SYM_ROOT,DATE,pre_market_volume,post_market_volume,DAY_OF_WEEK,OPEN,HIGH,LOW,CLOSE,VOLUME,pre_market_price_mean,post_market_price_mean,pre_market_price_std,post_market_price_std,pre_market_price_min,post_market_price_min,pre_market_price_max,post_market_price_max
AMZN,2019-12-05,99283.0,563116.0,Thursday,88.17500305175781,88.17500305175781,87.0,87.02400207519531,56476000.0,1741.0185239171976,1762.8783708922476,0.9825428881917372,3.106156467392785,1702.38238,1758.01,1747.7728,1772.88
AMZN,2019-12-06,177327.0,562961.0,Friday,87.55999755859375,87.72000122070312,87.00650024414062,87.58000183105469,62348000.0,1751.5077413413962,1751.4668589570383,0.6319891000051734,3.4105775983460447,1749.26,1740.48,1753.39,1758.88
AMZN,2019-12-09,84998.0,560730.0,Monday,87.53299713134766,88.34449768066406,87.28050231933594,87.47550201416016,48856000.0,1748.4559571004324,1749.4712404669262,3.1259804166217595,1.4343071346716538,1625.340526,1745.62,1757.23,1755.97
AMZN,2019-12-10,109172.0,507039.0,Tuesday,87.37000274658203,87.53350067138672,86.75,86.96050262451172,50286000.0,1739.2631509172838,1746.360613500245,1.8461286558858867,3.9016076985378376,1737.12,1736.0,1790.073243,1754.29
AMZN,2019-12-11,82177.0,600143.0,Wednesday,87.08350372314453,87.5,86.7854995727539,87.43599700927734,41952000.0,1749.37202,1742.5022419456068,0.5833096793563262,0.675781559170694,1743.2479,1739.0,1750.0,1744.5
AMZN,2019-12-12,94079.0,737930.0,Thursday,87.5,88.19999694824219,87.27200317382812,88.0165023803711,61918000.0,1761.0426688325178,1749.29809984375,2.8853386091994078,1.330107182710668,1640.373888,1745.89,1765.0,1753.79
AMZN,2019-12-13,209404.0,485043.0,Friday,88.25,88.44950103759766,87.75,88.0469970703125,54914000.0,1760.8599965801138,1762.411379281686,0.7917966052312049,3.881593930056735,1758.65,1754.45,1763.7784,1772.99
AMZN,2019-12-16,103374.0,739333.0,Monday,88.3499984741211,88.4749984741211,87.85250091552734,88.46050262451172,62904000.0,1769.1165629424297,1767.180734583333,1.7819658715926543,1.1645140102860163,1686.885476,1763.56,1769.65,1769.69
AMZN,2019-12-17,227040.0,749591.0,Tuesday,88.90049743652344,89.5999984741211,88.86949920654297,89.53299713134766,72888000.0,1790.514743327322,1777.3691444857918,1.1988216694692335,2.999625309051352,1783.84,1767.0,1792.0,1781.59
AMZN,2019-12-18,158188.0,777227.0,Wednesday,89.7509994506836,89.91000366210938,89.11799621582031,89.20149993896484,67028000.0,1783.9164620852837,1795.283676296959,2.822136557156101,0.9488144552163208,1781.0,1789.98,1878.663,1797.38
AMZN,2019-12-19,93802.0,1110376.0,Thursday,89.0250015258789,89.64949798583984,88.7030029296875,89.61399841308594,53056000.0,1792.0174377782648,1781.591981920904,2.133607042652169,1.409027321755569,1697.75635,1779.0,1793.0,1788.49
AMZN,2019-12-20,1239655.0,2710003.0,Friday,89.98100280761719,90.14849853515624,89.12249755859375,89.32499694824219,103016000.0,1785.4298367145134,1796.3009964274218,0.7076590716570018,2.8536162610636837,1782.45,1790.0,1799.8,1804.0
AMZN,2019-12-23,94426.0,577227.0,Monday,89.41300201416016,89.6500015258789,89.22550201416016,89.6500015258789,42728000.0,1792.8335781299522,1789.023030325444,0.3600612916709224,1.1051605549209451,1789.2697,1786.1442,1794.0,1791.3999
AMZN,2019-12-24,69250.0,225.0,Tuesday,89.69049835205078,89.77850341796875,89.37899780273438,89.46050262451172,17626000.0,1789.19,1795.2976888531618,0.1606756567333185,1.3507141488303662,1789.06,1787.41,1789.55,1798.98
AMZN,2019-12-26,165155.0,643867.0,Thursday,90.05049896240234,93.52300262451172,89.9749984741211,93.4384994506836,120108000.0,1870.1419466896705,1800.293492422732,2.956173484550233,2.8565887714769005,1806.538,1790.0,1882.0,1804.5
AMZN,2019-12-27,365130.0,604646.0,Friday,94.14600372314452,95.06999969482422,93.30049896240234,93.48999786376952,123732000.0,1869.389917706528,1881.1746789415504,1.4702855738826723,2.72959484236894,1790.28,1868.0,1870.98,1886.0
AMZN,2019-12-30,155068.0,399722.0,Monday,93.6999969482422,94.1999969482422,92.03099822998048,92.34449768066406,73494000.0,1846.3829839629368,1871.9239050793649,2.533133929569056,2.8883282260022223,1726.4615,1861.13,1879.5,1876.99
AMZN,2019-12-31,91535.0,660269.0,Tuesday,92.0999984741211,92.66300201416016,91.61150360107422,92.39199829101562,50130000.0,1848.4851248003365,1841.267884877028,1.086099909444976,2.353580320919193,1845.0,1836.5,1852.0,1849.99
AMZN,2020-01-02,286321.0,798091.0,Thursday,93.75,94.90049743652344,93.2074966430664,94.90049743652344,80580000.0,1898.0263051846607,1872.7987058389544,7.165736985446122,5.277150675884966,1514.7836,1847.84,1936.2,1881.8994
AMZN,2020-01-03,312952.0,668227.0,Friday,93.2249984741211,94.30999755859376,93.2249984741211,93.74849700927734,75288000.0,1874.332961972318,1868.358463707572,0.9557050896528324,3.3277011882673406,1871.0,1858.15,1875.46,1877.0
AMZN,2020-01-06,241288.0,807897.0,Monday,93.0,95.18450164794922,93.0,95.1439971923828,81236000.0,1901.985245088706,1861.752842648117,1.5343056914308868,2.12184520167897,1862.87,1852.5,1904.0,1867.5
AMZN,2020-01-07,241406.0,721734.0,Tuesday,95.2249984741211,95.69450378417967,94.60199737548828,95.34300231933594,80898000.0,1886.0700181103552,1904.0434913709285,19.789348614493207,1.8638525939611656,1853.5,1898.13,2001.9845,1909.2
AMZN,2020-01-08,285929.0,492427.0,Wednesday,94.9020004272461,95.5500030517578,94.3219985961914,94.59850311279295,70160000.0,1892.65804866985,1899.9659263022056,3.436185833098497,2.915132258227936,1890.62,1892.2,2059.2413,1911.62
AMZN,2020-01-09,235154.0,407272.0,Thursday,95.49449920654295,95.89099884033205,94.79000091552734,95.05249786376952,63346000.0,1900.8198077345537,1908.330160893707,0.7193950013935022,1.7306577015962104,1898.02,1891.97,1907.015,1910.8799
AMZN,2020-01-10,147182.0,390193.0,Friday,95.26850128173828,95.34700012207033,94.0,94.15799713134766,57074000.0,1882.9509673134685,1905.04255486014,2.7227037361480635,1.4685299629837458,1790.073214,1901.05,1905.99,1908.5
AMZN,2020-01-13,155385.0,494597.0,Monday,94.56549835205078,94.9000015258789,94.04000091552734,94.56500244140624,55616000.0,1891.337134939236,1891.786761517976,0.7498237817982956,2.2388132463264725,1889.51,1885.07,1895.0,1895.6894
AMZN,2020-01-14,169034.0,579021.0,Tuesday,94.29399871826172,94.35549926757812,92.92749786376952,93.47200012207033,68818000.0,1869.344805285512,1886.740182802795,1.0763738771933198,2.160835114997369,1864.847,1882.15,1885.45,1892.29
AMZN,2020-01-15,134415.0,399931.0,Wednesday,93.6125030517578,93.94300079345705,92.75450134277344,93.10099792480467,57932000.0,1862.4710008959748,1869.9751626625064,2.0594371122054738,1.5881437452138985,1855.7088,1865.0,1936.2,1874.6999
AMZN,2020-01-16,204737.0,407138.0,Thursday,94.14949798583984,94.27950286865234,93.3010025024414,93.89700317382812,53190000.0,1877.440650643335,1876.886069685829,0.6924646323260192,4.165461021789643,1869.56,1867.0,1881.62,1885.0
AMZN,2020-01-17,461815.0,1164179.0,Friday,94.29450225830078,94.33200073242188,92.8625030517578,93.23600006103516,79946000.0,1863.89782785107,1882.4846536661464,0.8013384912237117,1.5021864322318317,1859.423,1877.88,1866.85,1886.74
AMZN,2020-01-21,202178.0,1099387.0,Tuesday,93.25,94.7135009765625,93.0,94.5999984741211,74156000.0,1891.8335730044005,1862.9133133831776,2.368028974700145,3.700719968619673,1872.1283,1850.56,2001.984444,1868.82
AMZN,2020-01-22,183985.0,507372.0,Wednesday,94.80449676513672,95.125,94.16699981689452,94.3730010986328,64326000.0,1887.2844817136288,1898.4333809307948,0.9989966343846142,3.005793558001953,1885.2,1893.691,1892.677,1904.79
AMZN,2020-01-23,91572.0,768190.0,Thursday,94.25550079345705,94.4990005493164,93.63800048828124,94.22899627685548,49692000.0,1885.2827776253548,1885.523307338225,1.008644137698735,0.9827698997256524,1881.06,1883.0,1889.3421,1889.0
AMZN,2020-01-24,112606.0,601537.0,Friday,94.56849670410156,94.74949645996094,92.37200164794922,93.08200073242188,75324000.0,1860.9107372511849,1889.877427579365,1.6989511092750649,1.4319155192734514,1855.0,1884.58,1871.3105,1893.0
AMZN,2020-01-27,394753.0,825063.0,Monday,91.0,92.0500030517578,90.76699829101562,91.41699981689452,70570000.0,1829.129393397626,1823.919209154482,0.8237041445971742,6.196660321356838,1820.0,1814.27,1832.0,1861.64
AMZN,2020-01-28,148693.0,688484.0,Tuesday,92.0250015258789,92.90550231933594,91.5009994506836,92.6624984741211,56160000.0,1856.1756600938968,1840.100240849387,2.8094051086599423,1.67653270938631,1846.379,1828.34,1861.33,1843.59
AMZN,2020-01-29,117878.0,392266.0,Wednesday,93.1999969482422,93.7375030517578,92.7509994506836,92.9000015258789,41760000.0,1857.1131440371887,1862.8504106030152,4.053304459524307,1.8276146150043964,1847.4,1853.25,1936.2,1866.98
AMZN,2020-01-30,172935.0,3214241.0,Thursday,92.9000015258789,93.64350128173828,92.53050231933594,93.53399658203124,126548000.0,2062.972397744309,1856.2703724594503,50.42664244293791,2.505074820100346,1553.358571,1845.05,2157.75,1860.7697
AMZN,2020-01-31,2105082.0,1280696.0,Friday,102.57350158691406,102.78600311279295,100.1135025024414,100.43599700927734,311346000.0,2008.793621974468,2062.3546432384605,1.039134703021799,14.924351502763392,2005.0,2020.0,2033.3004,2088.0
AMZN,2020-02-03,582034.0,614788.0,Monday,100.52999877929688,102.4250030517578,100.0124969482422,100.20999908447266,117834000.0,2005.0138094475396,2017.781423438627,1.595412107611874,3.271108377788823,2001.11,2007.05,2025.4636,2024.9
AMZN,2020-02-04,415470.0,565677.0,Tuesday,101.49400329589844,102.98999786376952,100.76850128173828,102.4834976196289,105786000.0,2049.3076503544944,2029.3942277598564,1.588363830117992,2.5027140187299604,2001.984462,1999.19,2055.8681,2033.9
AMZN,2020-02-05,369469.0,547797.0,Wednesday,103.5510025024414,103.5510025024414,101.5999984741211,101.99349975585938,87524000.0,2040.2719131474105,2069.883502874459,0.8635889208458329,3.354655380126405,2039.01,2044.55,2045.0,2075.66
AMZN,2020-02-06,153152.0,596519.0,Thursday,102.0510025024414,102.81500244140624,101.23999786376952,102.5114974975586,63660000.0,2051.003236078432,2043.434972094996,1.036568314247126,3.9874450616956585,2046.0,2034.78,2052.98,2057.3
AMZN,2020-02-07,128900.0,489271.0,Friday,102.09950256347656,104.92649841308594,101.90499877929688,103.96399688720705,101906000.0,2078.926246376434,2041.3305302023125,7.275318383186417,2.286687731945293,1790.0733,2033.17,2094.9278,2050.23
AMZN,2020-02-10,205931.0,666018.0,Monday,104.25050354003906,106.77999877929688,104.2480010986328,106.69550323486328,101124000.0,2134.200859566787,2086.407869382559,1.583559280844556,2.8415349512877746,2078.22,2074.09,2140.0,2092.0
AMZN,2020-02-11,369326.0,248322.0,Tuesday,107.54499816894533,109.29750061035156,106.8000030517578,107.54000091552734,114920000.0,2150.3895773550453,2150.441391706081,10.13392365797862,2.5900424862647453,1634.6775,2140.26,2162.1792,2157.88
AMZN,2020-02-12,201585.0,441209.0,Wednesday,108.16000366210938,109.0124969482422,107.7645034790039,108.0,66686000.0,2156.3453058900523,2165.6584080531225,4.03248665039437,2.412063080002421,2142.0,2145.43,2170.99,2172.0
AMZN,2020-02-13,199932.0,446606.0,Thursday,107.24949645996094,108.51399993896484,107.0999984741211,107.49349975585938,60636000.0,2149.903491715772,2142.540011939182,1.114096418517355,2.584419227587789,2142.5533,2130.09,2157.75,2160.0
AMZN,2020-02-14,120577.0,439231.0,Friday,107.78399658203124,107.9520034790039,106.29450225830078,106.74349975585938,52124000.0,2134.225857246377,2156.0763146260124,0.7918016974562208,2.4415845626880808,2130.0,2144.5,2135.63,2161.5
AMZN,2020-02-18,204660.0,562092.0,Tuesday,106.2509994506836,108.30349731445312,106.20549774169922,107.78350067138672,58912000.0,2155.1480275365384,2126.1624798211624,5.429395062125918,2.7059978179909034,2001.984444,2118.0,2292.682222,2134.87
AMZN,2020-02-19,176363.0,401667.0,Wednesday,108.38999938964844,109.25499725341795,108.05599975585938,108.51100158691406,51224000.0,2171.087347418285,2164.3241583752697,1.5175863893392558,1.748731689428911,2169.08,2150.29,2177.79,2168.48
AMZN,2020-02-20,125397.0,445072.0,Thursday,108.65350341796876,108.8395004272461,106.37249755859376,107.65499877929688,62626000.0,2151.27320479954,2170.698560180996,2.888441410298039,2.1662674356586678,2140.0,2164.8,2154.89,2179.33
AMZN,2020-02-21,317419.0,714385.0,Friday,107.10749816894533,107.22750091552734,104.4000015258789,104.79850006103516,92926000.0,2094.7449404040403,2141.667180275625,1.36192447692622,3.408680280861378,2090.99,2133.51,2117.16,2153.1001
AMZN,2020-02-24,883811.0,761832.0,Monday,100.15899658203124,101.96499633789062,99.39849853515624,100.4645004272461,130940000.0,2010.9456969572368,2011.4439203312563,3.135019919375936,11.986634276194682,2004.37,1995.02,2024.25,2050.0
AMZN,2020-02-25,286898.0,703761.0,Tuesday,101.3209991455078,101.7300033569336,97.9209976196289,98.63700103759766,124382000.0,1974.424354413514,2027.858335978456,3.278958999324841,4.771252632826185,1922.604444,2007.0,1986.0,2037.53
AMZN,2020-02-26,377016.0,463230.0,Wednesday,98.51399993896484,100.7334976196289,98.02249908447266,98.97949981689452,104492000.0,1976.427470978217,1969.3072868022227,4.776284784661842,10.006513779421038,1936.2,1930.27,1993.3698,1984.14
AMZN,2020-02-27,490301.0,939194.0,Thursday,96.71900177001952,98.75,94.13800048828124,94.21499633789062,162880000.0,1879.3099374785224,1936.4535607081325,7.6164288681646095,9.35896107790188,1860.56,1923.0,2003.18,1979.59
AMZN,2020-02-28,872522.0,1716933.0,Friday,90.73149871826172,94.48799896240234,90.55650329589844,94.1875,189620000.0,1883.0665374649268,1831.370278872784,6.018486377700078,15.102709897546534,1833.86,1807.08,1969.55,1884.3
AYX,2019-01-02,10660.0,248573.0,Wednesday,,,,,,58.51684631578948,58.034478723404256,0.1117823033674904,0.2908963478451379,58.0,57.61,58.59,58.89
AYX,2019-01-03,9422.0,88315.0,Thursday,,,,,,57.36720171428571,56.94975909090909,0.0461132943583948,0.2044206416263876,57.255,56.8,57.49,57.8
AYX,2019-01-04,6485.0,179134.0,Friday,,,,,,62.29103561643836,58.883975,0.5903741522876089,0.28737235551508,57.33,58.5,63.04,59.23
AYX,2019-01-07,14127.0,147861.0,Monday,,,,,,67.64067980132451,62.604928571428566,0.1677442299069374,0.3395370919421203,66.2817,62.0,68.86,64.0
AYX,2019-01-08,39129.0,154371.0,Tuesday,,,,,,65.99251578947369,68.4118395721925,0.0152148424962671,0.2329916019895718,65.94,67.66,66.02,68.83
AYX,2019-01-09,8669.0,82106.0,Wednesday,,,,,,65.548876146789,66.2274074074074,0.1724302973576185,0.2811185431942071,65.0,65.8,66.84,67.17
AYX,2019-01-10,4444.0,98739.0,Thursday,,,,,,68.51590680628271,64.65315,0.1166461252351538,0.3630575197500539,67.7,64.41,68.61,66.0
AYX,2019-01-11,17435.0,91026.0,Friday,,,,,,69.07857,67.91336363636364,0.0837913976064926,0.2567996338549874,68.0,67.564,69.15,68.3
AYX,2019-01-14,21371.0,76959.0,Monday,,,,,,64.98268913043478,67.76201386138614,0.0224411480791088,0.2728309432706391,64.88,67.1601,65.05,68.55
AYX,2019-01-15,5489.0,85476.0,Tuesday,,,,,,68.99917888888889,65.37537499999999,0.023296387589831,0.1751317361302685,68.9,65.27,69.09,65.793
AYX,2019-01-16,13302.0,77769.0,Wednesday,,,,,,68.32161138211382,69.580959375,0.1903330188540782,0.2270608041904411,67.1,69.0,69.98,69.98
AYX,2019-01-17,4028.0,65183.0,Thursday,,,,,,70.81278971428571,67.99454545454545,0.1352912805144917,0.3629976208286724,70.5,67.5,72.0,68.6
AYX,2019-01-18,20910.0,94238.0,Friday,,,,,,73.47656292834891,71.77551428571428,0.0763297232580316,0.4596325871441563,73.32,71.0,73.9,72.8
AYX,2019-01-22,18840.0,433854.0,Tuesday,,,,,,71.8822075,72.61776829268292,0.0803001754816839,0.1882064869219757,71.7,72.3,72.0849,73.52
AYX,2019-01-23,18347.0,82885.0,Wednesday,,,,,,71.16710809248555,72.11092745098038,0.0626326948886397,0.4248647813497542,70.7,71.54,71.23,73.52
AYX,2019-01-24,467.0,695616.0,Thursday,,,,,,69.53048369565218,71.17285714285714,1.4034909963937472,0.0188982236504655,65.0,71.16,71.01,71.2
AYX,2019-01-25,178709.0,103144.0,Friday,,,,,,69.86802226415095,69.30136135057471,0.0361630084018478,0.7450763328479707,69.5,68.0,70.0,72.0
AYX,2019-01-28,13498.0,58698.0,Monday,,,,,,70.01423232323232,68.94760652173913,0.0878715009305838,0.2257445206936074,69.5,68.5,70.3,70.0
AYX,2019-01-29,23735.0,117522.0,Tuesday,,,,,,68.21472006920416,68.00571925925927,0.0579639238736204,0.2581837851991285,67.6,67.56,68.88,68.68
AYX,2019-01-30,11615.0,71485.0,Wednesday,,,,,,70.560508045977,69.3528551020408,0.0628213315974145,0.2330977486853427,70.2654,68.81,70.99,69.66
AYX,2019-01-31,12827.0,114698.0,Thursday,,,,,,71.18470071942446,70.98739722222223,0.1204176264706436,0.2113282166084876,71.08,70.7,72.57,71.4851
AYX,2019-02-01,11509.0,215998.0,Friday,,,,,,70.5065640677966,71.17332222222223,0.0315255883068349,0.1396081430102547,70.431,71.0,70.57,71.6
AYX,2019-02-04,8989.0,200266.0,Monday,,,,,,69.50245116279069,71.51657999999999,0.1095793447265444,0.4877467699907042,69.4,70.45,70.4467,72.0
AYX,2019-02-05,8703.0,66959.0,Tuesday,,,,,,70.04062991071429,70.3851851851852,0.0782433862188203,0.7171222960307261,69.6001,70.0,70.79,72.3
AYX,2019-02-06,6230.0,85670.0,Wednesday,,,,,,68.22549770642202,70.05671111111111,0.027532930334065,0.2248696313669522,67.9395,69.9,68.29,70.6
AYX,2019-02-07,27358.0,57391.0,Thursday,,,,,,67.64202448979593,66.52737150259067,0.0342113313398736,0.4725186255878139,67.59,65.89,67.73,68.17
AYX,2019-02-08,7938.0,78995.0,Friday,,,,,,69.85376164383561,66.92714285714285,0.0652182714101326,0.9965949169905628,68.9263,65.17,69.9,69.0
AYX,2019-02-11,23484.0,421968.0,Monday,,,,,,68.22464421487604,68.2866372881356,0.0573837405550277,0.5115536072283927,67.9,67.5101,68.33,70.0
AYX,2019-02-12,6435.0,61497.0,Tuesday,,,,,,70.60900608695653,68.91091176470589,0.0466085009899833,0.3745552460624988,70.1572,68.44,70.68,69.6775
AYX,2019-02-13,6508.0,373001.0,Wednesday,,,,,,70.20688086124402,71.12942857142858,0.0546029251930622,0.1457321696631355,70.17,71.0,70.97,71.49
AYX,2019-02-14,12882.0,43597.0,Thursday,,,,,,70.97103174603176,69.6284,0.0306278635253281,0.2971178560910851,70.7713,69.1,71.03,70.8
AYX,2019-02-15,17223.0,116065.0,Friday,,,,,,71.90803333333334,71.34465,0.0795949425013655,0.4075017952818022,71.82,69.82,72.98,71.638
AYX,2019-02-19,12184.0,63307.0,Tuesday,,,,,,71.34844708737864,71.977,0.050805534231512,0.1075614879229983,71.27,71.87,71.5,72.37
AYX,2019-02-20,7906.0,65371.0,Wednesday,,,,,,72.6689488235294,71.68285714285715,0.1418701978780076,0.1059424821486183,71.21,71.5,73.57,71.78
AYX,2019-02-21,4170.0,66172.0,Thursday,,,,,,71.97752352941177,72.57289047619048,0.0256114766962402,0.3055285615204614,71.92,71.85,72.03,73.58
AYX,2019-02-22,30860.0,58456.0,Friday,,,,,,73.73977260869566,72.21910795454545,0.0757922170375677,0.0426375023033105,73.29,72.0,73.81,72.29
AYX,2019-02-25,21286.0,151820.0,Monday,,,,,,74.15904913793104,74.75414829931972,0.0894323164250892,0.2157573851031265,74.06,74.0,74.61,76.0
AYX,2019-02-26,111482.0,344663.0,Tuesday,,,,,,76.98524136546186,78.27542274052479,0.1426017659249034,1.1780421781071555,76.92,74.12,78.62,80.06
AYX,2019-02-27,15024.0,544161.0,Wednesday,,,,,,77.65925114127081,77.49798,3.283109798483028,0.3502392057712313,72.0,76.78,86.9,78.43
AYX,2019-02-28,157282.0,71948.0,Thursday,,,,,,76.38335048076922,73.23097122117848,0.1267516983840766,1.4951689453921373,76.3,71.08,77.0,76.55
AYX,2019-03-01,56494.0,107505.0,Friday,,,,,,74.0098904522613,78.23379051724137,0.0376599103527181,0.3653643284695264,73.5001,76.31,74.1,78.9
AYX,2019-03-04,25396.0,193477.0,Monday,,,,,,68.24622056892778,74.1005775862069,0.0708422597056485,0.3429457181962743,67.88,73.81,68.5,75.49
AYX,2019-03-05,44019.0,240272.0,Tuesday,,,,,,67.0929389261745,68.63651269035533,0.107273465584804,0.3233830566336452,66.5,68.27,67.3,69.42
AYX,2019-03-06,23646.0,75102.0,Wednesday,,,,,,67.5903823275862,67.08983584905661,0.1831608875423195,0.1013221737483082,66.16,66.7,67.73,67.37
AYX,2019-03-07,19273.0,99244.0,Thursday,,,,,,71.78926018099547,67.41318554216868,0.1469419506532585,0.190284738588362,70.52,66.8,72.0,68.0
AYX,2019-03-08,36277.0,70846.0,Friday,,,,,,71.99352641509434,69.70793846153846,0.0863005569696366,0.4405740368405171,71.6,69.11,72.99,71.72
AYX,2019-03-11,8143.0,59296.0,Monday,,,,,,75.1733786163522,72.8884375,0.0481556841877647,0.2811388669323393,74.624,72.0,75.3,73.16
AYX,2019-03-12,10572.0,44244.0,Tuesday,,,,,,76.0878201438849,75.14823529411764,0.3016045532610621,0.059920290190139,75.7124,75.03,78.28,75.2
AYX,2019-03-13,14783.0,112665.0,Wednesday,,,,,,75.47684653846154,76.51707,0.0749362582899881,0.137021430868464,75.0,76.215,75.97,76.69
AYX,2019-03-14,54619.0,75948.0,Thursday,,,,,,75.3057063559322,74.57271629955947,0.0466125469578476,0.4783104293835052,75.0,73.61,75.39,75.97
AYX,2019-03-15,87432.0,202463.0,Friday,,,,,,74.23684365079366,75.19362413793104,0.132490792731114,0.2968018286129277,73.0,74.75,74.55,75.6
AYX,2019-03-18,8026.0,146318.0,Monday,,,,,,75.99130754716982,74.363,0.0831279855901512,0.522431813732666,75.89,73.89,76.7,75.7
AYX,2019-03-19,8135.0,105734.0,Tuesday,,,,,,77.90113485915494,76.94840454545455,0.0843158265325478,0.2019741861801151,77.04,76.55,77.97,77.43
AYX,2019-03-20,7049.0,180452.0,Wednesday,,,,,,80.94889194029851,77.97630000000001,0.0561106436965878,0.089401087241709,80.84,77.8392,81.2,78.11
AYX,2019-03-21,9005.0,120584.0,Thursday,,,,,,85.64648127659575,80.74389142857143,0.0319308934361071,0.2895749190587707,85.25,80.1,85.75,81.1831
AYX,2019-03-22,21100.0,104400.0,Friday,,,,,,81.96111983471074,84.65053012048192,0.0866342272387526,0.423936646421668,81.6,82.43,83.0,85.67
AYX,2019-03-25,47818.0,334953.0,Monday,,,,,,83.04162977941176,80.16036126760564,0.0633925976328342,0.5835343543135364,82.92,79.0289,83.49,81.97
AYX,2019-03-26,38578.0,439728.0,Tuesday,,,,,,81.38927836538461,83.943,0.1304552614123973,0.3030442164131371,81.0,83.4,81.79,84.3
AYX,2019-03-27,10595.0,294133.0,Wednesday,,,,,,82.37299126984126,81.6850925925926,0.1417744906887411,0.3699652280188236,81.014,81.39,82.51,82.78
AYX,2019-03-28,10321.0,165570.0,Thursday,,,,,,83.78715208333332,82.13133333333333,0.0945100400018366,0.3374067906147412,83.2195,81.23,84.0,82.6699
AYX,2019-03-29,18547.0,266214.0,Friday,,,,,,83.88214093567252,84.31596571428572,0.0283337808621206,0.198000035782245,83.8,84.0,84.0845,84.8
AYX,2019-04-01,18873.0,90377.0,Monday,,,,,,84.43552673267327,85.27893538461538,0.0777290368035412,0.5452784605223548,83.9255,84.7,85.2161,86.9
AYX,2019-04-02,6281.0,148288.0,Tuesday,,,,,,84.78712994011975,84.765,0.127543706430369,0.4442236096659084,83.3,84.4,84.84,86.0
AYX,2019-04-03,11487.0,47756.0,Wednesday,,,,,,85.04241656050955,85.87983066666666,0.174092888500808,0.2154335665916924,84.01,85.1,86.0,86.2
AYX,2019-04-04,5711.0,131552.0,Thursday,,,,,,81.90542846580406,84.86876000000001,0.0629582798606609,0.1801092715944613,81.73,84.5,82.4,85.02
AYX,2019-04-05,13348.0,373702.0,Friday,,,,,,81.20128443579767,82.229426,0.0665966244025187,0.3011312079679608,80.8,82.0,81.643,83.0
AYX,2019-04-08,8615.0,50751.0,Monday,,,,,,81.193631292517,80.63233529411765,0.0386234824638209,0.2787347863845192,81.17,80.3,81.59,81.4
AYX,2019-04-09,9076.0,111548.0,Tuesday,,,,,,80.64275136612022,80.68863636363636,0.087155645702347,0.0619750683009619,80.6,80.62,81.5,80.89
AYX,2019-04-10,6121.0,173920.0,Wednesday,,,,,,81.56237896551724,80.81275,0.0480267998169388,0.2224108867931229,81.485,80.0,82.0,81.51
AYX,2019-04-11,5838.0,165140.0,Thursday,,,,,,81.75952685185185,82.12167777777778,0.0373726913305261,0.2036427383232556,81.6,81.56,81.82,82.4343
AYX,2019-04-12,13678.0,377319.0,Friday,,,,,,83.39349537037036,83.04239268292683,0.0133360876676987,0.2718362966844619,83.37,81.79,83.42,83.9
AYX,2019-04-15,5072.0,103027.0,Monday,,,,,,84.44484959016394,83.15999545454545,0.0121137900467164,0.2459976780325427,84.42,82.88,84.48,84.01
AYX,2019-04-16,7658.0,64807.0,Tuesday,,,,,,82.91541243243243,85.15645161290323,0.0539621526690672,0.2084314177708781,82.51,84.95,83.01,85.9
AYX,2019-04-17,5839.0,119645.0,Wednesday,,,,,,82.20104550561797,83.49995,0.13615475370727,7.07106781210021e-05,81.0,83.4999,82.26,83.5
AYX,2019-04-18,8116.0,154816.0,Thursday,,,,,,80.91700853658537,81.77730666666666,0.1675273669032028,0.1868542880224607,78.67,81.5,82.0,82.0
AYX,2019-04-22,12813.0,97467.0,Monday,,,,,,83.71929225806451,80.8293357142857,0.0420049773418756,0.4225427188424213,83.6,80.34,84.0,82.99
AYX,2019-04-23,9528.0,153372.0,Tuesday,,,,,,83.5977275862069,83.81743636363636,0.0549194148255003,0.0898878589473945,83.53,83.73,84.2,84.0
AYX,2019-04-24,9299.0,122090.0,Wednesday,,,,,,86.5084924924925,84.18583333333333,0.2434830037315021,0.2625645663739736,83.58,83.6,87.23,84.5
AYX,2019-04-25,12443.0,504003.0,Thursday,,,,,,85.65363525835866,87.3321350877193,0.0953368206036645,0.2601062265767809,85.3,86.5,86.59,88.0
AYX,2019-04-26,6115.0,45485.0,Friday,,,,,,86.82175979899498,85.69399999999999,0.0933005824137638,0.321909481509503,85.92,85.54,87.32,86.79
AYX,2019-04-29,33206.0,346847.0,Monday,,,,,,88.37561187739463,87.00093150684931,0.0680436780870775,0.088426127166986,88.0,86.56,88.5,87.27
AYX,2019-04-30,10715.0,184060.0,Tuesday,,,,,,88.76503081395349,87.90294333333333,0.2982846855042265,0.2999866660063621,88.61,87.5,89.99,88.45
AYX,2019-05-01,7250.0,228741.0,Wednesday,,,,,,86.42046915113872,89.2408275,1.7088669176568778,0.4328815098061461,81.8,88.46,88.95,89.99
AYX,2019-05-02,54641.0,128339.0,Thursday,,,,,,95.63436114519426,87.49667520661157,0.1532227296475792,0.3974659972143619,94.0,86.5,96.0,88.9933
AYX,2019-05-03,15809.0,1577107.0,Friday,,,,,,98.55209600694444,96.1581746031746,0.0690827632288355,0.2591278984048105,98.35,95.97,98.76,97.0
AYX,2019-05-06,67158.0,280588.0,Monday,,,,,,92.0879453428864,94.60065821917809,0.2447519798922093,0.5428248959752914,91.0,93.0,92.8,96.0
