SYM_ROOT,DATE,pre_market_volume,post_market_volume,DAY_OF_WEEK,OPEN,HIGH,LOW,CLOSE,VOLUME
BA,2019-09-18,64162.0,811861.0,Wednesday,378.77281651157256,382.2220361610758,375.363107860153,381.8959045410156,4186400.0
BA,2019-09-19,102646.0,974683.0,Thursday,381.6290659699697,383.98123709852734,378.4268956525087,379.9489135742188,2928800.0
BA,2019-09-20,2134546.0,7602845.0,Friday,379.62274746596086,380.2355298562797,373.5050878422204,374.9579162597656,6643000.0
BA,2019-09-23,85711.0,1418337.0,Monday,372.2103510180996,375.6596006388506,370.0459627910404,372.6254577636719,2674900.0
BA,2019-09-24,74551.0,2074000.0,Tuesday,375.1061616365466,377.428714593985,370.9255663131575,377.1914978027344,3533300.0
BA,2019-09-25,235817.0,1980409.0,Wednesday,380.4134160581407,386.4322679680336,378.6245632152149,381.6883544921875,4705500.0
BA,2019-09-26,100777.0,978450.0,Thursday,382.5778385924778,383.6946425678044,378.85186106477056,382.3703002929688,2520400.0
BA,2019-09-27,50856.0,703659.0,Friday,383.6551106783142,385.13758746132805,376.8554790077866,378.3873596191406,2730800.0
BA,2019-09-30,111080.0,865481.0,Monday,378.5257113422288,379.28670517806654,372.289428536917,376.0252685546875,3183300.0
BA,2019-10-01,68863.0,1053412.0,Tuesday,377.2409134163189,378.3774728453441,370.2534993855283,370.5598754882813,2943800.0
BA,2019-10-02,190335.0,1253959.0,Wednesday,367.5059879379869,368.63265457068417,359.5203630504826,363.06842041015625,3698300.0
BA,2019-10-03,62398.0,811543.0,Thursday,361.93186107005033,367.90130915871816,358.98669326421947,367.7234191894531,2623900.0
BA,2019-10-04,58859.0,1068210.0,Friday,367.9013264464495,371.7360046009301,367.37751918273335,371.31103515625,2008400.0
BA,2019-10-07,68787.0,1119788.0,Monday,369.6901657531172,373.73238206588286,368.7018479213095,372.1412048339844,1931800.0
BA,2019-10-08,98198.0,822791.0,Tuesday,366.7153183358692,372.9318459245277,364.3334989100436,369.7297058105469,4030200.0
BA,2019-10-09,69528.0,878439.0,Wednesday,371.6075098832566,373.445766598452,369.13671526967113,370.5796508789063,2774100.0
BA,2019-10-10,79610.0,798568.0,Thursday,369.3343943442266,370.164577722798,366.0037378387857,366.6659240722656,2723700.0
BA,2019-10-11,124840.0,909036.0,Friday,368.6425471285827,372.536521755105,365.75664582121095,370.5401306152344,3935400.0
BA,2019-10-14,54925.0,466692.0,Monday,369.8779418698923,374.2759682063856,368.32627566333866,368.8204345703125,2124500.0
BA,2019-10-15,106699.0,786261.0,Tuesday,368.2274433477458,369.1663573494414,366.2014038633288,366.6263732910156,2836600.0
BA,2019-10-16,82491.0,789059.0,Wednesday,365.89504954635953,373.0109504013639,364.9264871585464,368.0792236328125,3657100.0
BA,2019-10-17,80638.0,860968.0,Thursday,368.069359968454,369.4332133143302,364.7485961914063,364.7485961914063,2397100.0
BA,2019-10-18,420989.0,1943534.0,Friday,364.6893009806788,365.03521827398527,339.9813537597656,339.9813537597656,13544300.0
BA,2019-10-21,1397726.0,1771970.0,Monday,329.0011127515458,330.33531759523845,320.6102744813556,327.1924743652344,15493100.0
BA,2019-10-22,422318.0,1294340.0,Tuesday,332.1439820037884,337.4907851097691,330.5527746058912,333.0631103515625,7949700.0
BA,2019-10-23,749252.0,763212.0,Wednesday,340.9696469748073,346.70187825082684,332.5689455276019,336.522216796875,10960800.0
BA,2019-10-24,142290.0,1618256.0,Thursday,337.70822060679814,341.70100299534016,333.8241085431184,340.52490234375,5382700.0
BA,2019-10-25,95589.0,1287429.0,Friday,338.9139751276224,339.35870006969503,334.9409180120344,335.86004638671875,4058000.0
BA,2019-10-28,147191.0,889316.0,Monday,337.5105183046379,340.94987500068896,335.5239899362822,336.89776611328125,3234500.0
BA,2019-10-29,121359.0,1079044.0,Tuesday,336.2158411639569,345.6345087699359,335.2571716733538,344.8537292480469,6113600.0
BA,2019-10-30,148621.0,592941.0,Wednesday,342.58062136268967,345.9112476932799,339.2598577010792,342.01727294921875,3997600.0
BA,2019-10-31,84635.0,1312173.0,Thursday,340.6731682854974,342.0172660578537,335.4844996746456,335.9391174316406,3868400.0
BA,2019-11-01,126950.0,1639326.0,Friday,336.6111720549116,341.1574401855469,335.5339092204832,341.1574401855469,3538200.0
BA,2019-11-04,122383.0,1175578.0,Monday,342.4125786057095,347.3443049669445,342.0073646859405,346.9884948730469,3703000.0
BA,2019-11-05,241290.0,1314510.0,Tuesday,351.0801505145064,357.38559287903496,349.063973713978,354.1044006347656,5468900.0
BA,2019-11-06,115939.0,1364849.0,Wednesday,354.66773466973075,355.20143476209995,349.0046926045575,350.05230712890625,3815700.0
BA,2019-11-07,146186.0,816771.0,Thursday,354.01372162500064,357.2743208351131,352.9500428644524,355.1966857910156,2834500.0
BA,2019-11-08,82000.0,1032763.0,Friday,354.2920668742904,354.8885242429554,348.4766606196995,348.92401123046875,3218200.0
BA,2019-11-11,183210.0,1148199.0,Monday,346.9756163897338,367.5631188955591,343.51618787877885,364.7896118164063,11483400.0
BA,2019-11-12,195091.0,988175.0,Tuesday,364.32236805530886,364.9386961823936,357.88071373395235,360.7337341308594,5769700.0
BA,2019-11-13,74935.0,1336242.0,Wednesday,359.72970884067234,364.4516148844156,358.9841447285023,360.3559875488281,3453700.0
BA,2019-11-14,76174.0,604601.0,Thursday,360.9524571661207,366.3006420996767,359.3420434830672,365.2667846679688,5339600.0
BA,2019-11-15,322531.0,1434369.0,Friday,367.8116331026396,371.2710615461437,367.1157611213965,369.481689453125,5493100.0
BA,2019-11-18,148703.0,872829.0,Monday,369.471761531621,373.3785101641943,365.7240398782831,367.2748107910156,3823800.0
BA,2019-11-19,226356.0,1594098.0,Tuesday,371.30088249313815,372.613052288758,359.47124084737914,364.8293762207031,6670200.0
BA,2019-11-20,92634.0,1239357.0,Wednesday,363.8352842307857,368.79576104836127,363.5867628617756,368.71624755859375,3774800.0
BA,2019-11-21,66845.0,1283715.0,Thursday,367.56309497159526,368.5671309835078,364.0937464605269,364.2726745605469,2703800.0
BA,2019-11-22,124331.0,1355981.0,Friday,366.0918574983644,371.34062774401735,364.4416719218983,369.1437072753906,3915700.0
BA,2019-11-25,160612.0,2160430.0,Monday,370.3167182924613,372.0861892630233,367.01637749974975,370.9231262207031,3324400.0
BA,2019-11-26,65268.0,1140332.0,Tuesday,371.449979555495,372.5533998630044,369.16356477720245,371.3008728027344,2859000.0
BA,2019-11-27,276957.0,1101457.0,Wednesday,367.7718548525464,369.6307898419985,364.6305411024191,365.8234558105469,4145000.0
BA,2019-11-29,62680.0,181247.0,Friday,365.32642133260265,366.12167759794966,364.0142211914063,364.0142211914063,1390900.0
BA,2019-12-02,113294.0,1698605.0,Monday,364.9088961865412,365.2071400422189,353.05941387908985,353.07928466796875,4794500.0
BA,2019-12-03,302802.0,1486607.0,Tuesday,350.00757019206065,353.4570481904535,345.55405610172096,349.99761962890625,4683500.0
BA,2019-12-04,164573.0,1727289.0,Wednesday,352.6021204144968,353.1886271881577,346.7568931284116,346.7767639160156,3014200.0
BA,2019-12-05,98083.0,2266460.0,Thursday,348.14862418278153,348.34745341713415,343.5460034749628,343.6354675292969,4719600.0
BA,2019-12-06,162928.0,1048692.0,Friday,345.6832786096905,352.30389161401826,345.0569998970122,351.9957275390625,2856100.0
BA,2019-12-09,108021.0,1376856.0,Monday,350.5841381022248,351.50863031382863,347.5024670597976,349.1327514648437,2844600.0
BA,2019-12-10,108274.0,753033.0,Tuesday,348.07903861044144,349.32164550990547,345.3950259098487,345.84234619140625,2920900.0
BA,2019-12-11,502719.0,1124133.0,Wednesday,340.0766621081532,347.9597529927109,336.49794817243304,347.929931640625,7369100.0
BA,2019-12-12,135992.0,1352702.0,Thursday,346.19028144399283,348.9936098840371,338.98316144264624,344.24188232421875,5970000.0
BA,2019-12-13,157269.0,1277341.0,Friday,344.2517907441467,347.24399775685174,339.08256443305254,339.6492004394531,4526300.0
BA,2019-12-16,1352684.0,2792851.0,Monday,326.5868980409919,334.2413682900284,324.49931248788374,325.0659484863281,16488200.0
BA,2019-12-17,1026008.0,1896094.0,Tuesday,320.1551638406385,328.99259822520025,318.7137277752093,325.0659484863281,13526400.0
BA,2019-12-18,179212.0,1979031.0,Wednesday,326.7757830653986,333.2671600932545,326.1992268302571,328.72418212890625,7029300.0
BA,2019-12-19,198590.0,3371164.0,Thursday,330.9310390027003,332.8297458455648,329.0224119345874,331.5274963378906,5492600.0
BA,2019-12-20,1934473.0,6954033.0,Friday,332.6408689108496,333.51566896206,326.0600280761719,326.0600280761719,9489400.0
BA,2019-12-23,938473.0,1147578.0,Monday,334.75830206083845,338.57558685368804,332.22339609543354,335.5535583496094,9534800.0
BA,2019-12-24,238260.0,116981.0,Tuesday,337.50196256343133,337.7405333647857,330.65269921610394,331.03045654296875,4120100.0
BA,2019-12-26,187329.0,1839821.0,Thursday,330.73224533566565,331.3883150439416,327.3523304952682,327.9686889648437,4593400.0
BA,2019-12-27,171399.0,1415696.0,Friday,328.24705115155587,331.6766279965737,327.2231442784637,328.1874084472656,4124000.0
BA,2019-12-30,156195.0,1879336.0,Monday,328.54526970517907,328.67450567881485,323.78359149252714,324.4695129394531,4525500.0
BA,2019-12-31,145628.0,1860369.0,Tuesday,323.4853769842606,324.6385198431698,321.4077418604176,323.83331298828125,4958800.0
BA,2020-01-02,181419.0,1737971.0,Thursday,326.60676473216284,331.37839312756773,325.76181636345586,331.3485717773437,4544400.0
BA,2020-01-03,222954.0,1663941.0,Friday,328.67449366617245,332.90930760335885,328.34642846245924,330.7919006347656,3875900.0
BA,2020-01-06,308235.0,1400556.0,Monday,327.3523407472836,332.8794536620254,325.94075633582884,331.7660827636719,5355000.0
BA,2020-01-07,178745.0,1983052.0,Tuesday,332.2830289611392,342.15429069593097,328.7540072336429,335.28515625,9898600.0
BA,2020-01-08,747744.0,1412694.0,Wednesday,330.434002028855,332.05436618843447,327.6505748656441,329.4100952148437,8239200.0
BA,2020-01-09,334972.0,1068131.0,Thursday,332.96894496050135,339.7088433277258,330.0860727875837,334.3507080078125,8175600.0
BA,2020-01-10,295482.0,1295964.0,Friday,333.57531519513043,335.70267264556696,327.50146758422983,327.9686889648437,7161700.0
BA,2020-01-13,378915.0,1388832.0,Monday,330.4340057926857,332.12396323486524,328.1277202099949,328.26690673828125,5648500.0
BA,2020-01-14,202351.0,1693922.0,Tuesday,328.8037156243825,333.366564233772,326.33837276847987,330.3843078613281,6945300.0
BA,2020-01-15,110858.0,1563209.0,Wednesday,330.38433205642025,331.1398164302177,327.7400609054219,327.8493957519531,4578300.0
BA,2020-01-16,175814.0,1246746.0,Thursday,329.0919836191797,330.90122646048485,327.36228460446,330.036376953125,4024100.0
BA,2020-01-17,633011.0,2181299.0,Friday,330.42410400301884,330.53343884956024,321.0896263110014,322.2328186035156,11061700.0
BA,2020-01-21,481860.0,3291702.0,Tuesday,320.69199121267803,324.66833324795715,303.94164432164825,311.5165710449219,19318000.0
BA,2020-01-22,630615.0,1497498.0,Wednesday,307.9875817200874,310.98970905581075,300.9295684920027,307.17242431640625,18792600.0
BA,2020-01-23,269848.0,2047447.0,Thursday,306.6753683711369,316.2881882418153,305.8801121276974,315.9104309082031,9702100.0
BA,2020-01-24,573816.0,1295696.0,Friday,320.09553509063454,324.27070637882355,310.6616732829415,321.1393127441406,17798200.0
BA,2020-01-27,493072.0,1964394.0,Monday,314.3397701172677,319.3599201369448,312.71940588464,314.7274780273437,7468100.0
BA,2020-01-28,151187.0,1223220.0,Tuesday,316.16889135804905,317.4711409781684,312.1428570877693,314.6877136230469,5502200.0
BA,2020-01-29,1380314.0,2317174.0,Wednesday,322.4316230593828,325.2448715457745,317.2524463386331,320.1153869628906,12454700.0
BA,2020-01-30,231516.0,1206432.0,Thursday,318.6043902270497,323.4257107799609,315.7613203705977,321.3878173828125,6022000.0
BA,2020-01-31,118169.0,1730569.0,Friday,319.84700161692257,320.02592972154304,315.11514504752887,316.3875732421875,4999600.0
BA,2020-02-03,157835.0,3256499.0,Monday,316.8647470353525,318.842967434468,313.017641078221,314.1310119628906,4841800.0
BA,2020-02-04,158660.0,1124507.0,Tuesday,316.39752521751893,317.5904399278108,313.1667474089832,316.0595397949219,3779800.0
BA,2020-02-05,165641.0,1179579.0,Wednesday,318.60439905973817,327.73009656313934,317.3419214107104,327.6008605957031,6071800.0
BA,2020-02-06,231340.0,1226252.0,Thursday,328.9528451968062,341.40873562969546,323.7338961829629,339.4106140136719,12845500.0
BA,2020-02-07,225449.0,1092823.0,Friday,338.3568855303699,338.72469232094755,333.70457255096903,334.75830078125,5337800.0
BA,2020-02-10,142427.0,951343.0,Monday,335.22552046340985,343.89394741634914,334.3308495623045,342.6314697265625,5876400.0
BA,2020-02-11,270020.0,847715.0,Tuesday,345.5838910312693,346.01134050701995,340.0766489744631,342.3829345703125,5311500.0
BA,2020-02-12,210094.0,1166673.0,Wednesday,344.371112678484,347.8802332842822,343.804476661893,345.39501953125,4421500.0
BA,2020-02-13,170346.0,943386.0,Thursday,344.32000732421875,347.8900146484375,342.6300048828125,342.82000732421875,3783100.0
BA,2020-02-14,104321.0,1359672.0,Friday,342.29998779296875,344.5,338.0,340.489990234375,4199800.0
BA,2020-02-18,154706.0,735384.0,Tuesday,338.7699890136719,339.989990234375,336.1000061035156,338.8800048828125,2904600.0
BA,2020-02-19,115816.0,815499.0,Wednesday,338.1199951171875,341.4700012207031,335.8599853515625,338.29998779296875,4935700.0
BA,2020-02-20,79658.0,927584.0,Thursday,338.2900085449219,341.239990234375,335.3900146484375,336.2799987792969,2807500.0
BA,2020-02-21,344160.0,1095621.0,Friday,334.04998779296875,334.6600036621094,330.2300109863281,330.3800048828125,3709900.0
BA,2020-02-24,624545.0,1359869.0,Monday,320.0,321.739990234375,316.3299865722656,317.8999938964844,6073200.0
BA,2020-02-25,212288.0,2755805.0,Tuesday,318.260009765625,320.6400146484375,303.6300048828125,304.1400146484375,8052500.0
BA,2020-02-26,263936.0,1196105.0,Wednesday,307.0,315.2200012207031,304.0599975585937,305.5899963378906,6987300.0
BA,2020-02-27,591061.0,2124386.0,Thursday,300.3699951171875,301.0,284.2900085449219,287.760009765625,10982400.0
BA,2020-02-28,640283.0,4285908.0,Friday,278.07000732421875,282.8599853515625,269.6000061035156,275.1099853515625,15364300.0
BABA,2019-01-02,550777.0,1890014.0,Wednesday,129.5355866899171,133.03061182631612,128.4732596132434,132.01754760742188,16708400.0
BABA,2019-01-03,443031.0,1722258.0,Thursday,129.6707988390963,130.25023795175144,125.38288161928006,126.1265106201172,19531300.0
BABA,2019-01-04,957115.0,1700278.0,Friday,129.66113478585592,136.2475337511935,129.08169566049227,134.9630889892578,22845400.0
BABA,2019-01-07,489401.0,1930611.0,Monday,135.73569213903366,139.14477657271638,134.2484340728206,138.19834899902344,17239000.0
BABA,2019-01-08,262393.0,1849417.0,Tuesday,140.03326757123082,142.49592453436364,137.19396999511002,141.76194763183594,16487600.0
BABA,2019-01-09,671883.0,1910673.0,Wednesday,144.75575268420917,148.09724229791087,143.41336554231526,146.71621704101562,20214100.0
BABA,2019-01-10,590128.0,2513679.0,Thursday,144.67850170955393,146.82246042819077,143.78036440813474,146.49411010742188,14221100.0
BABA,2019-01-11,465277.0,1779478.0,Friday,146.62932054693007,148.12623085177097,144.9972062960076,146.1367950439453,9589400.0
BABA,2019-01-14,180098.0,1914167.0,Monday,143.41338385999,145.41248658713596,141.52051385848165,144.15701293945312,13356700.0
BABA,2019-01-15,150276.0,2998449.0,Tuesday,145.51869191671648,148.8891528858788,144.82722878016145,145.71185302734375,15003100.0
BABA,2019-01-16,338157.0,2078253.0,Wednesday,147.57574456804306,150.06737271599076,146.31061880284133,149.5362091064453,14810800.0
BABA,2019-01-17,170988.0,1402390.0,Thursday,146.89971987547025,153.11913050490875,146.6969066001085,150.62750244140625,16153200.0
BABA,2019-01-18,693521.0,4736556.0,Friday,153.02255113999166,154.02693589112118,149.4299724842671,151.64154052734375,19611400.0
BABA,2019-01-22,840312.0,3683715.0,Tuesday,149.1112690824793,150.11565379828374,145.06190019217553,146.93833923339844,21295000.0
BABA,2019-01-23,438463.0,3131462.0,Wednesday,149.35271553062452,149.86456008309756,145.77945582493786,146.8224639892578,10195800.0
BABA,2019-01-24,446689.0,2345402.0,Thursday,146.28164362412994,150.65647469107708,146.0305548046495,150.52127075195312,10997900.0
BABA,2019-01-25,1042470.0,1755293.0,Friday,153.4668038192464,155.00233745738805,152.03748816601603,153.75653076171875,16451800.0
BABA,2019-01-28,446862.0,1644132.0,Monday,152.39482415717237,154.2200847343104,149.98045753470805,153.47645568847656,10141100.0
BABA,2019-01-29,640392.0,6633245.0,Tuesday,153.59233386879288,154.8816120728259,150.57920917099494,151.50633239746094,18348200.0
BABA,2019-01-30,2657972.0,3146125.0,Wednesday,155.76525811915593,162.0909011131905,155.00232481114483,161.10585021972656,36997700.0
BABA,2019-01-31,1091547.0,3675227.0,Thursday,162.05227570434164,163.9161594916774,160.0242020340286,162.71864318847656,21219500.0
BABA,2019-02-01,169281.0,1396266.0,Friday,162.24543240139383,163.59747177695584,161.88811086702185,162.21646118164062,10771500.0
BABA,2019-02-04,334490.0,903894.0,Monday,160.6229860192309,161.8108502439065,159.93729943040856,160.98995971679688,7380400.0
BABA,2019-02-05,283086.0,733827.0,Tuesday,162.77659663284084,166.06012926423574,162.24543304172943,165.94424438476562,12801800.0
BABA,2019-02-06,184461.0,2062398.0,Wednesday,165.97320197351812,167.1610660989015,164.1672606481824,165.6448516845703,11267800.0
BABA,2019-02-07,433024.0,837890.0,Thursday,163.3656979161878,163.80028093769553,158.70693138003827,161.24105834960938,11911100.0
BABA,2019-02-08,182911.0,866760.0,Friday,158.21828050746083,161.9074251658836,158.1410190046503,161.6273651123047,8331500.0
BABA,2019-02-11,409651.0,776952.0,Monday,163.06631798676432,164.4956188171,161.71426391601562,161.71426391601562,7260300.0
BABA,2019-02-12,330873.0,1101045.0,Tuesday,163.79063574478585,164.65014966339984,162.83454126789533,162.93112182617188,8594400.0
BABA,2019-02-13,564515.0,1029465.0,Wednesday,164.09001335670075,165.1909639248971,163.2015282258865,163.59747314453125,8661800.0
BABA,2019-02-14,471432.0,1589628.0,Thursday,161.89776892690634,162.72831164104747,160.90305104947416,162.6124267578125,8722100.0
BABA,2019-02-15,176982.0,2580824.0,Friday,162.83452904646768,162.98905203366283,159.74414298318004,160.4587860107422,12099500.0
BABA,2019-02-19,482265.0,1791053.0,Tuesday,161.26036752736135,165.28752919054517,160.79681327286963,164.3507537841797,12982300.0
BABA,2019-02-20,408669.0,1210338.0,Wednesday,165.14268518029388,166.76513255784795,164.76604455792418,164.8626251220703,12454900.0
BABA,2019-02-21,81680.0,1161863.0,Thursday,165.1426635413083,165.89594468734373,163.98377060403254,165.78005981445312,8434800.0
BABA,2019-02-22,129427.0,2459434.0,Friday,166.88102235716025,170.95647435728822,166.61061447682113,170.85989379882812,16175600.0
BABA,2019-02-25,522444.0,1196348.0,Monday,175.0512271571719,177.4269703279083,174.5393826271081,176.9730682373047,22831800.0
BABA,2019-02-26,1006262.0,1388566.0,Tuesday,173.63157822878355,178.03539519186438,173.2259664169453,177.2531280517578,13871000.0
BABA,2019-02-27,512599.0,4848542.0,Wednesday,175.49547148778157,178.59550978899475,174.684247888971,178.25750732421875,16741600.0
BABA,2019-02-28,749740.0,2759672.0,Thursday,176.74128579964562,177.9871072070306,175.25404247040893,176.76060485839844,12370400.0
BABA,2019-03-01,926524.0,1296838.0,Friday,178.75004237661696,180.4980414403242,177.09862387153,177.5814971923828,14348500.0
BABA,2019-03-04,237618.0,1751002.0,Monday,179.62886110517147,180.9229579657112,178.14161787884004,180.83604431152344,14761700.0
BABA,2019-03-05,113543.0,1476184.0,Tuesday,180.53668258799797,181.63763318857357,178.6631317138672,178.6631317138672,11513200.0
BABA,2019-03-06,557179.0,986747.0,Wednesday,178.0643702852291,179.23291546796696,176.75095426474633,177.86155700683594,10009100.0
BABA,2019-03-07,636209.0,2402899.0,Thursday,174.7132274479451,175.57274136450332,170.67639884685346,171.24620056152344,16488900.0
BABA,2019-03-08,534276.0,1526311.0,Friday,165.68831383976794,169.3436681703601,165.68831383976794,169.0346221923828,14674200.0
BABA,2019-03-11,235635.0,2075675.0,Monday,171.7387337377007,175.49548773050185,171.4972970678905,174.23036193847656,13764000.0
BABA,2019-03-12,150270.0,1236167.0,Tuesday,175.80451691950347,175.93972086354825,173.36117902889995,174.4428253173828,8660000.0
BABA,2019-03-13,288475.0,2090625.0,Wednesday,174.53937771305507,176.282557977066,173.1197290417534,174.51040649414062,8868200.0
BABA,2019-03-14,345303.0,1472280.0,Thursday,172.92657911933975,174.62630252007625,171.91254226978643,174.1820526123047,9272000.0
BABA,2019-03-15,350031.0,4524544.0,Friday,174.471784851251,175.23471818379917,173.50603824815911,174.7711639404297,10844100.0
BABA,2019-03-18,176689.0,2372777.0,Monday,175.6982809111885,176.62540417881957,174.5683590993448,175.60171508789062,7847800.0
BABA,2019-03-19,333469.0,1328665.0,Tuesday,175.40856704759602,177.07930460971787,174.65528584681857,175.90109252929688,10238600.0
BABA,2019-03-20,3939209.0,4720602.0,Wednesday,174.74220630671556,175.71760514666707,172.31817271337707,175.070556640625,15901500.0
BABA,2019-03-21,455190.0,2349372.0,Thursday,172.8203480276228,175.50512234864954,172.40508407039937,175.2830047607422,9754500.0
BABA,2019-03-22,346118.0,1539468.0,Friday,173.6122839231088,174.29795581025627,169.33015762458058,170.22250366210938,11688400.0
BABA,2019-03-25,454865.0,1194379.0,Monday,168.35861273204387,172.7720671934155,168.1364951319976,172.6465301513672,7511400.0
BABA,2019-03-26,284667.0,1311614.0,Tuesday,173.54466841686616,174.4621247784665,171.0289025435182,171.98016357421875,7897900.0
BABA,2019-03-27,219962.0,1745662.0,Wednesday,171.61317396491614,173.6702190114993,170.85312888806635,170.96612548828125,8371000.0
BABA,2019-03-28,245159.0,841319.0,Thursday,171.39106205066798,172.41475115918703,169.94244205118824,171.64215087890625,7146800.0
BABA,2019-03-29,602710.0,3239647.0,Friday,174.5393845856261,176.3453408071032,172.8686470392387,176.20046997070312,13850900.0
BABA,2019-04-01,293791.0,1281701.0,Monday,178.750026009151,179.20392806808047,174.6938934326172,174.6938934326172,12714800.0
BABA,2019-04-02,343590.0,1280292.0,Tuesday,175.2443779076943,177.27533986574971,174.75183772915935,175.51478576660156,8021500.0
BABA,2019-04-03,1239732.0,1094708.0,Wednesday,173.36117068105776,174.5104115181614,170.7053674725364,172.21194458007812,26811600.0
BABA,2019-04-04,918202.0,1284080.0,Thursday,170.97576461961617,175.72725066597016,170.83090852996278,174.86773681640625,16993200.0
BABA,2019-04-05,328946.0,1466076.0,Friday,176.2584127706542,179.1460005097514,175.76588729258626,179.0011444091797,18705000.0
BABA,2019-04-08,419619.0,1711893.0,Monday,177.8808678338409,181.3865326920689,177.70702578381687,180.1117401123047,14725600.0
BABA,2019-04-09,230381.0,1599936.0,Tuesday,180.1020870231185,181.45412635578776,179.78338887982,180.77810668945312,11578200.0
BABA,2019-04-10,45133.0,1498976.0,Wednesday,180.29523597320556,180.98090781025235,177.69737524901353,179.81236267089844,10655000.0
BABA,2019-04-11,242849.0,1967493.0,Thursday,178.80798925174062,179.6868222541574,177.4559498142722,178.64381408691406,8900300.0
BABA,2019-04-12,797530.0,916365.0,Friday,181.2803007529192,183.28904071294227,180.7298181176314,182.43919372558597,12600000.0
BABA,2019-04-15,119028.0,2176950.0,Monday,181.6183062963295,181.72453901356323,176.3066999068921,176.7992401123047,14616600.0
BABA,2019-04-16,441881.0,5584035.0,Tuesday,179.19429474902194,179.426064515059,177.11793059948488,179.41641235351562,12195900.0
BABA,2019-04-17,162747.0,1719477.0,Wednesday,180.92296492787636,181.75350759525185,179.41640258615422,181.1257781982422,11614200.0
BABA,2019-04-18,58116.0,2492054.0,Thursday,180.024837580404,180.86503245509172,179.03977186572305,180.53668212890625,7882500.0
BABA,2019-04-22,113740.0,3756237.0,Monday,178.18024388545487,180.0827658256149,177.32073001930058,179.0301055908203,8677800.0
BABA,2019-04-23,427853.0,3217524.0,Tuesday,179.6288728985761,181.70522225537343,179.08805714440325,180.8746795654297,11410600.0
BABA,2019-04-24,274769.0,1869947.0,Wednesday,180.36284098720472,180.49804493021264,178.2575203409203,179.3101806640625,9085300.0
BABA,2019-04-25,363745.0,1064318.0,Thursday,178.8949028693808,181.68590991306613,177.65391496988337,181.4444732666016,10328900.0
BABA,2019-04-26,386572.0,1234370.0,Friday,181.44446658163528,182.27500920431856,179.1556372369148,180.6815185546875,9421100.0
BABA,2019-04-29,180996.0,3106289.0,Monday,181.00023639741076,181.56037122591076,179.3970934126823,180.53668212890625,8660600.0
BABA,2019-04-30,231181.0,3232483.0,Tuesday,179.9185986963074,181.80180166272035,177.52355119892388,179.21360778808594,15076500.0
BABA,2019-05-01,71382.0,1923992.0,Wednesday,180.35319136074128,186.5774357477089,179.51299646996202,182.82550048828125,17397500.0
BABA,2019-05-02,128400.0,759572.0,Thursday,182.93172434862265,186.0993721068229,180.2566020652702,183.86849975585935,11468100.0
BABA,2019-05-03,116509.0,3778126.0,Friday,185.30746892158095,189.01593246095413,185.30746892158095,188.52340698242188,14521100.0
BABA,2019-05-06,1121682.0,2979208.0,Monday,178.8272956484278,182.52610688431247,178.49894534202517,181.79214477539065,23941200.0
BABA,2019-05-07,688172.0,1872444.0,Tuesday,179.6771678863058,180.06346065337513,173.47707613725885,175.2154083251953,22663200.0
BABA,2019-05-08,298799.0,1174991.0,Wednesday,174.75184676997063,176.92477665039996,172.46303201147802,173.4384307861328,16611100.0
BABA,2019-05-09,346493.0,1094777.0,Thursday,169.42091141988956,174.5055811891342,167.1417636920649,172.90725708007812,22727800.0
BABA,2019-05-10,576898.0,3570567.0,Friday,174.00821355983533,174.5973195693393,168.13648725883888,171.90289306640625,18987000.0
BABA,2019-05-13,1334713.0,2849244.0,Monday,163.97410378937911,166.56231226217776,162.99870505777352,164.1865692138672,22330700.0
BABA,2019-05-14,869518.0,2085224.0,Tuesday,166.8327283577671,169.15051434788276,165.60622602606998,168.85113525390625,17874100.0
BABA,2019-05-15,5610312.0,1551795.0,Wednesday,170.99510536015993,174.06618747535114,167.38418004443173,171.51661682128906,37610400.0
BABA,2019-05-16,901946.0,1426031.0,Thursday,172.0767370417233,172.14434638292755,168.76423298971437,169.55615234375,20579200.0
BABA,2019-05-17,482941.0,2426634.0,Friday,165.80903578727728,166.3884749044691,162.71864962055017,163.76165771484375,22539400.0
BABA,2019-05-20,374976.0,3841290.0,Monday,158.80738978514523,158.93294157176803,154.538791137347,155.14720153808594,33413800.0
BABA,2019-05-21,504542.0,2885316.0,Tuesday,157.5712139920076,159.9179710851705,156.9531367762833,157.8319549560547,22006100.0
BABA,2019-05-22,502610.0,2663387.0,Wednesday,156.8469163886473,157.2428760503668,152.65557947966985,153.38954162597656,25831200.0
BABA,2019-05-23,1985195.0,1939461.0,Thursday,150.1253152718866,153.05152647127846,149.1209452299025,150.65647888183594,26891900.0
BABA,2019-05-24,872830.0,1848838.0,Friday,152.2161677274312,153.00323889046427,149.59415430117758,149.69073486328125,21489700.0
BABA,2019-05-28,300073.0,22303667.0,Tuesday,151.04276626317335,151.68982946974515,147.9716990688579,149.50723266601562,38603000.0
BABA,2019-05-29,285094.0,2796842.0,Wednesday,148.3193768024216,149.0967958060607,145.5476885478824,147.25704956054688,30073100.0
BABA,2019-05-30,499761.0,2121873.0,Thursday,147.14114654495194,148.11654526603758,145.1034207128835,145.8953399658203,17344700.0
BABA,2019-05-31,1452812.0,3693178.0,Friday,144.504659849637,145.51868193022202,142.88219799567992,144.14732360839844,26881200.0
