Datetime,Close,High,Low,Open,Volume,pct_change,log_change,SMA_3,SMA_12,SMA_20,SMA_48,SMA_50,SMA_288,wma_12,ema_12,ema_20,ema_26,lsma_25,vwma_20,pwma_12,hwma_12,macd_12,macd_24,rsi_12,rsi_24,rsi_36,wrsi_12,strength_line,signal_line,fi_12,kline,dline,atr_12,atr_24,atr_36,aroon_up,aroon_down,roc_12,psar,Upperband_12,Lowerband_12,Upperband_24,Lowerband_24,Upperband_36,Lowerband_36,MOM10,OBV,VWAP,FT_3components,FT_6components,FT_9components,FT_27components,FT_81components,FT_100components,enc1,enc2,enc3,enc4,enc5,enc6,enc7,enc8,enc9,enc10
2024-12-19 19:45:00,250.1100006103516,250.3563995361328,250.09500122070312,250.3300018310547,168611,-0.0009187334461275259,-0.0009191557403703654,250.26499938964844,250.72871780395508,250.7054801940918,250.68743515014648,250.66903778076173,251.6501088142395,250.55092640412158,250.54922914410884,250.60775717451813,250.61834815728673,250.76608295147233,250.71401302466597,250.77464501868744,250.70436406397553,-0.0691190131778967,-0.0021287968901333443,30.460501208495913,51.330994844299305,43.19039112665407,37.69956871802251,0.01614597550500546,-0.041120540435881134,-11213.09568786562,1.1069695161111504,9.579737767748446,0.34303068457781793,0.42748248226004004,0.4699639557631062,100.0,100.0,-0.002989715371821823,251.19704472032814,251.46979621192466,249.9876393959855,251.3374591051739,249.8945902010598,251.52187472128858,249.84820347152825,-1.085006713867159,-310316.0,250.73740779909946,253.3431145373654,253.0859488487077,249.78299684257317,249.75924372699768,250.84028537399166,250.82789431481686,-0.8940013,0.88291913,0.93770415,-1.8102615,-0.79594886,-2.0810058,-0.34234455,-0.49365404,-0.114371665,0.918707
2024-12-19 19:50:00,250.1199951171875,250.32000732421875,250.031005859375,250.1000061035156,190952,3.996044465043044e-05,3.995964625307877e-05,250.18999735514322,250.66705067952475,250.68048019409179,250.69024753570557,250.66723754882813,251.65382406446668,250.45727676000354,250.48319313996709,250.56130364524856,250.58143311727937,250.6484086726262,250.68940480495013,250.65817629906437,250.67121828519385,-0.09823997731228928,-0.004911696339490845,8.999729487898549,44.16469726724999,43.03362366917689,38.001577091485785,0.0050722753174765375,-0.06136992580769701,-11137.034886678863,6.271304908866068,7.112797251592151,0.3385282495999789,0.42171243986769463,0.4649372199042352,100.0,88.88888888888889,-0.004785109635437976,251.09616729822469,251.4743642789767,249.8597370800728,251.32353131953823,249.9210174780692,251.50260736975196,249.81302576826886,-0.910003662109375,-119364.0,250.67593394735823,253.37657615608708,253.09199699937915,249.7793046726081,249.7542744033166,250.73695910995318,250.7557232363729,0.972828,0.4095155,2.3733006,-0.2880497,-0.8664572,-0.5654125,-1.3895054,0.54057336,-0.9097548,0.014330688
2024-12-19 19:55:00,250.0599975585937,250.3000030517578,250.03500366210932,250.1300048828125,243941,-0.00023987509901276176,-0.000239903873645999,250.09666442871094,250.56183369954428,250.66447982788085,250.68191401163736,250.66353759765624,251.6572962866889,250.36388397216797,250.4180861274481,250.51356020842428,250.54280826108044,250.51747375488281,250.66318226437375,250.5360837312338,250.5769780756353,-0.12472213363233209,-0.007608749128252157,9.434579643120003,52.05703031206495,41.19192957655918,36.83229974027829,-0.007276891947164802,-0.08137189553501285,-21523.200386047632,2.043120597877601,3.1404650076182734,0.33240084460402186,0.4151827294418946,0.4593833912860201,88.88888888888889,100.0,-0.00451844078318043,250.98750490186384,251.32803324723,249.79563415185856,251.3335647499589,249.86140061258993,251.4796069164864,249.77658137018895,-0.8200073242188068,-363305.0,250.54493377309393,253.40987202330032,253.09807637595995,249.77659617764658,249.75120046533527,250.6118338185224,250.65909678880368,-0.2915385,0.1285062,1.7185614,-0.8138226,-0.71362305,-1.926175,-0.7988057,0.7489041,-0.16989037,-0.34067675
2024-12-19 20:00:00,249.92999267578125,250.16000366210932,249.82000732421875,250.0599975585937,242968,-0.0005198947615840899,-0.00052002995372481,250.03666178385416,250.45641581217447,250.6259796142578,250.6871223449707,250.66243743896484,251.66061221228705,250.2666776608198,250.34299482719166,250.45798234817255,250.49741451402124,250.42090717022234,250.61573483681704,250.42717542516468,250.4740973671714,-0.15441968682958418,-0.010631548962720672,9.676697617181446,47.08158919592851,38.54775161994037,34.335016385337255,-0.02118849706572463,-0.10465812777708361,-21863.51356506361,6.747610533312114,5.0206786800185945,0.3330338023779007,0.412049963127256,0.45606708424725756,100.0,100.0,-0.004381970716108474,250.87750460584687,251.19265497377387,249.72017665057507,251.33015996521797,249.86730529560558,251.43866581146466,249.7405774882315,-1.0720062255859375,-606273.0,250.4216302875148,253.44300159292482,253.1041897054577,249.77487333978516,249.75009856209883,250.4663929080319,250.53841469579504,-2.1091425,-1.2842155,0.31000122,-1.4354866,-0.73132205,1.184713,-0.57309705,0.9372388,-1.7750795,0.67773163
2024-12-19 20:05:00,249.72000122070312,249.97000122070312,249.7135009765625,249.92999267578125,282444,-0.0008402011012361128,-0.000840554268015921,249.90333048502603,250.34724934895834,250.57047958374022,250.68941402435303,250.64763732910157,251.66208791732788,250.15338310828577,250.24714965696265,250.3876984312707,250.43982834414584,250.23897230881911,250.5385515927773,250.32783831758988,250.3588453020368,-0.19267868718318937,-0.014387918635748065,9.268982662178786,37.1765995008212,38.82393066717936,30.670698271491474,-0.037375845283892054,-0.13449993459289658,-24249.192535400525,0.3743310809029639,3.055020737364227,0.32665600585812776,0.40556872483614637,0.4505235609109622,100.0,100.0,-0.004623738996861146,250.7483544359741,251.0992346190453,249.5952640788714,251.37380788420592,249.78782465363588,251.37232678019603,249.7058058491985,-1.0699920654296875,-888717.0,250.29429361804225,253.47596432365287,253.11033968583627,249.77413782580277,249.7510418491954,250.30267799296078,250.39485911642126,-0.8370942,-0.2798813,0.47312063,-0.8781786,0.23387718,-1.2156173,0.28186166,0.5447826,-0.760897,0.4822869
2024-12-19 20:10:00,249.82000732421875,249.8650054931641,249.52999877929688,249.7100067138672,288518,0.00040047294180188385,0.0004003927739160068,249.82333374023438,250.25891621907553,250.5279800415039,250.6899871826172,250.6504376220703,251.66420597500272,250.07226895063351,250.18143545192513,250.33363261155148,250.3939156760031,250.09377676156853,250.4815899316595,250.23142534247194,250.2721261663751,-0.21248022407797862,-0.016909898596310313,7.8460182192166315,41.68946214742444,40.25737785920709,34.31278436904019,-0.05388529846514538,-0.15294201755266534,-19774.52586110447,15.104626119574979,7.408855911263352,0.32735189819221844,0.4026286410457742,0.4473147596041914,100.0,88.88888888888889,-0.0047090922874001035,250.5926837929199,250.98852075375254,249.52931168439852,251.3963693441626,249.69859754426514,251.32567224149156,249.67134975150972,-0.6999969482421591,-600199.0,250.20321569687513,253.5087596789637,253.11652898558103,249.77439098781375,249.7540997139068,250.12325032265724,250.23038496482482,1.6915879,-1.2171372,-2.0431378,-1.6680784,-0.31532115,0.6801549,-0.022742905,-0.8214189,-1.7704504,-0.7378484
2024-12-19 20:15:00,250.1849975585937,250.2899932861328,249.8282928466797,249.8300018310547,327560,0.001461012823929892,0.0014599465830953538,249.90833536783853,250.1908327738444,250.5027297973633,250.6866331100464,250.66193756103516,251.66689692603217,250.0608968490209,250.1819834683357,250.31947689222216,250.3784402598987,250.04425663874702,250.45080733499208,250.14680744645784,250.21120872078362,-0.19645679156300844,-0.01679513999695814,30.546478652101115,42.4579782170505,45.880967502910394,45.6752897050981,-0.06676578252397591,-0.1440486868769591,-11213.525355022846,34.11455228921495,16.53116982989763,0.3392380701690388,0.4054351960819529,0.44794451522391004,100.0,77.77777777777777,-0.0024123599176019118,250.44714813296875,250.76663255401542,249.61503299367337,251.3981757449664,249.68054053310976,251.27117086590474,249.67057870684917,-0.16500854492190342,-272639.0,250.1610977515853,253.5413871271368,253.12276024326943,249.77563386401582,249.75933751171985,249.93113902776787,250.04768407047703,0.7243361,-0.7560743,-1.0937743,0.38083375,-0.4680574,-0.19578043,0.18579859,-1.7758418,-0.93597937,0.52637935
2024-12-19 20:20:00,250.42999267578125,250.47999572753903,250.1495056152344,250.180892944336,272051,0.0009792558289998129,0.0009787766707973053,250.1449991861979,250.16083272298178,250.49322967529298,250.6720495223999,250.6746875,251.6704739994473,250.09769068008808,250.22013873101963,250.33000220494208,250.38225895737148,250.0164903846154,250.44309968141448,250.08577021585631,250.1980220249721,-0.16212022635184553,-0.015146032999382442,47.05841286938213,44.33284764947722,48.92684747938509,51.78274721790411,-0.07448244898972567,-0.12078244778422421,-2467.4815979007944,46.87472681178425,32.031301740191395,0.33850907368033817,0.4023124842578978,0.44468189292059673,0.0,66.66666666666667,-0.00035929903857802965,250.47999572753903,250.63764165156238,249.68402379440118,251.38528593387656,249.67092998816122,251.2564305243477,249.66726281468226,0.084991455078125,-588.0,250.1468927014974,253.5738461412654,253.1290360671456,249.77786717953072,249.7668163150531,249.72977745863844,249.8501241740664,0.31140602,-0.47776082,-1.8744816,-0.33029228,-0.32587087,-2.540947,0.50997025,-0.017085977,0.41343498,0.8539599
2024-12-19 20:25:00,250.3249969482422,250.4510955810547,250.22999572753903,250.4250030517578,285526,-0.00041926179215680064,-0.0004193497069557061,250.3133290608724,250.14458211263022,250.46672973632812,250.6571537653605,250.674267578125,251.67403300603232,250.12294671474356,250.23627076443847,250.3295255138278,250.3780173270656,249.9980319448618,250.42018886638874,250.04373081049067,250.199202485137,-0.1417465626271337,-0.014273680783901455,49.146434188462415,45.034785052967905,48.270722361389566,49.19689620383837,-0.07919055830515065,-0.10743921419770049,944.7770512900934,46.49093845645831,42.493405852485836,0.32872497199994777,0.39476195797697095,0.4384712807149038,11.11111111111111,55.55555555555556,-9.98967631862897e-05,249.8282928466797,250.5830707920664,249.70609343319404,251.35834085955827,249.65579132224514,251.24955404697567,249.65997235412027,-0.014999389648465922,-286114.0,250.13046770989533,253.60613619926988,253.13535903470165,249.78109134733856,249.7765926750079,249.52292919419762,249.64166469318656,-0.579301,-0.71226287,1.1016667,-0.47488362,0.19547112,-1.5784904,-0.52704984,2.1158109,0.3822696,1.1657563
2024-12-19 20:30:00,249.8338928222656,250.47999572753903,249.82000732421875,250.3300018310547,341762,-0.0019618661019224254,-0.0019637930819536736,250.19629414876303,250.10157267252603,250.41542434692383,250.62369314829508,250.64834533691408,251.67563263575235,250.07514836237982,250.17436646564263,250.2823224003457,250.33771180819153,249.91939204289363,250.35759836147025,250.01583296252835,250.15346937913162,-0.16334534254889377,-0.01635622783112467,36.901912940108254,39.15021001090589,46.61833688699332,39.206787990297066,-0.08531658135071346,-0.12207271962409035,-10595.549157461124,20.125506522901542,37.83039059704804,0.35633025794330914,0.4058130598662757,0.4446245341206088,22.22222222222222,44.44444444444444,-0.0020416161534894694,250.47999572753903,250.55210866510976,249.6510366799423,251.36156330425797,249.5828934319888,251.2536906375815,249.6149405134059,-0.27610778808599434,-627876.0,250.08466264341033,253.6382567839106,253.14173169226225,249.78530646930378,249.78871839691132,249.31460556172226,249.42675205431175,-2.206101,-0.43326253,-0.6155987,0.44013536,2.2271457,-0.89085233,0.95566595,0.24342728,-2.323862,0.35436046
2024-12-19 20:35:00,250.3800048828125,250.48129272460932,249.52999877929688,249.8500061035156,422981,0.0021859006173170154,0.0021835150123936426,250.17963155110678,250.1044896443685,250.3682945251465,250.59973494211832,250.63514556884766,251.67795901828342,250.11798408703925,250.20600314520723,250.29162549391395,250.34084462853383,249.91948359562798,250.3116206686041,250.0206492551461,250.15309092762703,-0.1348414833265963,-0.01479710397725853,50.8026792711593,47.28602981778016,51.91866283912982,51.222483594159044,-0.08726719228428123,-0.09897085788568788,8741.386102040522,56.29199971705454,40.96948156547146,0.4059105652240704,0.42854143009319934,0.4586986844314931,33.333333333333336,33.333333333333336,0.00015981683113810532,250.48129272460932,250.56169600725832,249.64728328147868,251.3446154509425,249.57400815542144,251.25453693415082,249.6168721641565,0.260009765625,-204895.0,250.10629735310454,253.67020738280098,253.14815655457556,249.79051233729336,249.80324033037107,249.10897672059005,249.21019813867093,-0.49291304,-0.554366,-0.01520942,0.90529174,0.687151,1.0512117,-0.14275327,1.2252004,1.3300538,0.86862266
2024-12-19 20:40:00,250.27999877929688,250.5500030517578,250.1300048828125,250.3800048828125,393836,-0.0003994172919775751,-0.00039949708031073225,250.16463216145834,250.099489847819,250.3225440979004,250.5736516316732,250.61194549560548,251.6793131828308,250.14498549241281,250.21738708891334,250.29051818775994,250.33633752859035,249.90877450796273,250.27074275113534,250.0614622968682,250.11969681624524,-0.11895043967700758,-0.013973903654544984,53.59830500810612,43.2927632398645,51.76210971186808,49.27681117279953,-0.08714776856213863,-0.08643122622928302,5537.09634780831,51.724246793017734,42.71391767765794,0.40708453220084057,0.42818546087870407,0.4576236701124325,44.44444444444444,22.22222222222222,0.0006796936089337971,249.52999877929688,250.54750512023872,249.65147457539928,251.33059176430237,249.559698813904,251.25319331449649,249.62894356023227,0.22000122070318184,-598731.0,250.11345477169365,253.70198748841995,253.15463610440935,249.79670843438686,249.820200174512,248.91027852123733,248.99704600008806,0.3949393,-0.019976977,-0.6131588,-1.6976985,1.503023,-1.4105465,-0.18948686,2.5519757,-0.8052719,-0.9205712
2024-12-19 20:45:00,250.08970642089844,250.3350067138672,249.97000122070312,250.27999877929688,369433,-0.000760317881279207,-0.0007606070695120818,250.2499033610026,250.0977986653646,250.27552947998046,250.53822898864746,250.5831396484375,251.68063158459134,250.14348034980972,250.19774390921873,250.27139325758264,250.3180685576502,249.8675592510517,250.2303136262742,250.1144886632119,250.08448908879203,-0.1203246484314775,-0.014317509037397258,49.404351087771964,41.38697040838552,50.766192594155264,45.67538350525034,-0.08701717758853697,-0.086233631746927,2910.390745798218,44.071319580444786,50.69585536350569,0.4035779456144424,0.42555296222392736,0.4550509429749778,55.55555555555556,11.11111111111111,-0.0001210966611240796,249.52999877929688,250.5457956784127,249.64980165231648,251.29246709759806,249.53404937172158,251.25111758105757,249.6354477333413,0.1597137451171875,-968164.0,250.11121799465624,253.73359659812476,253.16117279215237,249.80389393617605,249.83963429901408,248.72271745011724,248.7924274592884,0.30553535,-1.8209019,0.26279724,-0.43187976,-0.47727388,0.40137592,1.0342226,0.7477902,1.4496714,-0.10500223
2024-12-19 20:50:00,249.58999633789065,250.07000732421875,249.4093017578125,250.0599975585937,869323,-0.001998123354052714,-0.0020001222656802126,249.98656717936197,250.0536321004232,250.21102905273438,250.50677045186362,250.54429962158204,251.67946036656699,250.06535691481372,250.10424428286058,250.20649831285007,250.26413728211247,249.77469811072717,250.11676772500522,250.1411609561762,250.00429543296056,-0.1598929992518947,-0.01748661035742316,42.119912813009826,30.786360190600533,43.01766292386617,37.767870361159005,-0.090340795512736,-0.11028250305793014,-33449.43755086065,15.840657062217401,37.21207447855998,0.42500524734709305,0.43535098739819084,0.4607635714036243,66.66666666666667,100.0,-0.0018795538082531963,250.5500030517578,250.58154189919244,249.52572230165393,251.2776768547497,249.44300592519824,251.2742511379901,249.5912027940303,-0.13000488281247158,-1837487.0,250.00643687864167,253.76503421416288,253.16776903542046,249.81206771215503,249.86157358152116,248.5503760102116,248.60141744528727,-1.3695775,-0.6417566,-0.5684211,0.26031613,1.0548574,-0.96145,-1.1971586,-1.1185665,-0.7591824,0.9322728
2024-12-19 20:55:00,249.8500061035156,250.5399932861328,249.6199951171875,249.6499938964844,1859058,0.0010417475437314659,0.001041205301312793,249.8432362874349,250.0361328125,250.1534294128418,250.48010381062826,250.50549987792968,251.68008539411755,250.0340298383664,250.06513071680752,250.17254667386584,250.2334608985127,249.73311575082633,250.0351413299862,250.13726268715573,249.9823792845338,-0.168330181705187,-0.018541792216808517,48.71495670762154,35.510214816908615,49.64952371171037,43.33618350265556,-0.09364407158558329,-0.11346372802266705,8051.320724481634,38.63450914295402,32.848828595205404,0.46875455575501523,0.45679456910002286,0.4743533874269169,77.77777777777777,88.88888888888889,-0.00032003590849304374,249.4093017578125,250.57582858900588,249.49643703599412,251.1448721740635,249.45309433798076,251.26966970833814,249.55106240836108,0.02999877929684658,21571.0,249.95541151204154,253.79629984368438,253.1744272186696,249.8212283272002,249.88604326192979,248.39712086392376,248.42889003160428,-0.49361372,1.6129527,-0.57439494,1.3823376,-0.8134975,-0.89693344,1.1716639,-1.0465744,-0.15596688,-0.54136455
