Price,Close,High,Low,Open,Volume
Ticker,SHOP,SHOP,SHOP,SHOP,SHOP
Datetime,,,,,
2025-02-12 14:30:00+00:00,118.3550033569336,119.5,116.69999694824219,119.05000305175781,1079326
2025-02-12 14:35:00+00:00,117.59870147705078,118.5790023803711,116.83000183105469,118.44000244140625,540093
2025-02-12 14:40:00+00:00,118.80000305175781,119.06999969482422,117.36000061035156,117.55000305175781,413405
2025-02-12 14:45:00+00:00,119.61499786376953,119.61499786376953,118.33000183105469,118.80000305175781,342056
2025-02-12 14:50:00+00:00,119.94999694824219,120.1500015258789,119.05000305175781,119.6500015258789,379109
2025-02-12 14:55:00+00:00,119.73999786376953,120.15899658203125,119.58000183105469,120.02999877929688,231454
2025-02-12 15:00:00+00:00,119.37999725341797,119.88999938964844,119.06999969482422,119.77999877929688,272112
2025-02-12 15:05:00+00:00,118.0,119.45999908447266,117.81999969482422,119.37999725341797,296299
2025-02-12 15:10:00+00:00,118.58499908447266,118.8279037475586,118.01000213623047,118.05000305175781,182496
2025-02-12 15:15:00+00:00,119.1449966430664,119.2699966430664,118.51000213623047,118.55000305175781,172846
2025-02-12 15:20:00+00:00,118.92009735107422,119.5,118.92009735107422,119.1050033569336,207795
2025-02-12 15:25:00+00:00,119.33999633789062,119.33999633789062,118.83000183105469,118.98999786376953,231362
2025-02-12 15:30:00+00:00,119.75,119.80000305175781,119.28500366210938,119.28500366210938,184961
2025-02-12 15:35:00+00:00,120.12999725341797,120.3499984741211,119.70099639892578,119.75,188122
2025-02-12 15:40:00+00:00,120.7249984741211,120.80000305175781,119.63079833984375,120.0,204020
2025-02-12 15:45:00+00:00,119.5999984741211,120.63999938964844,119.17179870605469,120.63999938964844,163928
2025-02-12 15:50:00+00:00,119.47940063476562,119.98999786376953,119.4000015258789,119.56999969482422,132969
2025-02-12 15:55:00+00:00,119.75,119.80000305175781,119.48999786376953,119.54000091552734,87548
2025-02-12 16:00:00+00:00,119.83999633789062,120.05999755859375,119.44000244140625,119.73999786376953,93529
2025-02-12 16:05:00+00:00,119.37000274658203,119.91000366210938,119.2699966430664,119.875,138478
2025-02-12 16:10:00+00:00,120.11499786376953,120.17990112304688,119.38009643554688,119.47000122070312,176060
2025-02-12 16:15:00+00:00,119.72000122070312,120.31999969482422,119.51000213623047,120.11000061035156,127646
