Price,Close,High,Low,Open,Volume
Ticker,BABA,BABA,BABA,BABA,BABA
Datetime,,,,,
2025-02-12 14:30:00+00:00,116.52999877929688,116.58999633789062,114.96499633789062,115.81999969482422,5020237
2025-02-12 14:35:00+00:00,117.22000122070312,117.5,116.52010345458984,116.54000091552734,1909327
2025-02-12 14:40:00+00:00,116.94000244140625,117.5999984741211,116.5999984741211,117.22000122070312,1013866
2025-02-12 14:45:00+00:00,116.58000183105469,116.95500183105469,116.20999908447266,116.94000244140625,884629
2025-02-12 14:50:00+00:00,116.01000213623047,116.55999755859375,115.7750015258789,116.55999755859375,801448
2025-02-12 14:55:00+00:00,116.6500015258789,116.73999786376953,115.80999755859375,116.0199966430664,630225
2025-02-12 15:00:00+00:00,116.45500183105469,117.0,116.37000274658203,116.6500015258789,661692
2025-02-12 15:05:00+00:00,115.55000305175781,116.5,115.54000091552734,116.44999694824219,682114
2025-02-12 15:10:00+00:00,115.16500091552734,115.8499984741211,115.16000366210938,115.54000091552734,714218
2025-02-12 15:15:00+00:00,116.2300033569336,116.26000213623047,115.06999969482422,115.16500091552734,642372
2025-02-12 15:20:00+00:00,116.45999908447266,116.55000305175781,116.0459976196289,116.22000122070312,657327
2025-02-12 15:25:00+00:00,117.11000061035156,117.29000091552734,116.44999694824219,116.48999786376953,915182
2025-02-12 15:30:00+00:00,117.33999633789062,117.7300033569336,117.05000305175781,117.0999984741211,993783
2025-02-12 15:35:00+00:00,117.51830291748047,117.69999694824219,117.20999908447266,117.33000183105469,1157465
2025-02-12 15:40:00+00:00,118.0199966430664,118.16999816894531,117.47560119628906,117.47560119628906,1206284
2025-02-12 15:45:00+00:00,118.04000091552734,118.19999694824219,117.72010040283203,118.03929901123047,576188
2025-02-12 15:50:00+00:00,118.07369995117188,118.38999938964844,117.97000122070312,118.06999969482422,685358
2025-02-12 15:55:00+00:00,118.58000183105469,118.63980102539062,117.93499755859375,118.08979797363281,830877
2025-02-12 16:00:00+00:00,118.5197982788086,118.63999938964844,118.33999633789062,118.58000183105469,692964
2025-02-12 16:05:00+00:00,118.02999877929688,118.56880187988281,117.9800033569336,118.5199966430664,1045929
2025-02-12 16:10:00+00:00,117.94270324707031,118.17990112304688,117.69999694824219,118.0198974609375,771641
2025-02-12 16:15:00+00:00,117.77999877929688,118.08000183105469,117.72000122070312,117.94000244140625,434808
2025-02-12 16:20:00+00:00,117.83000183105469,117.91000366210938,117.66000366210938,117.77999877929688,489816
2025-02-12 16:25:00+00:00,118.02999877929688,118.08989715576172,117.76000213623047,117.81999969482422,388087
2025-02-12 16:30:00+00:00,118.0,118.0999984741211,117.7947006225586,118.0250015258789,366656
2025-02-12 16:35:00+00:00,117.58000183105469,118.0,117.5,117.98999786376953,562539
2025-02-12 16:40:00+00:00,118.09500122070312,118.1500015258789,117.5,117.58000183105469,459854
2025-02-12 16:45:00+00:00,118.26000213623047,118.30000305175781,117.91230010986328,118.0999984741211,245745
2025-02-12 16:50:00+00:00,118.30999755859375,118.43000030517578,118.11000061035156,118.26000213623047,318579
2025-02-12 16:55:00+00:00,118.80000305175781,118.83989715576172,118.31500244140625,118.31500244140625,488757
2025-02-12 17:00:00+00:00,119.33999633789062,119.39620208740234,118.74009704589844,118.79000091552734,987436
2025-02-12 17:05:00+00:00,118.91500091552734,119.4000015258789,118.87999725341797,119.34020233154297,444275
