Price,Close,High,Low,Open,Volume
Ticker,SHOP,SHOP,SHOP,SHOP,SHOP
Date,,,,,
2019-01-02,13.760000228881836,13.913999557495117,13.116999626159668,13.399999618530273,12326000
2019-01-03,12.979000091552734,13.62600040435791,12.947999954223633,13.47599983215332,12195000
2019-01-04,13.805999755859375,13.949999809265137,13.315999984741211,13.451000213623047,13661000
2019-01-07,14.439000129699707,14.585000038146973,13.87399959564209,13.96500015258789,12600000
2019-01-08,14.543999671936035,14.982000350952148,14.401000022888184,14.763999938964844,13677000
2019-01-09,14.862000465393066,15.032999992370605,14.4399995803833,14.649999618530273,12757000
2019-01-10,14.82699966430664,14.996999740600586,14.458000183105469,14.630999565124512,9652000
2019-01-11,14.942999839782715,15.0,14.670999526977539,14.730999946594238,6853000
2019-01-14,14.90999984741211,14.993000030517578,14.468999862670898,14.72700023651123,14552000
2019-01-15,15.430000305175781,15.553999900817871,14.958999633789062,14.958999633789062,16382000
2019-01-16,15.824999809265137,15.859000205993652,15.329999923706055,15.569999694824219,21420000
2019-01-17,15.769000053405762,15.998000144958496,15.581999778747559,15.65999984741211,12425000
2019-01-18,15.843000411987305,16.023000717163086,15.769000053405762,16.0,11429000
2019-01-22,15.628000259399414,15.857000350952148,15.40999984741211,15.722999572753906,10364000
2019-01-23,15.65999984741211,16.020000457763672,15.447999954223633,15.819999694824219,7935000
2019-01-24,15.840999603271484,15.9399995803833,15.625,15.64799976348877,6552000
2019-01-25,16.281999588012695,16.36400032043457,15.978500366210938,16.0,9803000
2019-01-28,15.944000244140625,16.118200302124023,15.838000297546387,15.968000411987305,8072000
2019-01-29,15.711000442504883,16.049999237060547,15.45199966430664,16.0,10409000
2019-01-30,16.243000030517578,16.29800033569336,15.800000190734863,15.996999740600586,7124000
2019-01-31,16.847000122070312,16.959999084472656,16.191999435424805,16.246999740600586,16616000
2019-02-01,17.05900001525879,17.100000381469727,16.750999450683594,16.836000442504883,12484000
2019-02-04,17.354999542236328,17.46500015258789,17.025999069213867,17.062000274658203,11720000
2019-02-05,17.35700035095215,17.687999725341797,17.336000442504883,17.364999771118164,9695000
2019-02-06,17.360000610351562,17.450000762939453,17.06999969482422,17.23699951171875,7363000
2019-02-07,17.18000030517578,17.417999267578125,17.108800888061523,17.128000259399414,14082000
2019-02-08,17.594999313354492,17.698999404907227,16.959999084472656,17.02199935913086,9795000
2019-02-11,17.316999435424805,18.0,17.293500900268555,17.80500030517578,22201000
2019-02-12,17.55500030517578,17.589000701904297,16.062999725341797,16.364999771118164,59280000
2019-02-13,17.20199966430664,18.0,17.104000091552734,17.819000244140625,29827000
2019-02-14,17.652000427246094,17.724000930786133,16.95599937438965,17.108999252319336,16076000
2019-02-15,17.819000244140625,17.871999740600586,17.371000289916992,17.709999084472656,11292000
2019-02-19,18.1299991607666,18.506999969482422,17.70400047302246,17.70400047302246,22828000
2019-02-20,17.92099952697754,18.41900062561035,17.746000289916992,18.165000915527344,13306000
2019-02-21,17.847000122070312,18.035900115966797,17.718000411987305,17.964000701904297,9744000
2019-02-22,18.363000869750977,18.365999221801758,17.935699462890625,18.0,10176000
