Price,Close,High,Low,Open,Volume
Ticker,VTI,VTI,VTI,VTI,VTI
Date,,,,,
2019-01-02,116.14288330078125,116.53387581585834,113.96968750491904,114.34249738693394,5093200
2019-01-03,113.45140838623047,115.39728333052008,113.26955428619442,115.39728333052008,5252900
2019-01-04,117.20674896240234,117.63411372342176,114.86080057576955,115.0062894038992,4776900
2019-01-07,118.38884735107422,119.1526430542456,117.12494236323776,117.47047493711206,4485100
2019-01-08,119.60723876953125,119.78000498920589,118.25241417759517,119.5254065206041,3949400
2019-01-09,120.17102813720703,120.63475818058303,119.44359785135117,120.04372887777566,6405100
2019-01-10,120.7620620727539,120.83480649158801,119.1162594860473,119.51634685234532,2685700
2019-01-11,120.78934478759766,120.80753436174791,119.8891620485669,120.14376058835134,3033800
2019-01-14,120.02552795410156,120.47108225726389,119.62544064098886,119.83457214572418,2479400
2019-01-15,121.33492279052734,121.4440324878655,120.07101792290018,120.19831719465472,4542100
2019-01-16,121.68046569824219,122.14419582601741,121.48950983705167,121.54406469036861,2963100
2019-01-17,122.66241455078125,123.11705658228833,121.08026916086378,121.29848845626,4401100
2019-01-18,124.25370788574219,124.51740813187897,123.16256937911615,123.5626567356141,4224900
2019-01-22,122.55335235595703,123.58993603417724,121.74408978150947,123.56265861169085,5037900
2019-01-23,122.68061828613281,123.45351537879144,121.48037039910774,123.09889510824138,3934200
2019-01-24,122.93524932861328,123.18076000393883,122.262387745647,122.68973865328772,3785200
2019-01-25,124.09004974365234,124.40830485032298,123.68996236655084,123.8718164812571,2987300
2019-01-28,123.1807632446289,123.22623024119336,122.28056666113845,122.97163170992766,4371600
2019-01-29,123.00801849365234,123.54449307302339,122.60793105324623,123.31717192502734,2975100
2019-01-30,124.86296844482422,125.30850902092239,123.31717351880748,123.799093248821,3060700
2019-01-31,125.96318054199219,126.18141381661063,124.79020964304644,124.8174870680512,3932900
2019-02-01,126.14502716064453,126.57239195972932,125.70857451195907,126.11774973726291,3225400
2019-02-04,127.04523468017578,127.0725121059029,125.80860717375049,126.17231543316586,4938100
2019-02-05,127.57262420654297,127.70901133821265,126.99068265378394,127.25436906653898,2759100
2019-02-06,127.4452896118164,127.6635089620218,126.98154574347556,127.43618788917304,2945200
2019-02-07,126.2359619140625,126.83609298122599,124.68107939906247,126.55420314695493,5097500
2019-02-08,126.36328125,126.38147082677901,125.1721206507387,125.60857337136213,2105800
2019-02-11,126.62694549560547,126.8906457516706,126.29051469432865,126.75424476159503,2337000
2019-02-12,128.2091064453125,128.37277098523177,127.3543768490777,127.40893169571746,3312300
2019-02-13,128.60916137695312,129.009248650824,128.33637333798882,128.61824922424074,2369300
2019-02-14,128.38189697265625,128.94564899391816,127.65446650596151,128.08183138484785,2731400
2019-02-15,129.79127502441406,129.8185524495526,129.03656722155955,129.26388834743452,2537600
2019-02-19,130.04583740234375,130.3822681351926,129.42751689717187,129.49117345450898,2469900
2019-02-20,130.31866455078125,130.50960653092608,129.7912778622705,130.07315384458573,2357400
2019-02-21,129.8731231689453,130.15499917953963,129.3457364275247,130.0822547454214,3684900
2019-02-22,130.7278289794922,130.79147167607354,130.05495349309444,130.20953018431157,1838400
2019-02-25,130.9187774658203,131.73714183457204,130.8460330414037,131.44616413690557,3920000
2019-02-26,130.67324829101562,131.1460661207958,130.56412474411673,130.7096135569307,2155200
2019-02-27,130.71876525878906,130.9097211532084,129.91860414659996,130.38233435507036,2046800
2019-02-28,130.44595336914062,130.84602687270024,130.31865410105812,130.61870576008292,2275100
2019-03-01,131.31886291503906,131.48254133619378,130.48232285852635,131.28249764066027,2985100
2019-03-04,130.7096405029297,131.87352349622418,129.50029051193562,131.8462460725204,3555400
2019-03-05,130.4641571044922,130.84605499080752,130.19136893581478,130.76422270257908,2838000
2019-03-06,129.4730224609375,130.52779583577308,129.32753360759864,130.50051841009466,2139600
2019-03-07,128.46368408203125,129.34569095810897,127.99085236377024,129.2638587014611,2851800
2019-03-08,128.20001220703125,128.23637747811904,127.22707124184272,127.4180270701453,2328000
2019-03-11,130.0822296142578,130.1276966111205,128.53644884298242,128.56372626618415,1910400
2019-03-12,130.51869201660156,130.79148014358972,130.23681603939332,130.3277500399162,1966100
2019-03-13,131.35525512695312,131.80079568665647,130.88242326552657,130.9006128418149,2013500
2019-03-14,131.24609375,131.5188818174468,130.98240740536713,131.3552173017252,1494000
2019-03-15,131.85528564453125,132.28265029218778,131.43702271782993,131.50066539164334,2324300
2019-03-18,132.34632873535156,132.53727066295497,131.80075262161657,131.93715358733877,2489700
2019-03-19,132.319091796875,133.18290934573827,131.83717209462768,132.86465420293442,6104600
2019-03-20,131.7734832763672,132.7464241680663,131.1642644409668,132.13720533266593,2900900
2019-03-21,133.31927490234375,133.5193185812317,131.26429714372475,131.37340683236218,2949700
2019-03-22,130.53684997558594,132.8191624148775,130.48229513831757,132.610017039246,5151000
2019-03-25,130.44723510742188,131.01403479509042,129.72500910256485,130.34667252255275,3676500
2019-03-26,131.45286560058594,131.99225442277458,130.73979042504504,131.37059091485213,2861000
2019-03-27,130.8495330810547,131.78200762610933,129.95360647167374,131.4986076791068,3402700
2019-03-28,131.42543029785156,131.6265554801121,130.5752307134144,131.15118136712317,2654500
2019-03-29,132.29397583007812,132.36709960291412,131.67231216421854,132.2025501896418,3614700
2019-04-01,133.82980346679688,133.9120781594866,133.09844031606272,133.25385271878505,3666800
2019-04-02,133.82069396972656,133.93039358251087,133.35444271620383,133.85725585745644,4292800
2019-04-03,134.1406707763672,134.6983337861753,133.7658590743752,134.46064661544912,2404400
2019-04-04,134.4240264892578,134.5245890955887,133.79323990364574,134.24118919127207,2248400
2019-04-05,135.10055541992188,135.14626823708912,134.6251672306506,134.74401776536672,1744500
2019-04-08,135.21939086914062,135.23766483429418,134.4880277248379,134.8811272195155,2130500
2019-04-09,134.40576171875,134.82628613792573,134.1223617950462,134.68002465928652,2150700
2019-04-10,135.02740478515625,135.04569270019232,134.45146798264386,134.6068803864705,2019000
2019-04-11,135.0182647705078,135.26510279437989,134.6982890377258,135.2468148797545,1794600
2019-04-12,135.92330932617188,136.03302286033772,135.42051026381029,135.80447275941296,2612000
2019-04-15,135.81361389160156,136.03302701704666,135.35651367578458,135.98731420554665,2083000
2019-04-16,135.8501739501953,136.27069828815823,135.52106127502915,136.2158485005622,2953300
2019-04-17,135.34739685058594,136.41700984094393,135.09142180757345,136.398721923702,2983900
2019-04-18,135.5485076904297,135.66734426589264,134.85370640499022,135.66734426589264,2457000
2019-04-22,135.58511352539062,135.6765391819317,135.09145124902022,135.25600069127813,2148600
2019-04-23,136.9473114013672,137.05701105654305,135.71313448223842,135.80456016128502,2344200
2019-04-24,136.76437377929688,137.1757611343639,136.64552327354355,136.92892314148773,1924600
2019-04-25,136.53587341308594,136.84669828790362,135.85022292179073,136.7095598198876,2428600
2019-04-26,137.2763671875,137.2763671875,136.20675414586574,136.5907167287913,2184500
2019-04-29,137.47747802734375,137.76087795530168,137.24892789839797,137.33120259691617,2461500
2019-04-30,137.48663330078125,137.67862157245716,136.49015795391668,137.38607067268333,2224500
2019-05-01,136.4627227783203,137.92543531829747,136.4352978772303,137.86144853228532,3761300
2019-05-02,136.2341766357422,136.89240218041388,135.35653792631524,136.35301322742316,2537800
2019-05-03,137.7060089111328,137.76999568450688,136.8557952964881,136.94722091512634,2147100
2019-05-06,137.26719665527344,137.4408969786146,135.31995911628235,135.47537152411593,2635300
2019-05-07,134.89942932128906,136.29815503018222,133.86637824820846,136.06960489540108,4385800
2019-05-08,134.6800079345703,135.5210706180703,134.39659409646856,134.70743283025905,2492100
2019-05-09,134.25038146972656,134.55205543203692,132.61395436722827,133.52815508830344,2768000
2019-05-10,134.8719940185547,135.2651074738463,132.23909220507886,133.77495624613712,3175300
2019-05-13,131.4620361328125,132.69619845160278,130.95922306237523,132.28481101200603,4241900
2019-05-14,132.6505126953125,133.39101294968714,131.77287398112406,131.9008615071938,3090200
2019-05-15,133.4367218017578,133.7201217475141,131.6905953590477,131.8551447664183,2072300
2019-05-16,134.64346313476562,135.32911358416845,133.7383995197,133.77497535544086,2319500
2019-05-17,133.69268798828125,134.97256312612055,133.48241182667047,133.52812464222032,1923900
2019-05-20,132.7418975830078,133.400122998345,132.35793508232635,132.7967473760207,1669200
2019-05-21,134.0400848388672,134.21378518134318,133.509846827475,133.5738475640057,1438800
2019-05-22,133.55555725097656,133.99438356607462,133.2630203238381,133.52813234998212,1539800
2019-05-23,131.8551025390625,132.42191619864346,131.07804067045922,132.40362828715007,2701100
2019-05-24,132.1751251220703,132.76934993538023,131.7911625419878,132.5225258157806,1381900
2019-05-28,131.01406860351562,132.8150446657243,130.95921880663084,132.39452025654623,3866100
2019-05-29,130.11817932128906,130.54785473989313,129.3045413061953,130.3832913702005,2955100
2019-05-30,130.3741455078125,130.88609560160432,129.77076977601763,130.44728322829616,2621700
2019-05-31,128.61886596679688,129.4416408074688,128.5365912726481,129.00282848908324,2836300
2019-06-03,128.36289978027344,129.24967541044498,127.64067354971652,128.61887481273604,4765100
2019-06-04,131.24266052246094,131.28837335095454,129.33198425796036,129.56967143669166,2767600
2019-06-05,132.24822998046875,132.39450538879643,130.97749201350237,132.00139197261464,5059700
2019-06-06,132.98870849609375,133.33610904715837,131.9648087029624,132.39448392677755,2795600
2019-06-07,134.1954803466797,134.7988560025031,133.454980200711,133.52811791198585,1667900
2019-06-10,134.94515991210938,135.82279868308584,134.88115917013624,135.0548595273833,2259800
2019-06-11,134.81715393066406,136.06046721549384,134.460616280214,135.8684789654393,1724500
2019-06-12,134.63430786132812,134.97255757321412,134.323469098133,134.70744557328038,1729900
2019-06-13,135.25595092773438,135.38393843004454,134.78056279790025,135.10967551092517,1726600
2019-06-14,134.96340942382812,135.2925221255873,134.63429672206894,135.11882181777122,1401000
2019-06-17,135.06163024902344,135.50207460257116,135.0157474201912,135.14421094003734,2506100
2019-06-18,136.53897094726562,137.1537616639871,135.86912643523686,135.98840499124475,2261100
2019-06-19,137.0068817138672,137.17205702833033,136.16269122179915,136.6398472395655,4049900
2019-06-20,138.26402282714844,138.42002721788242,137.13537824514555,138.309905647866,2968100
2019-06-21,138.28237915039062,138.5026082895809,137.67675951872067,138.00709622677056,2414300
2019-06-24,137.51158142089844,138.07131816356173,137.37394697658345,137.94285468171128,1977300
2019-06-25,136.20860290527344,137.54829162178586,136.0801394118891,137.52076473045142,2309500
2019-06-26,135.95169067382812,136.89681804947762,135.92416377950607,136.5940082104629,1903700
2019-06-27,136.76834106445312,136.9059755225003,136.31871183238096,136.4104774720596,2392200
2019-06-28,137.72267150878906,137.79608123740041,137.00694415667078,137.19046147746218,2589600
2019-07-01,138.69529724121094,139.4018534817564,138.10803353518477,139.3376287334184,3960800
2019-07-02,139.01649475097656,139.01649475097656,138.24571358597848,138.66780203284554,2705400
2019-07-03,140.0625,140.08085592520155,139.24583634688756,139.3559438951598,2286800
2019-07-05,139.97994995117188,140.0441747012199,138.7962375425036,139.48443787264557,2446300
2019-07-08,139.2275390625,139.50282205059474,138.8972022770812,139.35600259008095,2611300
2019-07-09,139.47525024414062,139.55783091353766,138.5760058406097,138.5760058406097,3178000
2019-07-10,140.0441436767578,140.5121287585218,139.58534355830275,140.016616789768,1852500
2019-07-11,140.23690795898438,140.42042528730138,139.6955269399331,140.33784458977993,2641000
2019-07-12,140.95263671875,140.980163618193,140.38372879496185,140.4846654267444,1656000
2019-07-15,140.86083984375,141.15447870804945,140.6406246969971,141.15447870804945,2155000
2019-07-16,140.50296020507812,141.0076431946162,140.34696982676093,140.851652816299,1778500
2019-07-17,139.57620239257812,140.5488566111059,139.57620239257812,140.48463186157537,2575500
2019-07-18,140.09007263183594,140.24606304331465,139.0990623693773,139.35598940022143,1463500
2019-07-19,139.29176330566406,140.64980817015248,139.23670951407942,140.58558341379472,1487900
2019-07-22,139.62208557128906,139.84230071478095,139.25503699635007,139.53031992718644,1510000
2019-07-23,140.5580291748047,140.57638510408154,139.75055030575413,140.19099459809732,1643800
2019-07-24,141.42056274414062,141.44808963477269,140.17262569676367,140.17262569676367,2168900
2019-07-25,140.66815185546875,141.26458654767762,140.29193231042785,141.25541558370284,2046000
2019-07-26,141.68667602539062,141.77842766120614,140.95259293151432,140.98929078554642,1721600
2019-07-29,141.34716796875,141.6591627646595,140.9709624232089,141.63163587111922,1587600
2019-07-30,141.20953369140625,141.31047030168062,140.3561719875636,140.5672161721475,1970300
2019-07-31,139.66793823242188,141.4113730821096,138.62187452231555,141.22785583500593,2512000
2019-08-01,138.3741455078125,141.1728295763954,137.87863344243917,139.74136116646113,3901500
2019-08-02,137.25465393066406,138.0162638563806,136.33705363483247,137.91532726378034,7062200
2019-08-05,133.1804962158203,135.11663325236452,132.0151400086146,135.05239451585217,5701800
2019-08-06,134.914794921875,134.9606777453082,133.2447693603876,134.1440138934962,3408400
2019-08-07,135.06163024902344,135.373611082725,132.29964357012094,133.32736573036365,3195500
2019-08-08,137.63088989257812,137.65841678463167,135.5295771226845,135.78650411616485,4143200
2019-08-09,136.6490478515625,137.4473557071959,135.82321310445695,137.2363115387526,2349700
2019-08-12,134.96067810058594,136.04343992880573,134.47435097415203,135.91497642373776,2610200
2019-08-13,136.88763427734375,137.71348311862295,134.4559985812117,134.78633531742892,2721400
2019-08-14,132.93276977539062,135.0707804568522,132.85018909706753,134.8413803494182,3938800
2019-08-15,133.1804962158203,133.65765225365914,132.18031533002616,133.33648657403393,3591900
2019-08-16,135.19927978515625,135.43786492105508,133.96969824382043,134.04310797782966,3659300
2019-08-19,136.80502319335938,137.16288674461558,136.38293490288757,136.80502319335938,2875000
2019-08-20,135.75897216796875,136.74998224940052,135.71308934909803,136.5481090475457,1739000
2019-08-21,136.90599060058594,137.08950789868408,136.5573119346412,136.86929274155526,1439700
2019-08-22,136.78671264648438,137.5483087367966,135.9241659400904,137.28221075362964,1730700
2019-08-23,133.33653259277344,136.99776379794287,132.72174190946444,136.1810998751625,3808300
2019-08-26,134.6853790283203,134.77714466443672,133.65767111087385,134.45597893949957,3623000
2019-08-27,134.06141662597656,135.64886130976697,133.67601215799792,135.4745150031743,1984700
2019-08-28,135.0157470703125,135.1075127277392,133.3365363500135,133.68522904646667,1981000
2019-08-29,136.80502319335938,137.0711351169548,135.8966078717309,136.3462230506479,2576000
2019-08-30,136.75918579101562,137.53915189320819,136.20863383782722,137.52998092783756,2267900
2019-09-03,135.86911010742188,136.30955441842468,135.22677856876385,135.79570038867604,4307800
2019-09-04,137.31887817382812,137.31887817382812,136.5572822523362,136.99772647233053,2071700
2019-09-05,139.15411376953125,139.57621617093272,138.3282788990811,138.55767902992534,2991800
2019-09-06,139.18162536621094,139.53031800723704,138.92469836802474,139.30091790160856,1568700
2019-09-09,139.26426696777344,139.72306733361438,138.69534499312698,139.67718449673507,2575200
2019-09-10,139.40187072753906,139.40187072753906,138.21817220542022,138.88801667137977,3435200
2019-09-11,140.53968811035156,140.5488590743105,139.19998529434363,139.55784890934677,3848100
2019-09-12,140.96180725097656,141.42979254301684,140.43878216169443,140.97099221841248,3486800
2019-09-13,140.82415771484375,141.38389461114286,140.64981136987748,141.1911923347398,3002500
2019-09-16,140.5383758544922,140.75038703498805,140.15120543358535,140.31713762334914,1690800
2019-09-17,140.8794708251953,140.9163368391942,140.1143709276491,140.4370083290631,2104500
2019-09-18,140.8610076904297,140.88866071280228,139.515180382875,140.71351552735808,1716700
2019-09-19,140.76885986328125,141.59847880848503,140.62136767482704,141.15601630875162,2061400
2019-09-20,140.15122985839844,141.24818008901119,139.7456474623924,141.03616887156713,2106100
2019-09-23,140.22494506835938,140.53836939781905,139.71796366859073,139.84701578108871,2051800
2019-09-24,138.92523193359375,140.8610139133262,138.45510240123716,140.66744274816668,4234600
2019-09-25,139.8009033203125,140.03135449389907,138.1969580885255,138.94361764044626,6144100
2019-09-26,139.3768768310547,139.80091320932308,138.70396329495696,139.80091320932308,1723000
2019-09-27,138.54730224609375,139.84705074626572,137.75454933807703,139.78251764106923,1940200
2019-09-30,139.1925506591797,139.5336139975424,138.77774123524145,138.86991329299016,1702000
2019-10-01,137.37655639648438,140.00370547664883,137.27515731458553,139.6534151817939,2823000
2019-10-02,135.14581298828125,136.6483594322174,134.417593327513,136.5930393247135,3811500
2019-10-03,136.24276733398438,136.24276733398438,133.56952467870525,135.02597811179666,4380400
2019-10-04,138.02186584472656,138.09561193641318,136.46401306371473,136.75899743046128,2509200
2019-10-07,137.47796630859375,138.44586415467285,137.24751511027134,137.69920452260823,2237400
2019-10-08,135.25643920898438,136.7589858099661,135.23801323684995,136.46400146828455,2213900
2019-10-09,136.50088500976562,136.97100049242647,135.98467646434324,136.288873799816,3294600
2019-10-10,137.37655639648438,137.8098057404501,136.41788567586008,136.4270986594422,3508900
2019-10-11,138.85145568847656,140.02213760801777,138.7039635509263,138.74082955250165,3377100
2019-10-14,138.72239685058594,138.9620610132529,138.501158655,138.7500498668312,1213500
2019-10-15,140.086669921875,140.41852019672464,139.11877211476147,139.2201712005662,2153200
2019-10-16,139.82858276367188,140.1604330789816,139.53359845422943,139.78248970711823,1578400
2019-10-17,140.2895050048828,140.70431444117878,139.96686762908146,140.41855714207773,1640400
2019-10-18,139.7271728515625,140.2986873248433,139.10033827532308,140.05902314118924,1720000
2019-10-21,140.6397705078125,140.75038258707553,140.16964103969352,140.43697231874657,1710100
2019-10-22,140.2157745361328,141.04539350113834,140.15124142753282,140.97164740515103,1711800
2019-10-23,140.50152587890625,140.56605898475587,139.90235821478646,140.08671641408262,1804000
2019-10-24,140.888671875,141.1099101371355,140.37246332897848,141.04537703606883,1582200
2019-10-25,141.4509735107422,141.73673080837074,140.50151549220888,140.56604859328783,2461600
2019-10-28,142.30821228027344,142.5663164677467,141.95792199772117,142.06853405931733,2725500
2019-10-29,142.28060913085938,142.6954185728492,142.05937086450496,142.16998296486807,1561500
2019-10-30,142.6217041015625,142.82450237427156,141.62615278070834,142.3267196810288,2246000
2019-10-31,142.1238555908203,142.58475798523696,141.42328901493192,142.58475798523696,2224400
2019-11-01,143.64486694335938,143.64486694335938,142.8060210637104,142.87976714753282,2341400
2019-11-04,144.1702880859375,144.51136548095732,143.96748987234537,144.44683238316563,2150600
