Datetime,Close,High,Low,Open,Volume
2024-12-16 14:30:00,605.8900146484375,606.4000244140625,605.7769775390625,606.0,1738144
2024-12-16 14:35:00,606.02001953125,606.0499877929688,605.7009887695312,605.8900146484375,357341
2024-12-16 14:40:00,605.719970703125,606.2894897460938,605.6300048828125,606.02001953125,396195
2024-12-16 14:45:00,605.969970703125,606.1099853515625,605.580078125,605.75,481240
2024-12-16 14:50:00,606.364990234375,606.3699951171875,605.8599853515625,605.9708251953125,446351
2024-12-16 14:55:00,606.27001953125,606.3599853515625,605.97998046875,606.3599853515625,304956
2024-12-16 15:00:00,606.6500244140625,606.6500244140625,606.22998046875,606.2999877929688,543613
2024-12-16 15:05:00,606.3400268554688,606.6771850585938,606.2750244140625,606.6599731445312,280274
2024-12-16 15:10:00,606.0399780273438,606.489990234375,605.97998046875,606.3599853515625,406805
2024-12-16 15:15:00,605.7650146484375,606.1199951171875,605.6699829101562,606.0599975585938,246679
2024-12-16 15:20:00,605.8400268554688,605.8699951171875,605.2100219726562,605.7650146484375,506350
2024-12-16 15:25:00,606.4600219726562,606.469970703125,605.77001953125,605.8200073242188,294054
2024-12-16 15:30:00,606.9099731445312,606.9199829101562,606.3599853515625,606.4500122070312,342531
2024-12-16 15:35:00,606.989990234375,607.0449829101562,606.8198852539062,606.9163208007812,329812
2024-12-16 15:40:00,606.8699951171875,607.010009765625,606.6824951171875,606.989990234375,225589
2024-12-16 15:45:00,606.8099975585938,606.9000244140625,606.72998046875,606.8699951171875,212509
2024-12-16 15:50:00,606.75,606.9000244140625,606.6199951171875,606.8400268554688,350897
2024-12-16 15:55:00,606.7100219726562,607.1099853515625,606.6400146484375,606.739990234375,336691
2024-12-16 16:00:00,606.8300170898438,606.9349975585938,606.5800170898438,606.7100219726562,282392
2024-12-16 16:05:00,606.8499755859375,606.9400024414062,606.7999877929688,606.9099731445312,190555
2024-12-16 16:10:00,606.8499755859375,606.97998046875,606.7999877929688,606.85302734375,222831
2024-12-16 16:15:00,606.8300170898438,606.8499755859375,606.5800170898438,606.8400268554688,391572
2024-12-16 16:20:00,606.9000244140625,606.9299926757812,606.7000122070312,606.8400268554688,210184
2024-12-16 16:25:00,606.719970703125,606.9099731445312,606.6749877929688,606.875,203358
2024-12-16 16:30:00,606.530029296875,606.7899780273438,606.4500122070312,606.72998046875,181868
2024-12-16 16:35:00,606.6199951171875,606.75,606.469970703125,606.530029296875,185749
2024-12-16 16:40:00,606.489990234375,606.77001953125,606.4099731445312,606.6400146484375,167023
2024-12-16 16:45:00,606.719970703125,606.719970703125,606.4000244140625,606.489990234375,204987
2024-12-16 16:50:00,606.8599853515625,606.8966064453125,606.6900024414062,606.72998046875,149602
2024-12-16 16:55:00,606.9500122070312,606.9600219726562,606.77001953125,606.8699951171875,313333
2024-12-16 17:00:00,606.7100219726562,607.030029296875,606.6099853515625,606.9600219726562,150843
2024-12-16 17:05:00,606.75,606.77001953125,606.5599975585938,606.719970703125,139744
2024-12-16 17:10:00,606.8900146484375,606.9299926757812,606.72998046875,606.75,129028
2024-12-16 17:15:00,606.9299926757812,606.989990234375,606.9000244140625,606.9099731445312,116653
2024-12-16 17:20:00,606.9199829101562,606.989990234375,606.8400268554688,606.9398803710938,84154
2024-12-16 17:25:00,606.9500122070312,606.989990234375,606.8900146484375,606.9099731445312,360511
2024-12-16 17:30:00,606.989990234375,607.0499877929688,606.9299926757812,606.9500122070312,350612
2024-12-16 17:35:00,607.1799926757812,607.1998901367188,606.9166870117188,606.97998046875,398660
2024-12-16 17:40:00,607.2100219726562,607.3400268554688,607.1500854492188,607.1898803710938,168069
2024-12-16 17:45:00,607.1099853515625,607.239990234375,607.0800170898438,607.2000732421875,240926
2024-12-16 17:50:00,607.0800170898438,607.1849975585938,606.8599853515625,607.1099853515625,179176
2024-12-16 17:55:00,607.2550048828125,607.2899780273438,606.9710083007812,607.0900268554688,140673
2024-12-16 18:00:00,607.3350219726562,607.3400268554688,607.1599731445312,607.260009765625,312558
2024-12-16 18:05:00,607.3699951171875,607.4199829101562,607.281005859375,607.3300170898438,270577
2024-12-16 18:10:00,607.3200073242188,607.405029296875,607.2608032226562,607.3699951171875,254886
2024-12-16 18:15:00,607.4500122070312,607.47998046875,607.2949829101562,607.3099975585938,317565
2024-12-16 18:20:00,607.6500244140625,607.6900024414062,607.4400024414062,607.4450073242188,245216
2024-12-16 18:25:00,607.719970703125,607.719970703125,607.6322021484375,607.6599731445312,365474
2024-12-16 18:30:00,607.5100708007812,607.7794799804688,607.4650268554688,607.7100219726562,307151
2024-12-16 18:35:00,607.47998046875,607.6099853515625,607.4199829101562,607.5111083984375,232851
2024-12-16 18:40:00,607.6099853515625,607.6500244140625,607.4600219726562,607.4849853515625,149744
2024-12-16 18:45:00,607.594970703125,607.6599731445312,607.510009765625,607.6300048828125,151190
2024-12-16 18:50:00,607.6300048828125,607.6900024414062,607.5449829101562,607.5999755859375,145691
2024-12-16 18:55:00,607.6199951171875,607.6951293945312,607.594970703125,607.6300048828125,109153
2024-12-16 19:00:00,607.4500122070312,607.6099853515625,607.3800048828125,607.6099853515625,216777
2024-12-16 19:05:00,607.469970703125,607.530029296875,607.4000244140625,607.52001953125,422844
2024-12-16 19:10:00,607.5599975585938,607.5599975585938,607.405029296875,607.469970703125,153663
2024-12-16 19:15:00,607.5700073242188,607.6599731445312,607.489990234375,607.5999145507812,355276
2024-12-16 19:20:00,607.5250244140625,607.5800170898438,607.4199829101562,607.5700073242188,214479
2024-12-16 19:25:00,607.3499755859375,607.530029296875,607.3200073242188,607.5250244140625,297073
2024-12-16 19:30:00,607.4000244140625,607.4099731445312,607.2899780273438,607.3400268554688,241437
2024-12-16 19:35:00,607.5800170898438,607.5900268554688,607.2899780273438,607.4099731445312,200507
2024-12-16 19:40:00,607.4500122070312,607.5900268554688,607.4400024414062,607.5700073242188,170297
2024-12-16 19:45:00,607.4400024414062,607.469970703125,607.3599853515625,607.4400024414062,257469
2024-12-16 19:50:00,607.5598754882812,607.5800170898438,607.4000244140625,607.4400024414062,201346
2024-12-16 19:55:00,607.5,607.6599731445312,607.5,607.5487060546875,1259755
2024-12-16 20:00:00,607.4749755859375,607.5399780273438,607.4099731445312,607.510009765625,374045
2024-12-16 20:05:00,607.7349853515625,607.760009765625,607.47998046875,607.47998046875,264054
2024-12-16 20:10:00,607.6950073242188,607.7750244140625,607.6799926757812,607.7313232421875,255250
2024-12-16 20:15:00,607.6199951171875,607.760009765625,607.5999755859375,607.6849975585938,398013
2024-12-16 20:20:00,607.4849853515625,607.6799926757812,607.4600219726562,607.614990234375,415080
2024-12-16 20:25:00,607.5900268554688,607.7000122070312,607.4749755859375,607.489990234375,261129
2024-12-16 20:30:00,607.344970703125,607.5809936523438,607.3300170898438,607.5800170898438,414714
2024-12-16 20:35:00,607.280029296875,607.4000244140625,607.2100219726562,607.3499755859375,484988
2024-12-16 20:40:00,606.9849853515625,607.27001953125,606.97998046875,607.27001953125,1675114
2024-12-16 20:45:00,606.7349853515625,606.97998046875,606.5850219726562,606.97998046875,783358
2024-12-16 20:50:00,606.2949829101562,606.72998046875,606.0549926757812,606.72998046875,2733220
2024-12-16 20:55:00,606.77001953125,606.8800048828125,606.2999877929688,606.2999877929688,4367183
2024-12-17 14:30:00,604.0399780273438,604.2899780273438,603.6004028320312,604.1900024414062,2022379
2024-12-17 14:35:00,604.0499877929688,604.219970703125,603.7233276367188,604.0599975585938,533590
2024-12-17 14:40:00,604.52001953125,604.6099853515625,603.7999267578125,604.0599975585938,759285
2024-12-17 14:45:00,604.5900268554688,604.7249755859375,604.27001953125,604.5,483718
2024-12-17 14:50:00,604.8250122070312,604.8499755859375,604.4500122070312,604.5999755859375,482165
2024-12-17 14:55:00,604.4000244140625,604.8599853515625,604.2999877929688,604.8200073242188,634602
2024-12-17 15:00:00,603.9099731445312,604.4099731445312,603.75,604.3800048828125,507663
2024-12-17 15:05:00,603.8300170898438,604.2100219726562,603.760009765625,603.9400024414062,285682
2024-12-17 15:10:00,603.4000244140625,603.8599853515625,603.3400268554688,603.8200073242188,462813
2024-12-17 15:15:00,603.4299926757812,603.75,603.22998046875,603.4000244140625,840141
2024-12-17 15:20:00,603.4099731445312,603.489990234375,603.22998046875,603.4299926757812,494025
2024-12-17 15:25:00,603.219970703125,603.4400024414062,603.1599731445312,603.4199829101562,311069
2024-12-17 15:30:00,603.2899780273438,603.4600219726562,603.1699829101562,603.2000122070312,569896
2024-12-17 15:35:00,603.6199951171875,603.6300048828125,603.1649780273438,603.2750244140625,388251
2024-12-17 15:40:00,603.6400146484375,603.719970703125,603.280029296875,603.6199951171875,331227
2024-12-17 15:45:00,603.719970703125,603.8499755859375,603.5900268554688,603.6300048828125,297781
2024-12-17 15:50:00,603.7650146484375,603.8800048828125,603.6300048828125,603.72998046875,323596
2024-12-17 15:55:00,603.9349975585938,603.989990234375,603.5999755859375,603.7750244140625,381979
2024-12-17 16:00:00,604.1201171875,604.27001953125,603.8499755859375,603.9349975585938,300319
2024-12-17 16:05:00,605.010009765625,605.0601196289062,603.9199829101562,604.1300048828125,881165
2024-12-17 16:10:00,604.989990234375,605.1099853515625,604.869873046875,605.030029296875,321620
2024-12-17 16:15:00,604.52001953125,605.02001953125,604.4299926757812,605.0150146484375,288546
2024-12-17 16:20:00,604.3499755859375,604.6099243164062,604.1599731445312,604.5399780273438,205461
2024-12-17 16:25:00,604.3900146484375,604.5798950195312,604.260009765625,604.344970703125,315474
2024-12-17 16:30:00,604.8200073242188,604.969970703125,604.27001953125,604.3599853515625,548541
2024-12-17 16:35:00,605.030029296875,605.0999755859375,604.75,604.8300170898438,243438
