Price,Close,High,Low,Open,Volume
Ticker,SQ,SQ,SQ,SQ,SQ
Date,,,,,
2019-01-02,57.20000076293945,57.83000183105469,53.560001373291016,54.099998474121094,13434047
2019-01-03,52.41999816894531,56.72999954223633,52.2599983215332,55.58000183105469,19076341
2019-01-04,58.18000030517578,59.65999984741211,53.86109924316406,54.400001525878906,30228637
2019-01-07,60.720001220703125,61.290000915527344,58.05009841918945,59.0,18146946
2019-01-08,63.119998931884766,63.800201416015625,61.150001525878906,62.599998474121094,21511751
2019-01-09,65.93000030517578,66.9000015258789,62.560001373291016,63.29999923706055,21012425
2019-01-10,66.0999984741211,66.19999694824219,63.720001220703125,64.75,13562225
2019-01-11,66.2300033569336,67.63999938964844,65.22010040283203,65.69000244140625,14448253
2019-01-14,65.18000030517578,65.72000122070312,63.7400016784668,64.72000122070312,12364349
2019-01-15,65.95999908447266,66.7699966430664,64.86009979248047,65.13999938964844,12099396
2019-01-16,65.9000015258789,67.62999725341797,65.2300033569336,66.33999633789062,13368284
2019-01-17,68.83999633789062,69.69999694824219,65.94999694824219,66.0999984741211,20971674
2019-01-18,72.23999786376953,72.26000213623047,69.23999786376953,69.69999694824219,22074139
2019-01-22,67.8499984741211,71.75,67.2699966430664,71.61000061035156,19149904
2019-01-23,69.0999984741211,70.58999633789062,68.0199966430664,69.58000183105469,17864388
2019-01-24,73.94000244140625,74.02999877929688,69.30010223388672,69.37000274658203,24611638
2019-01-25,77.97000122070312,78.1500015258789,74.5,74.9000015258789,25132212
2019-01-28,76.22000122070312,77.01000213623047,74.12000274658203,75.38999938964844,15701712
2019-01-29,68.55999755859375,72.43000030517578,68.05000305175781,72.26000213623047,32382900
2019-01-30,71.52999877929688,71.5999984741211,68.72000122070312,71.01000213623047,18710390
2019-01-31,71.3499984741211,73.85990142822266,69.9800033569336,70.02999877929688,15679443
2019-02-01,70.80000305175781,71.27980041503906,69.72000122070312,71.05000305175781,12677818
2019-02-04,71.75,72.62000274658203,70.4000015258789,71.0,10582051
2019-02-05,72.27999877929688,75.16999816894531,72.2699966430664,73.0,19150466
2019-02-06,72.66999816894531,73.27999877929688,70.81999969482422,72.30999755859375,10068533
2019-02-07,71.94999694824219,72.9800033569336,70.5199966430664,71.7699966430664,9549733
2019-02-08,73.48999786376953,73.48999786376953,70.2300033569336,70.62000274658203,9947776
2019-02-11,74.31999969482422,75.87999725341797,73.55999755859375,74.55999755859375,13317465
2019-02-12,75.58999633789062,75.88999938964844,74.84290313720703,75.55000305175781,8947711
2019-02-13,75.62999725341797,77.24729919433594,75.4000015258789,76.0,10212309
2019-02-14,75.66999816894531,76.05989837646484,73.80000305175781,74.88999938964844,7671771
2019-02-15,75.63999938964844,76.85469818115234,75.0999984741211,76.22000122070312,7148905
2019-02-19,76.63999938964844,77.0999984741211,75.79299926757812,75.95999908447266,7438604
2019-02-20,75.97000122070312,77.66999816894531,75.11000061035156,77.0,8773808
2019-02-21,74.43000030517578,76.5,74.13500213623047,75.94999694824219,7645074
2019-02-22,76.08000183105469,76.08000183105469,74.8499984741211,74.87999725341797,7614840
2019-02-25,77.12999725341797,78.55999755859375,76.77999877929688,77.80000305175781,8757591
2019-02-26,77.94999694824219,78.19000244140625,76.86640167236328,77.30000305175781,8544307
2019-02-27,79.31999969482422,79.55999755859375,77.38999938964844,78.0,19712494
2019-02-28,81.23999786376953,82.77999877929688,74.56999969482422,75.91999816894531,41440974
2019-03-01,77.45999908447266,81.02999877929688,76.69000244140625,80.97000122070312,22485850
2019-03-04,74.69000244140625,78.48999786376953,73.05000305175781,77.98999786376953,16804759
2019-03-05,76.04000091552734,76.51000213623047,73.76000213623047,74.88999938964844,9711825
2019-03-06,75.13999938964844,75.94999694824219,74.29000091552734,75.55000305175781,7173957
2019-03-07,74.11000061035156,75.28630065917969,73.18000030517578,74.79000091552734,9561731
2019-03-08,74.4000015258789,74.4000015258789,71.0999984741211,71.94999694824219,9025198
2019-03-11,75.52999877929688,75.94999694824219,74.62000274658203,74.98999786376953,7901664
2019-03-12,76.7699966430664,78.0,75.80000305175781,76.0,9494819
2019-03-13,77.8499984741211,78.8499984741211,76.94999694824219,77.38999938964844,8664031
2019-03-14,77.37999725341797,78.72000122070312,77.0999984741211,78.0,6579206
2019-03-15,76.6500015258789,78.25,76.25,77.80999755859375,8485835
2019-03-18,75.2300033569336,76.83000183105469,73.51000213623047,76.61000061035156,12755267
2019-03-19,76.80999755859375,77.2699966430664,75.44000244140625,75.68000030517578,8170890
2019-03-20,75.26000213623047,76.2300033569336,73.94999694824219,76.18000030517578,9422965
2019-03-21,78.52999877929688,78.73999786376953,74.7699966430664,74.87000274658203,10707653
2019-03-22,75.08999633789062,79.19999694824219,74.94999694824219,78.23999786376953,9924329
2019-03-25,74.55000305175781,75.47350311279297,73.33000183105469,74.44999694824219,8266954
2019-03-26,73.93000030517578,75.7699966430664,73.16000366210938,75.66000366210938,8891339
2019-03-27,72.97000122070312,75.5999984741211,71.63999938964844,75.37999725341797,11690839
2019-03-28,74.26000213623047,74.77999877929688,72.8499984741211,73.66000366210938,7500711
2019-03-29,74.91999816894531,75.54000091552734,74.25,74.62000274658203,6437146
2019-04-01,76.31999969482422,76.69999694824219,75.0999984741211,75.58999633789062,8764309
2019-04-02,75.5999984741211,76.56990051269531,75.12999725341797,76.05000305175781,6626079
2019-04-03,77.05000305175781,77.83999633789062,75.98999786376953,75.98999786376953,10123148
2019-04-04,74.5199966430664,77.2300033569336,73.62999725341797,76.79000091552734,10713582
2019-04-05,75.02999877929688,76.4800033569336,74.7300033569336,75.2300033569336,7396193
2019-04-08,75.0,75.33000183105469,73.76000213623047,74.76000213623047,6564136
2019-04-09,74.5999984741211,75.9000015258789,74.4000015258789,74.62999725341797,7236088
2019-04-10,74.73999786376953,75.6500015258789,73.91999816894531,75.05999755859375,7779341
2019-04-11,75.5,76.05000305175781,74.9406967163086,75.05000305175781,6971343
2019-04-12,75.27999877929688,76.45999908447266,74.81770324707031,76.3499984741211,6318607
2019-04-15,74.38999938964844,76.33000183105469,74.09500122070312,75.2300033569336,6840195
2019-04-16,73.48999786376953,75.17949676513672,72.7699966430664,74.9000015258789,6391516
2019-04-17,72.76000213623047,73.9000015258789,72.20999908447266,73.88999938964844,5901198
2019-04-18,70.73999786376953,72.75,69.79000091552734,72.5,11829457
2019-04-22,72.58000183105469,72.87999725341797,70.0,70.05000305175781,7867678
2019-04-23,72.44999694824219,73.19999694824219,72.0199966430664,72.98999786376953,6249954
2019-04-24,71.98999786376953,73.55999755859375,71.73030090332031,72.69999694824219,7056534
2019-04-25,72.6500015258789,73.5,72.01000213623047,72.33999633789062,6384942
2019-04-26,71.55000305175781,73.16999816894531,70.8550033569336,73.1500015258789,7426885
2019-04-29,72.72000122070312,73.87000274658203,71.5,71.54000091552734,8627261
2019-04-30,72.81999969482422,73.8499984741211,72.2699966430664,72.58999633789062,7192097
