SYM_ROOT,DATE,pre_market_volume,post_market_volume,DAY_OF_WEEK,OPEN,HIGH,LOW,CLOSE,VOLUME,DIFF_O&C,DIFF_H&L,PREV_POST_MARKET_VOLUME
MSFT,2019-01-03,1140959.0,11300589.0,Thursday,94.3491471362509,94.43398027992404,91.61575378129258,91.80426788330078,42579100.0,-2.5448792529501247,2.8182264986314607,15118973.0
MSFT,2019-01-04,1525261.0,12416385.0,Friday,93.9909730192665,96.62068518899136,93.24635856050624,96.07400512695312,44060600.0,2.08303210768662,3.3743266284851217,11300589.0
MSFT,2019-01-07,1267198.0,9697526.0,Monday,95.80068720649896,97.33703960673373,95.1786085576665,96.1965560913086,35656100.0,0.3958688848096301,2.1584310490672323,12416385.0
MSFT,2019-01-08,1196423.0,9345940.0,Tuesday,97.12023742758817,97.9968081733556,95.86664569172385,96.89402770996094,31514400.0,-0.22620971762722775,2.130162481631757,9697526.0
MSFT,2019-01-09,1259954.0,6711375.0,Wednesday,97.89312262065177,98.85451926869298,97.30873975391177,98.2795639038086,32280800.0,0.38644128315682735,1.5457795147812163,9345940.0
MSFT,2019-01-10,1127243.0,11074688.0,Thursday,97.2899128727324,97.7894627124015,96.49816794129045,97.64807891845705,30067600.0,0.3581660457246443,1.2912947711110547,6711375.0
MSFT,2019-01-11,774784.0,6588220.0,Friday,97.26162119775915,97.49725841768506,95.80066755778766,96.89402770996094,28314200.0,-0.3675934877982172,1.6965908598973982,11074688.0
MSFT,2019-01-14,833129.0,13111163.0,Monday,96.04571952009655,96.95999296251787,95.44248889251315,96.18710327148438,28437100.0,0.14138375138782067,1.517504070004719,6588220.0
MSFT,2019-01-15,935551.0,7025972.0,Tuesday,96.6206862461568,99.0147612282056,96.0268758584165,98.97705841064452,31587600.0,2.3563721644877234,2.9878853697890975,13111163.0
MSFT,2019-01-16,1253918.0,8620640.0,Wednesday,99.212681530343,100.15523026221494,98.92991403435096,99.3257827758789,29853900.0,0.11310124553590128,1.2253162278639849,7025972.0
MSFT,2019-01-17,893778.0,7757189.0,Thursday,98.96762762861644,100.50397964015868,98.741417921824,100.02328491210938,28393000.0,1.055657283492934,1.7625617183346804,8620640.0
MSFT,2019-01-18,9986756.0,9848778.0,Friday,101.28631252307756,101.70103637540292,99.82536591879352,101.5219497680664,37427600.0,0.23563724498885108,1.8756704566093987,7757189.0
MSFT,2019-01-22,1174558.0,13916291.0,Tuesday,100.6170855951213,100.94697624082436,98.8356689172479,99.60855865478516,32371300.0,-1.0085269403361394,2.1113073235764546,9848778.0
MSFT,2019-01-23,1073767.0,6376831.0,Wednesday,100.0232834972912,100.89042668696068,99.28808937623036,100.57938385009766,25874300.0,0.5561003528064532,1.60233731073032,13916291.0
