SYM_ROOT,DATE,pre_market_volume,post_market_volume,DAY_OF_WEEK,OPEN,HIGH,LOW,CLOSE,VOLUME,DIFF_O&C,DIFF_H&L,PREV_POST_MARKET_VOLUME
AAPL,2019-01-03,8702037.0,9788893.0,Thursday,34.37996114189787,34.7954447022313,33.90717201706185,33.95254135131836,365248800.0,-0.4274197905795134,0.8882726851694471,10818374.0
AAPL,2019-01-04,3011205.0,9747041.0,Friday,34.51129165462193,35.471199916377195,34.33698116079705,35.40195083618164,234428400.0,0.8906591815597125,1.134218755580143,9788893.0
AAPL,2019-01-07,1613404.0,6495477.0,Monday,35.507018312029935,35.53806125654515,34.83842542922638,35.32315444946289,219111200.0,-0.18386386256704412,0.6996358273187653,9747041.0
AAPL,2019-01-08,1997698.0,5557865.0,Tuesday,35.71236877143383,36.2520204396242,35.46403616672354,35.99652099609375,164101200.0,0.28415222465991974,0.7879842729006583,6495477.0
AAPL,2019-01-09,2461012.0,4722655.0,Wednesday,36.125457134662746,36.89911490948993,35.72908035781426,36.6077995300293,180396400.0,0.4823423953665511,1.1700345516756698,5557865.0
AAPL,2019-01-10,1236504.0,6455076.0,Thursday,36.4143930484411,36.76540421062059,36.0227892295961,36.72481155395508,143122800.0,0.3104185055139794,0.742614981024488,4722655.0
AAPL,2019-01-11,1006231.0,5753453.0,Friday,36.50513487847926,36.70093498308247,36.17799979238166,36.36425018310547,108092800.0,-0.1408846953737921,0.5229351907008066,6455076.0
AAPL,2019-01-14,1069675.0,8301998.0,Monday,36.02039547495234,36.120683837776696,35.631178251688056,35.81742858886719,129756800.0,-0.20296688608515012,0.48950558608864014,5753453.0
AAPL,2019-01-15,957658.0,4006406.0,Tuesday,35.88191737203561,36.62691906108256,35.82938482795779,36.55051040649414,114843600.0,0.6685930344585316,0.7975342331247717,8301998.0
AAPL,2019-01-16,1264303.0,5534190.0,Wednesday,36.55289571706498,37.22148872943848,36.53379264316416,36.997032165527344,122278800.0,0.4441364484623662,0.6876960862743147,4006406.0
AAPL,2019-01-17,880134.0,4115596.0,Thursday,36.82032858250962,37.64651915724122,36.59587203616769,37.21670913696289,119284800.0,0.39638055445327325,1.0506471210735313,5534190.0
AAPL,2019-01-18,6453058.0,7726390.0,Friday,37.608308742053886,37.699047414792304,37.24535769463832,37.44593811035156,135004000.0,-0.16237063170232346,0.45368972015398157,4115596.0
AAPL,2019-01-22,1488058.0,8825472.0,Tuesday,37.348034120841504,37.42444275391004,36.44304489291584,36.60541915893555,121576000.0,-0.7426149619059572,0.9813978609941998,7726390.0
AAPL,2019-01-23,934932.0,4310665.0,Wednesday,36.80838279224685,37.04477917629914,36.22336541254269,36.75346374511719,92522400.0,-0.054919047129665444,0.8214137637564463,8825472.0
AAPL,2019-01-24,774337.0,6338001.0,Thursday,36.79883920993108,36.8871877322328,36.23292480528311,36.46215438842773,101766000.0,-0.3366848215033542,0.6542629269496913,4310665.0
AAPL,2019-01-25,1607037.0,4758242.0,Friday,37.12596257246901,37.7587394146281,36.84897719023607,37.670387268066406,134142000.0,0.5444246955973995,0.9097622243920327,6338001.0
AAPL,2019-01-28,1798791.0,5134843.0,Monday,37.19998429564318,37.3289290947723,36.691379224853904,37.3217658996582,104768400.0,0.1217816040150197,0.637549869918395,4758242.0
AAPL,2019-01-29,984088.0,11407065.0,Tuesday,37.30983127165065,37.75874432744338,36.798835968295656,36.934940338134766,166348800.0,-0.37489093351588565,0.9599083591477253,5134843.0
AAPL,2019-01-30,4253500.0,6242726.0,Wednesday,38.98131926012833,39.673788405189775,38.260193681495856,39.45888519287109,244439200.0,0.47756593274275616,1.4135947236939188,11407065.0
AAPL,2019-01-31,1449220.0,13707745.0,Thursday,39.66422793862977,40.3543103786534,39.29411371236649,39.74302673339844,162958400.0,0.07879879476866591,1.0601966662869131,6242726.0
AAPL,2019-02-01,1048274.0,11333673.0,Friday,39.86719579946564,40.34953464878564,39.62124605293177,39.76213073730469,130672400.0,-0.10506506216095346,0.7282885958538756,13707745.0
AAPL,2019-02-04,898836.0,6031820.0,Monday,39.97465678385534,40.98948437847319,39.943613832675766,40.89158248901367,125982000.0,0.9169257051583344,1.0458705457974276,11333673.0
AAPL,2019-02-05,1485416.0,5935761.0,Tuesday,41.27601783553029,41.80611623687875,41.1542398516945,41.59120941162109,144406400.0,0.31519157609079684,0.6518763851842522,6031820.0
AAPL,2019-02-06,1176148.0,3328893.0,Wednesday,41.70343946662228,41.923122980122656,41.27363308478396,41.60554122924805,112958400.0,-0.0978982373742312,0.6494898953386965,5935761.0
AAPL,2019-02-07,1274018.0,4710559.0,Thursday,41.16617935717926,41.533907142656496,40.67428706034229,40.81755828857422,126966800.0,-0.3486210686050413,0.8596200823142084,3328893.0
AAPL,2019-02-08,1167954.0,4405871.0,Friday,40.52499490365656,40.92547224010094,40.388303128059526,40.86552047729492,95280000.0,0.34052557363835945,0.5371691120414113,4710559.0
AAPL,2019-02-11,878625.0,4370842.0,Monday,41.018979092458906,41.05734908224952,40.58732585522351,40.630489349365234,83973600.0,-0.3884897430936718,0.4700232270260116,4405871.0
AAPL,2019-02-12,953397.0,4779570.0,Tuesday,40.791164011691286,41.00698880489367,40.69523903536291,40.98060989379883,89134000.0,0.18944588210754176,0.3117497695307634,4370842.0
AAPL,2019-02-13,940459.0,4137107.0,Wednesday,41.10051271345415,41.36190140884263,40.74799620679997,40.81034469604492,89960800.0,-0.29016801740922915,0.613905202042659,4779570.0
AAPL,2019-02-14,1091089.0,4832593.0,Thursday,40.69764901971453,41.06934695553184,40.61851226781533,40.95903778076172,87342800.0,0.26138876104718634,0.45083468771650814,4137107.0
AAPL,2019-02-15,4805305.0,4834296.0,Friday,41.06694489349424,41.17485730152754,40.70723442727385,40.86790466308594,98507200.0,-0.19904023040830054,0.467622874253685,4832593.0
AAPL,2019-02-19,1296249.0,3459856.0,Tuesday,40.69764271879886,41.11250775467821,40.6448848923675,40.99020385742188,75891200.0,0.2925611386230216,0.46762286231071215,4834296.0
AAPL,2019-02-20,650643.0,4972436.0,Wednesday,41.05254941328105,41.56333935109952,41.00458875855165,41.25398635864258,104457600.0,0.20143694536152879,0.5587505925478737,3459856.0
AAPL,2019-02-21,742048.0,2638448.0,Thursday,41.19885135411975,41.33553946797031,40.8391407840765,41.021392822265625,68998800.0,-0.1774585318541284,0.49639868389380837,4972436.0
AAPL,2019-02-22,735059.0,6588473.0,Friday,41.14608810351967,41.48661362597415,41.0981274323168,41.47941970825195,75652800.0,0.33333160473227963,0.38848619365735004,2638448.0
AAPL,2019-02-25,1289433.0,3451161.0,Monday,41.7647934745295,42.17486144916681,41.71443238789365,41.78157806396485,87493600.0,0.016784589435353325,0.4604290612731603,6588473.0
AAPL,2019-02-26,899822.0,4134967.0,Tuesday,41.65687807301139,42.038170347630576,41.52738023612944,41.80555725097656,68280800.0,0.14867917796517105,0.5107901115011373,3451161.0
AAPL,2019-02-27,802100.0,7171457.0,Wednesday,41.53697032741964,41.96622322927537,41.42186033767821,41.9350471496582,111341600.0,0.3980768222385649,0.5443628915971601,4134967.0
AAPL,2019-02-28,684056.0,13760852.0,Thursday,41.8031642747137,41.94464954776357,41.46743222879227,41.522586822509766,112861600.0,-0.2805774522039357,0.4772173189712987,7171457.0
AAPL,2019-03-01,636224.0,8276485.0,Friday,41.79356653922759,42.00219747263163,41.460234932688365,41.95903396606445,103544800.0,0.16546742683686233,0.5419625399432633,13760852.0
AAPL,2019-03-04,1082949.0,4424598.0,Monday,42.13168920882244,42.625691005757645,41.71922090748226,42.17005920410156,109744800.0,0.038369995279118996,0.9064700982753848,8276485.0
AAPL,2019-03-05,567647.0,6887367.0,Tuesday,42.19164450289204,42.2060323375408,41.85591250470838,42.09332275390625,78949600.0,-0.09832174898578927,0.3501198328324193,4424598.0
AAPL,2019-03-06,959297.0,5553142.0,Wednesday,41.88708194664325,42.08372541344615,41.712023887556576,41.851112365722656,83241600.0,-0.0359695809205931,0.37170152588957706,6887367.0
AAPL,2019-03-07,682363.0,7455710.0,Thursday,41.69524895202207,41.83194072147751,41.25160812268952,41.36671447753906,99185600.0,-0.328534474483007,0.5803325987879902,5553142.0
AAPL,2019-03-08,1576893.0,6882384.0,Friday,40.84393515462344,41.50340448790853,40.64729163339019,41.46503448486328,95997600.0,0.6210993302398435,0.8561128545183436,7455710.0
AAPL,2019-03-11,1528409.0,7464721.0,Monday,42.08372736573313,42.95422419686916,42.05015453559516,42.901466369628906,128044000.0,0.8177390038957739,0.9040696612740007,6882384.0
AAPL,2019-03-12,1423486.0,7177312.0,Tuesday,43.16526244087652,43.80554672798309,43.01418285140076,43.383487701416016,129870400.0,0.21822526053949787,0.7913638765823308,7464721.0
AAPL,2019-03-13,1003491.0,12014870.0,Wednesday,43.70482681472391,43.95662490269103,43.385883057854166,43.57533264160156,124130000.0,-0.129494173122346,0.5707418448368671,7177312.0
AAPL,2019-03-14,1386189.0,6800117.0,Thursday,44.10050109099608,44.14846541316652,43.77916062377268,44.05973434448242,94318000.0,-0.04076674651366119,0.36930478939383704,12014870.0
AAPL,2019-03-15,12168354.0,10578562.0,Friday,44.32832509663006,44.923045427810585,44.06213918216724,44.63287734985352,156171600.0,0.3045522532234628,0.8609062456433421,6800117.0
AAPL,2019-03-18,1070476.0,5345322.0,Monday,44.5561405967047,45.17723983825777,44.55374018487907,45.0885124206543,104879200.0,0.532371823949596,0.6234996533787012,10578562.0
AAPL,2019-03-19,1218761.0,7803893.0,Tuesday,45.167647833476,45.32112416004109,44.58491494754818,44.73119735717773,126585600.0,-0.43645047629827616,0.7362092124929092,5345322.0
AAPL,2019-03-20,747585.0,6475277.0,Wednesday,44.65925993847138,45.4410331590325,44.29954941146415,45.12208938598633,124140800.0,0.4628294475149488,1.1414837475683512,7803893.0
AAPL,2019-03-21,2292908.0,12902356.0,Thursday,45.56812368195581,47.0813051508424,45.51776260577238,46.78394317626953,204136800.0,1.2158194943137204,1.563542545070014,6475277.0
AAPL,2019-03-22,1637986.0,6072108.0,Friday,46.84389095116453,47.4074387739936,45.75037179289214,45.81512069702149,169630800.0,-1.0287702541430406,1.6570669811014582,12902356.0
AAPL,2019-03-25,1785892.0,3787830.0,Monday,45.92543598536192,46.03814556498478,44.74798642881928,45.261173248291016,175381200.0,-0.6642627370709064,1.2901591361654994,6072108.0
AAPL,2019-03-26,1890288.0,9305404.0,Tuesday,45.9614190078375,46.25398389473828,44.26358469438813,44.793556213378906,199202000.0,-1.1678627944585926,1.9903992003501543,3787830.0
AAPL,2019-03-27,967077.0,5258457.0,Wednesday,45.26356823970556,45.505771976298384,44.73599360662527,45.1964225769043,119393600.0,-0.06714566280126633,0.7697783696731122,9305404.0
AAPL,2019-03-28,572245.0,2225157.0,Thursday,45.311532760287136,45.45781517937239,44.97100725305817,45.256378173828125,83121600.0,-0.05515458645901106,0.48680792631422065,5258457.0
AAPL,2019-03-29,1079401.0,9242402.0,Friday,45.52256252718973,45.582514276239,45.21320945296346,45.55133819580078,94256000.0,0.028775668611054073,0.3693048232755416,2225157.0
AAPL,2019-04-01,1108489.0,8272536.0,Monday,45.95662387298055,45.96621454514765,45.17485419099455,45.86070251464844,111448000.0,-0.09592135833211302,0.7913603541530989,9242402.0
AAPL,2019-04-02,639620.0,4165647.0,Tuesday,45.82472629505906,46.63287850632169,45.815135623512674,46.52736282348633,91062800.0,0.70263652842727,0.8177428828090143,8272536.0
AAPL,2019-04-03,1158536.0,4803452.0,Wednesday,46.34270583527788,47.12207863716483,46.31872367001549,46.8463020324707,93087200.0,0.5035961971928202,0.8033549671493461,4165647.0
AAPL,2019-04-04,730299.0,3653102.0,Thursday,46.71200885353243,47.09090439264983,46.31632872540781,46.92783737182617,76457200.0,0.2158285182937405,0.7745756672420256,4803452.0
AAPL,2019-04-05,619337.0,4074006.0,Friday,47.11007930942324,47.26595603801821,46.98537865838008,47.241973876953125,74106400.0,0.1318945675298835,0.2805773796381317,3653102.0
AAPL,2019-04-08,786067.0,3359523.0,Monday,47.10289416339163,48.0165583189674,47.08370916280017,47.98538589477539,103526800.0,0.8824917313837588,0.9328491561672294,4074006.0
AAPL,2019-04-09,1716906.0,4412811.0,Tuesday,48.03813900626183,48.644850411023455,47.77674660068455,47.841495513916016,143072800.0,-0.1966434923458138,0.8681038103389085,3359523.0
AAPL,2019-04-10,1367181.0,2210032.0,Wednesday,47.64485453853999,48.13886004815311,47.52495103467714,48.11008071899414,86781200.0,0.4652261804541524,0.6139090134759755,4412811.0
AAPL,2019-04-11,829134.0,4429810.0,Thursday,48.16523015338001,48.20119973429229,47.58729449229688,47.7095947265625,83603200.0,-0.45563542681750846,0.6139052419954112,2210032.0
AAPL,2019-04-12,1041406.0,4326207.0,Friday,47.76955117367821,47.9949703273733,47.0525306229857,47.69041442871094,111042800.0,-0.07913674496727197,0.9424397043876027,4429810.0
AAPL,2019-04-15,890951.0,4819083.0,Monday,47.62088317189898,47.92543914193129,47.4841914006055,47.77675628662109,70146400.0,0.1558731147221053,0.4412477413257889,4326207.0
AAPL,2019-04-16,1145822.0,2777628.0,Tuesday,47.83191244808432,48.28994110049248,47.616083922723504,47.781551361083984,102785600.0,-0.050361087000332816,0.6738571777689728,4819083.0
AAPL,2019-04-17,1950943.0,3244632.0,Wednesday,47.85107681704702,48.77193827877706,47.62805811169763,48.71198654174805,115627200.0,0.860909724701024,1.1438801670794305,2777628.0
AAPL,2019-04-18,4435856.0,6471153.0,Thursday,48.7095997495347,48.956600682422255,48.56571773593405,48.88705825805664,96783200.0,0.17745850852193712,0.39088294648820465,3244632.0
AAPL,2019-04-22,885237.0,8925809.0,Monday,48.64006207314132,49.14605507089986,48.52255530694047,49.047733306884766,77758000.0,0.40767123374344294,0.6234997639593942,6471153.0
AAPL,2019-04-23,997032.0,6205651.0,Tuesday,49.023745357481296,49.8199063880479,48.89664793476,49.755157470703125,93292000.0,0.731412113221829,0.9232584532879002,8925809.0
AAPL,2019-04-24,1038696.0,4117479.0,Wednesday,49.72638550900737,49.99496820963209,49.65204591573909,49.67842483520508,70162400.0,-0.04796067380229374,0.3429222938930039,6205651.0
AAPL,2019-04-25,1062444.0,3832146.0,Thursday,49.59928645219848,49.82230522469842,49.18921483741621,49.22758483886719,74172800.0,-0.3717016133312896,0.6330903872822091,4117479.0
AAPL,2019-04-26,1387884.0,4001546.0,Friday,49.13644714285893,49.16042930374587,48.46978405283882,48.9925651550293,74596400.0,-0.14388198782963002,0.6906452509070533,3832146.0
AAPL,2019-04-29,1084552.0,3760627.0,Monday,49.01655252143152,49.39305129229534,48.887058343049326,49.06691360473633,88818800.0,0.05036108330480715,0.5059929492460142,4001546.0
AAPL,2019-04-30,1321619.0,13002876.0,Tuesday,48.69521275699777,48.77674626536594,47.74797576252946,48.12207412719727,186139600.0,-0.5731386298004963,1.0287705028364797,3760627.0
