SYM_ROOT,DATE,pre_market_volume,post_market_volume,DAY_OF_WEEK,OPEN,HIGH,LOW,CLOSE,VOLUME,DIFF_O&C,DIFF_H&L,PREV_POST_MARKET_VOLUME
BAC,2019-01-03,1199761.0,13226138.0,Thursday,21.534065483230485,21.620409297055847,21.110982607044605,21.20595932006836,66599600.0,-0.3281061631621256,0.5094266900112423,19803143.0
BAC,2019-01-04,1816500.0,12348619.0,Friday,21.6722195951316,22.147108203162485,21.61177940649548,22.086668014526367,83829100.0,0.4144484193947662,0.535328796667006,13226138.0
BAC,2019-01-07,860284.0,12900288.0,Monday,22.069398880004883,22.259355640381767,21.83627267379849,22.069398880004883,57016300.0,0.0,0.4230829665832765,12348619.0
BAC,2019-01-08,1048323.0,12864816.0,Tuesday,22.207536979688573,22.267978784136208,21.6635739146261,22.026216506958008,67339400.0,-0.18132047273056529,0.604404869510109,12900288.0
BAC,2019-01-09,1283160.0,10660004.0,Wednesday,22.16437142457715,22.319789952375974,21.92260908723774,22.24208068847656,69707200.0,0.07770926389940769,0.39718086513823536,12864816.0
BAC,2019-01-10,794902.0,22248195.0,Thursday,22.069396794458488,22.25935353688456,21.948516428821147,22.2161808013916,65235800.0,0.1467840069331139,0.3108371080634136,10660004.0
BAC,2019-01-11,983335.0,12087547.0,Friday,22.043492756147693,22.483844736117327,21.98305093206176,22.475210189819336,63476000.0,0.4317174336716434,0.5007938040555651,22248195.0
BAC,2019-01-14,1141885.0,28030112.0,Monday,22.25071660499959,22.8637545614522,22.11256715997164,22.76877784729004,76715400.0,0.5180612422904503,0.7511874014805606,12087547.0
BAC,2019-01-15,1322356.0,17541646.0,Tuesday,22.63062070991227,23.14868181380937,22.49247130178916,22.9241886138916,80625500.0,0.29356790397932997,0.6562105120202126,28030112.0
BAC,2019-01-16,8607029.0,28494264.0,Wednesday,24.28842341258125,24.79785014372488,24.05529723736224,24.56472396850586,163131700.0,0.27630055592461034,0.7425529063626399,17541646.0
BAC,2019-01-17,1937100.0,13453850.0,Thursday,24.469748629507063,25.03961561167829,24.253889874233977,25.030981063842773,107428800.0,0.5612324343357109,0.785725737444313,28494264.0
BAC,2019-01-18,6615133.0,15672498.0,Friday,25.056876715339403,25.43678681769835,24.789210758426545,25.29863739013672,97928200.0,0.241760674797316,0.6475760592718061,13453850.0
BAC,2019-01-22,2347557.0,12294466.0,Tuesday,25.022338849488087,25.29863770808381,24.94462958964916,25.11731719970703,84861400.0,0.09497835021894474,0.3540081184346491,15672498.0
