SYM_ROOT,DATE,pre_market_volume,post_market_volume,DAY_OF_WEEK,OPEN,HIGH,LOW,CLOSE,VOLUME,DIFF_O&C,DIFF_H&L,PREV_POST_MARKET_VOLUME
SQ,2019-01-03,235859.0,836367.0,Thursday,55.58000183105469,56.72999954223633,52.2599983215332,52.41999816894531,19076341.0,-3.160003662109375,4.470001220703125,913193.0
SQ,2019-01-04,215853.0,1267041.0,Friday,54.400001525878906,59.65999984741211,53.86109924316406,58.18000030517578,30228637.0,3.779998779296875,5.798900604248047,836367.0
SQ,2019-01-07,463488.0,1907161.0,Monday,59.0,61.290000915527344,58.05009841918945,60.720001220703125,18146946.0,1.720001220703125,3.2399024963378906,1267041.0
SQ,2019-01-08,215524.0,1717891.0,Tuesday,62.59999847412109,63.800201416015625,61.150001525878906,63.119998931884766,21511751.0,0.520000457763679,2.6501998901367188,1907161.0
SQ,2019-01-09,365700.0,992888.0,Wednesday,63.29999923706055,66.9000015258789,62.560001373291016,65.93000030517578,21012425.0,2.6300010681152344,4.340000152587891,1717891.0
SQ,2019-01-10,409786.0,941945.0,Thursday,64.75,66.19999694824219,63.720001220703125,66.0999984741211,13562225.0,1.3499984741210938,2.4799957275390625,992888.0
SQ,2019-01-11,178762.0,541961.0,Friday,65.69000244140625,67.63999938964844,65.22010040283203,66.2300033569336,14448253.0,0.5400009155273438,2.4198989868164062,941945.0
SQ,2019-01-14,85185.0,989569.0,Monday,64.72000122070312,65.72000122070312,63.7400016784668,65.18000030517578,12364349.0,0.45999908447265625,1.9799995422363281,541961.0
SQ,2019-01-15,237942.0,1230417.0,Tuesday,65.13999938964844,66.7699966430664,64.86009979248047,65.95999908447266,12099396.0,0.8199996948242188,1.9098968505859375,989569.0
SQ,2019-01-16,414473.0,1007117.0,Wednesday,66.33999633789062,67.62999725341797,65.2300033569336,65.9000015258789,13368284.0,-0.43999481201171875,2.399993896484375,1230417.0
SQ,2019-01-17,128233.0,904438.0,Thursday,66.0999984741211,69.69999694824219,65.94999694824219,68.83999633789062,20971674.0,2.7399978637695312,3.75,1007117.0
