SYM_ROOT,DATE,pre_market_volume,post_market_volume,DAY_OF_WEEK,OPEN,HIGH,LOW,CLOSE,VOLUME,DIFF_O&C,DIFF_H&L,PREV_POST_MARKET_VOLUME
SHOP,2019-01-03,32863.0,77322.0,Thursday,13.47599983215332,13.62600040435791,12.947999954223633,12.979000091552734,12195000.0,-0.49699974060058594,0.6780004501342773,89073.0
SHOP,2019-01-04,60274.0,102853.0,Friday,13.451000213623049,13.949999809265137,13.315999984741213,13.805999755859377,13661000.0,0.3549995422363281,0.633999824523924,77322.0
SHOP,2019-01-07,27398.0,84640.0,Monday,13.96500015258789,14.585000038146973,13.87399959564209,14.439000129699709,12600000.0,0.4739999771118182,0.7110004425048828,102853.0
SHOP,2019-01-08,55466.0,87244.0,Tuesday,14.763999938964844,14.982000350952148,14.401000022888184,14.543999671936035,13677000.0,-0.2200002670288086,0.5810003280639648,84640.0
SHOP,2019-01-09,21193.0,123511.0,Wednesday,14.649999618530272,15.032999992370604,14.4399995803833,14.862000465393066,12757000.0,0.21200084686279475,0.5930004119873029,87244.0
SHOP,2019-01-10,28801.0,78407.0,Thursday,14.630999565124512,14.996999740600586,14.458000183105469,14.82699966430664,9652000.0,0.1960000991821289,0.5389995574951172,123511.0
SHOP,2019-01-11,10179.0,47031.0,Friday,14.730999946594238,15.0,14.67099952697754,14.942999839782717,6853000.0,0.21199989318847834,0.32900047302245916,78407.0
SHOP,2019-01-14,20265.0,40684.0,Monday,14.72700023651123,14.993000030517578,14.468999862670898,14.90999984741211,14552000.0,0.1829996109008789,0.5240001678466797,47031.0
SHOP,2019-01-15,16311.0,305394.0,Tuesday,14.958999633789062,15.553999900817873,14.958999633789062,15.43000030517578,16382000.0,0.471000671386717,0.5950002670288104,40684.0
SHOP,2019-01-16,14769.0,563844.0,Wednesday,15.56999969482422,15.859000205993652,15.329999923706056,15.824999809265137,21420000.0,0.2550001144409162,0.5290002822875959,305394.0
SHOP,2019-01-17,26206.0,148207.0,Thursday,15.65999984741211,15.998000144958496,15.58199977874756,15.769000053405762,12425000.0,0.10900020599365234,0.4160003662109357,563844.0
SHOP,2019-01-18,48547.0,65295.0,Friday,16.0,16.023000717163086,15.769000053405762,15.843000411987305,11429000.0,-0.1569995880126953,0.2540006637573242,148207.0
SHOP,2019-01-22,5485.0,67122.0,Tuesday,15.722999572753906,15.857000350952148,15.40999984741211,15.628000259399414,10364000.0,-0.09499931335449219,0.44700050354003906,65295.0
SHOP,2019-01-23,15738.0,40675.0,Wednesday,15.81999969482422,16.020000457763672,15.447999954223633,15.65999984741211,7935000.0,-0.15999984741211115,0.5720005035400391,67122.0
SHOP,2019-01-24,10597.0,47727.0,Thursday,15.64799976348877,15.9399995803833,15.625,15.840999603271484,6552000.0,0.19299983978271484,0.3149995803833008,40675.0
SHOP,2019-01-25,29247.0,53056.0,Friday,16.0,16.36400032043457,15.978500366210938,16.281999588012695,9803000.0,0.2819995880126953,0.3854999542236328,47727.0
SHOP,2019-01-28,7192.0,52793.0,Monday,15.968000411987305,16.118200302124023,15.838000297546388,15.944000244140623,8072000.0,-0.024000167846681464,0.28020000457763494,53056.0
SHOP,2019-01-29,9153.0,59560.0,Tuesday,16.0,16.049999237060547,15.45199966430664,15.711000442504885,10409000.0,-0.2889995574951154,0.5979995727539062,52793.0
SHOP,2019-01-30,11753.0,57207.0,Wednesday,15.996999740600586,16.29800033569336,15.800000190734863,16.243000030517578,7124000.0,0.2460002899169922,0.4980001449584961,59560.0
SHOP,2019-01-31,27467.0,139469.0,Thursday,16.246999740600586,16.959999084472656,16.191999435424805,16.847000122070312,16616000.0,0.6000003814697266,0.7679996490478516,57207.0
SHOP,2019-02-01,41433.0,81000.0,Friday,16.836000442504883,17.100000381469727,16.750999450683594,17.05900001525879,12484000.0,0.22299957275390625,0.3490009307861328,139469.0
SHOP,2019-02-04,27517.0,43790.0,Monday,17.062000274658203,17.46500015258789,17.025999069213867,17.354999542236328,11720000.0,0.292999267578125,0.43900108337402344,81000.0
SHOP,2019-02-05,17151.0,75285.0,Tuesday,17.364999771118164,17.687999725341797,17.336000442504883,17.35700035095215,9695000.0,-0.007999420166015625,0.35199928283691406,43790.0
SHOP,2019-02-06,32049.0,31665.0,Wednesday,17.23699951171875,17.450000762939453,17.06999969482422,17.360000610351562,7363000.0,0.1230010986328125,0.3800010681152344,75285.0
SHOP,2019-02-07,22377.0,152391.0,Thursday,17.128000259399414,17.417999267578125,17.108800888061523,17.18000030517578,14082000.0,0.05200004577636719,0.30919837951660156,31665.0
SHOP,2019-02-08,30009.0,84076.0,Friday,17.02199935913086,17.698999404907227,16.959999084472656,17.594999313354492,9795000.0,0.5729999542236328,0.7390003204345703,152391.0
SHOP,2019-02-11,57291.0,106258.0,Monday,17.80500030517578,18.0,17.293500900268555,17.316999435424805,22201000.0,-0.48800086975097656,0.7064990997314453,84076.0
SHOP,2019-02-12,598926.0,217358.0,Tuesday,16.364999771118164,17.589000701904297,16.062999725341797,17.55500030517578,59280000.0,1.1900005340576172,1.5260009765625,106258.0
SHOP,2019-02-13,72814.0,95364.0,Wednesday,17.819000244140625,18.0,17.104000091552734,17.20199966430664,29827000.0,-0.6170005798339844,0.8959999084472656,217358.0
SHOP,2019-02-14,43037.0,62476.0,Thursday,17.108999252319336,17.724000930786133,16.95599937438965,17.652000427246094,16076000.0,0.5430011749267578,0.7680015563964844,95364.0
SHOP,2019-02-15,28114.0,73125.0,Friday,17.709999084472656,17.871999740600586,17.371000289916992,17.819000244140625,11292000.0,0.10900115966796875,0.5009994506835938,62476.0
SHOP,2019-02-19,34321.0,53862.0,Tuesday,17.70400047302246,18.506999969482425,17.70400047302246,18.1299991607666,22828000.0,0.4259986877441406,0.8029994964599645,73125.0
SHOP,2019-02-20,18848.0,72169.0,Wednesday,18.165000915527344,18.41900062561035,17.746000289916992,17.92099952697754,13306000.0,-0.2440013885498047,0.6730003356933594,53862.0
SHOP,2019-02-21,18748.0,89559.0,Thursday,17.964000701904297,18.0359001159668,17.718000411987305,17.847000122070312,9744000.0,-0.11700057983398438,0.31789970397949574,72169.0
SHOP,2019-02-22,25575.0,65033.0,Friday,18.0,18.36599922180176,17.935699462890625,18.363000869750977,10176000.0,0.36300086975097656,0.43029975891113637,89559.0
SHOP,2019-02-25,62702.0,98607.0,Monday,18.582000732421875,18.8759994506836,18.44799995422364,18.75,12716000.0,0.167999267578125,0.42799949645996094,65033.0
SHOP,2019-02-26,18974.0,50263.0,Tuesday,18.607999801635746,18.792999267578125,18.38500022888184,18.50300025939941,10451000.0,-0.10499954223633523,0.4079990386962855,98607.0
SHOP,2019-02-27,17012.0,94004.0,Wednesday,18.51700019836425,18.926000595092773,18.479999542236328,18.920000076293945,9082000.0,0.4029998779296946,0.4460010528564453,50263.0
SHOP,2019-02-28,19204.0,45343.0,Thursday,18.827999114990234,19.113000869750977,18.749000549316406,18.915000915527344,8654000.0,0.08700180053710938,0.3640003204345703,94004.0
SHOP,2019-03-01,27426.0,54304.0,Friday,19.084999084472656,19.277999877929688,18.92919921875,19.152000427246094,11262000.0,0.0670013427734375,0.3488006591796875,45343.0
SHOP,2019-03-04,45302.0,59194.0,Monday,19.238000869750977,19.480300903320312,18.23699951171875,18.64699935913086,16062000.0,-0.5910015106201172,1.2433013916015625,54304.0
SHOP,2019-03-05,19807.0,42616.0,Tuesday,18.65699958801269,18.916000366210938,18.434999465942383,18.75,10058000.0,0.09300041198730824,0.4810009002685547,59194.0
SHOP,2019-03-06,19074.0,30724.0,Wednesday,18.75,18.87700080871582,18.410999298095703,18.73699951171875,7238000.0,-0.01300048828125,0.4660015106201172,42616.0
SHOP,2019-03-07,19967.0,28250.0,Thursday,18.650999069213867,19.038000106811523,18.479999542236328,18.694000244140625,7349000.0,0.04300117492675781,0.5580005645751953,30724.0
SHOP,2019-03-08,60613.0,44449.0,Friday,18.218000411987305,19.0,18.100000381469727,18.97599983215332,12627000.0,0.7579994201660156,0.8999996185302734,28250.0
SHOP,2019-03-11,25390.0,71897.0,Monday,19.099000930786133,20.073999404907227,19.099000930786133,20.03899955749512,20585000.0,0.9399986267089879,0.9749984741210938,44449.0
SHOP,2019-03-12,33419.0,50363.0,Tuesday,20.100000381469727,20.378999710083008,19.70499992370605,20.246999740600582,13287000.0,0.14699935913085582,0.6739997863769567,71897.0
SHOP,2019-03-13,31867.0,36257.0,Wednesday,20.350000381469727,20.69499969482422,20.23600006103516,20.551000595092773,11775000.0,0.20100021362304688,0.45899963378905895,50363.0
SHOP,2019-03-14,67197.0,54944.0,Thursday,20.43199920654297,20.958999633789062,20.339000701904297,20.82299995422364,12190000.0,0.39100074768067117,0.6199989318847656,36257.0
SHOP,2019-03-15,44520.0,545271.0,Friday,20.886999130249023,20.94099998474121,20.36199951171875,20.597999572753903,23373000.0,-0.28899955749512074,0.5790004730224609,54944.0
SHOP,2019-03-18,30709.0,43541.0,Monday,20.450000762939453,20.59199905395508,20.145000457763672,20.57699966430664,12488000.0,0.1269989013671875,0.4469985961914098,545271.0
