SYM_ROOT,DATE,pre_market_volume,post_market_volume,DAY_OF_WEEK,OPEN,HIGH,LOW,CLOSE,VOLUME
AAPL,2019-02-12,953397.0,4779570.0,Tuesday,40.791164011691286,41.00698880489367,40.69523903536291,40.98060989379883,89134000.0
AAPL,2019-02-13,940459.0,4137107.0,Wednesday,41.10051271345415,41.36190140884263,40.74799620679997,40.81034469604492,89960800.0
AAPL,2019-02-14,1091089.0,4832593.0,Thursday,40.69764901971453,41.06934695553184,40.61851226781533,40.95903778076172,87342800.0
AAPL,2019-02-15,4805305.0,4834296.0,Friday,41.06694489349424,41.17485730152754,40.70723442727385,40.86790466308594,98507200.0
AAPL,2019-02-19,1296249.0,3459856.0,Tuesday,40.69764271879886,41.11250775467821,40.6448848923675,40.99020385742188,75891200.0
AAPL,2019-02-20,650643.0,4972436.0,Wednesday,41.05254941328105,41.56333935109952,41.00458875855165,41.25398635864258,104457600.0
AAPL,2019-02-21,742048.0,2638448.0,Thursday,41.19885135411975,41.33553946797031,40.8391407840765,41.021392822265625,68998800.0
AAPL,2019-02-22,735059.0,6588473.0,Friday,41.14608810351967,41.48661362597415,41.0981274323168,41.47941970825195,75652800.0
AAPL,2019-02-25,1289433.0,3451161.0,Monday,41.7647934745295,42.17486144916681,41.71443238789365,41.78157806396485,87493600.0
AAPL,2019-02-26,899822.0,4134967.0,Tuesday,41.65687807301139,42.038170347630576,41.52738023612944,41.80555725097656,68280800.0
AAPL,2019-02-27,802100.0,7171457.0,Wednesday,41.53697032741964,41.96622322927537,41.42186033767821,41.9350471496582,111341600.0
AAPL,2019-02-28,684056.0,13760852.0,Thursday,41.8031642747137,41.94464954776357,41.46743222879227,41.522586822509766,112861600.0
AAPL,2019-03-01,636224.0,8276485.0,Friday,41.79356653922759,42.00219747263163,41.460234932688365,41.95903396606445,103544800.0
AAPL,2019-03-04,1082949.0,4424598.0,Monday,42.13168920882244,42.625691005757645,41.71922090748226,42.17005920410156,109744800.0
AAPL,2019-03-05,567647.0,6887367.0,Tuesday,42.19164450289204,42.2060323375408,41.85591250470838,42.09332275390625,78949600.0
AAPL,2019-03-06,959297.0,5553142.0,Wednesday,41.88708194664325,42.08372541344615,41.712023887556576,41.851112365722656,83241600.0
AAPL,2019-03-07,682363.0,7455710.0,Thursday,41.69524895202207,41.83194072147751,41.25160812268952,41.36671447753906,99185600.0
AAPL,2019-03-08,1576893.0,6882384.0,Friday,40.84393515462344,41.50340448790853,40.64729163339019,41.46503448486328,95997600.0
AAPL,2019-03-11,1528409.0,7464721.0,Monday,42.08372736573313,42.95422419686916,42.05015453559516,42.901466369628906,128044000.0
AAPL,2019-03-12,1423486.0,7177312.0,Tuesday,43.16526244087652,43.80554672798309,43.01418285140076,43.383487701416016,129870400.0
AAPL,2019-03-13,1003491.0,12014870.0,Wednesday,43.70482681472391,43.95662490269103,43.385883057854166,43.57533264160156,124130000.0
AAPL,2019-03-14,1386189.0,6800117.0,Thursday,44.10050109099608,44.14846541316652,43.77916062377268,44.05973434448242,94318000.0
AAPL,2019-03-15,12168354.0,10578562.0,Friday,44.32832509663006,44.923045427810585,44.06213918216724,44.63287734985352,156171600.0
AAPL,2019-03-18,1070476.0,5345322.0,Monday,44.5561405967047,45.17723983825777,44.55374018487907,45.0885124206543,104879200.0
AAPL,2019-03-19,1218761.0,7803893.0,Tuesday,45.167647833476,45.32112416004109,44.58491494754818,44.73119735717773,126585600.0
AAPL,2019-03-20,747585.0,6475277.0,Wednesday,44.65925993847138,45.4410331590325,44.29954941146415,45.12208938598633,124140800.0
AAPL,2019-03-21,2292908.0,12902356.0,Thursday,45.56812368195581,47.0813051508424,45.51776260577238,46.78394317626953,204136800.0
AAPL,2019-03-22,1637986.0,6072108.0,Friday,46.84389095116453,47.4074387739936,45.75037179289214,45.81512069702149,169630800.0
AAPL,2019-03-25,1785892.0,3787830.0,Monday,45.92543598536192,46.03814556498478,44.74798642881928,45.261173248291016,175381200.0
AAPL,2019-03-26,1890288.0,9305404.0,Tuesday,45.9614190078375,46.25398389473828,44.26358469438813,44.793556213378906,199202000.0
AAPL,2019-03-27,967077.0,5258457.0,Wednesday,45.26356823970556,45.505771976298384,44.73599360662527,45.1964225769043,119393600.0
AAPL,2019-03-28,572245.0,2225157.0,Thursday,45.311532760287136,45.45781517937239,44.97100725305817,45.256378173828125,83121600.0
AAPL,2019-03-29,1079401.0,9242402.0,Friday,45.52256252718973,45.582514276239,45.21320945296346,45.55133819580078,94256000.0
AAPL,2019-04-01,1108489.0,8272536.0,Monday,45.95662387298055,45.96621454514765,45.17485419099455,45.86070251464844,111448000.0
AAPL,2019-04-02,639620.0,4165647.0,Tuesday,45.82472629505906,46.63287850632169,45.815135623512674,46.52736282348633,91062800.0
AAPL,2019-04-03,1158536.0,4803452.0,Wednesday,46.34270583527788,47.12207863716483,46.31872367001549,46.8463020324707,93087200.0
AAPL,2019-04-04,730299.0,3653102.0,Thursday,46.71200885353243,47.09090439264983,46.31632872540781,46.92783737182617,76457200.0
AAPL,2019-04-05,619337.0,4074006.0,Friday,47.11007930942324,47.26595603801821,46.98537865838008,47.241973876953125,74106400.0
AAPL,2019-04-08,786067.0,3359523.0,Monday,47.10289416339163,48.0165583189674,47.08370916280017,47.98538589477539,103526800.0
AAPL,2019-04-09,1716906.0,4412811.0,Tuesday,48.03813900626183,48.644850411023455,47.77674660068455,47.841495513916016,143072800.0
AAPL,2019-04-10,1367181.0,2210032.0,Wednesday,47.64485453853999,48.13886004815311,47.52495103467714,48.11008071899414,86781200.0
AAPL,2019-04-11,829134.0,4429810.0,Thursday,48.16523015338001,48.20119973429229,47.58729449229688,47.7095947265625,83603200.0
AAPL,2019-04-12,1041406.0,4326207.0,Friday,47.76955117367821,47.9949703273733,47.0525306229857,47.69041442871094,111042800.0
AAPL,2019-04-15,890951.0,4819083.0,Monday,47.62088317189898,47.92543914193129,47.4841914006055,47.77675628662109,70146400.0
AAPL,2019-04-16,1145822.0,2777628.0,Tuesday,47.83191244808432,48.28994110049248,47.616083922723504,47.781551361083984,102785600.0
AAPL,2019-04-17,1950943.0,3244632.0,Wednesday,47.85107681704702,48.77193827877706,47.62805811169763,48.71198654174805,115627200.0
AAPL,2019-04-18,4435856.0,6471153.0,Thursday,48.7095997495347,48.956600682422255,48.56571773593405,48.88705825805664,96783200.0
AAPL,2019-04-22,885237.0,8925809.0,Monday,48.64006207314132,49.14605507089986,48.52255530694047,49.047733306884766,77758000.0
AAPL,2019-04-23,997032.0,6205651.0,Tuesday,49.023745357481296,49.8199063880479,48.89664793476,49.755157470703125,93292000.0
AAPL,2019-04-24,1038696.0,4117479.0,Wednesday,49.72638550900737,49.99496820963209,49.65204591573909,49.67842483520508,70162400.0
AAPL,2019-04-25,1062444.0,3832146.0,Thursday,49.59928645219848,49.82230522469842,49.18921483741621,49.22758483886719,74172800.0
AAPL,2019-04-26,1387884.0,4001546.0,Friday,49.13644714285893,49.16042930374587,48.46978405283882,48.9925651550293,74596400.0
AAPL,2019-04-29,1084552.0,3760627.0,Monday,49.01655252143152,49.39305129229534,48.887058343049326,49.06691360473633,88818800.0
AAPL,2019-04-30,1321619.0,13002876.0,Tuesday,48.69521275699777,48.77674626536594,47.74797576252946,48.12207412719727,186139600.0
ABBV,2019-01-02,6068.0,1813387.0,Wednesday,69.03933681256197,69.05447361370682,66.90550391799106,67.51841735839844,6908400.0
ABBV,2019-01-03,26265.0,3595305.0,Thursday,67.07196264969767,67.19303394620839,65.13486808950333,65.29376983642578,7653200.0
ABBV,2019-01-04,1638.0,4053329.0,Friday,66.39851618254802,67.4502984841697,65.27862983672944,67.39733123779297,8910600.0
ABBV,2019-01-07,75897.0,3494431.0,Monday,68.15400619053625,68.67611600315335,67.49569406910585,68.38101196289062,7281500.0
ABBV,2019-01-08,75628.0,2181035.0,Tuesday,69.0090647794722,69.8414156017908,68.4037255495106,68.6988296508789,7478300.0
ABBV,2019-01-09,65310.0,1891581.0,Wednesday,68.76692624972173,69.15283382398766,66.17908768275699,66.44392395019531,9971900.0
ABBV,2019-01-10,541.0,2000057.0,Thursday,66.49687688336239,67.25355506908885,65.92180561876769,66.739013671875,6527700.0
ABBV,2019-01-11,64296.0,1184802.0,Friday,66.23963337770547,66.82227325439453,66.23963337770547,66.82227325439453,5318100.0
ABBV,2019-01-14,100275.0,2374140.0,Monday,66.61546016090952,66.61546016090952,64.71587912717482,64.92269134521484,6368500.0
ABBV,2019-01-15,1512.0,1416258.0,Tuesday,65.05289792865774,65.62736717711151,64.68523503837383,65.48949432373047,7295500.0
ABBV,2019-01-16,12470.0,2180956.0,Wednesday,65.61204984062023,66.17119663038297,65.45119331029049,65.52779388427734,4927000.0
ABBV,2019-01-17,61261.0,2528495.0,Thursday,65.52014449260028,67.16695778611435,65.42822729349564,66.79163360595703,6438700.0
ABBV,2019-01-18,5216.0,1442505.0,Friday,67.74907773224943,68.77546592980075,66.57716128447967,68.55333709716797,6190000.0
ABBV,2019-01-22,81194.0,1475717.0,Tuesday,68.06311682979259,68.44609632766726,67.32779689512961,67.90992736816406,5664600.0
ABBV,2019-01-23,1290.0,1675722.0,Wednesday,68.04779274755052,68.38481656762534,67.17459998081415,67.74906921386719,4969300.0
ABBV,2019-01-24,773.0,2089201.0,Thursday,67.65715090320393,67.74140684953838,65.18310108991523,65.78054809570312,8372600.0
ABBV,2019-01-25,745797.0,3258386.0,Friday,63.19928219734667,63.275876932792784,60.84012694526243,61.69034194946289,21308600.0
ABBV,2019-01-28,64543.0,2239482.0,Monday,61.2767140076832,61.35330873143224,58.73373061011646,59.0860710144043,14718800.0
ABBV,2019-01-29,56992.0,1758003.0,Tuesday,59.00180529925183,59.86734248138179,58.03669557710949,59.338829040527344,13909000.0
ABBV,2019-01-30,6429.0,1740863.0,Wednesday,59.50736057325943,60.65629915035897,58.9635303480221,60.55672073364258,9277200.0
ABBV,2019-01-31,121694.0,5892547.0,Thursday,60.472463627862986,62.28012742251494,60.28863509526555,61.49885177612305,11563900.0
ABBV,2019-02-01,46175.0,1300346.0,Friday,61.4682049366258,61.83586779910881,60.59501221250694,61.65969467163086,6759500.0
ABBV,2019-02-04,90509.0,2090006.0,Monday,61.50652308485084,61.5524787645823,59.37715170435413,60.15077209472656,10205600.0
ABBV,2019-02-05,2876.0,3433696.0,Tuesday,60.173749972947,61.32268871740279,59.91332666256326,61.03928756713867,7965500.0
ABBV,2019-02-06,87071.0,1871377.0,Wednesday,60.97034819536938,61.19247705385707,60.34992314346544,60.572052001953125,4907200.0
ABBV,2019-02-07,6994.0,1706935.0,Thursday,60.01287844590541,60.67926479044984,59.59925994002983,60.64096450805664,5877500.0
ABBV,2019-02-08,7193.0,1938930.0,Friday,60.53374297282348,61.169490388793314,60.4265091729977,61.023956298828125,4598900.0
ABBV,2019-02-11,4962.0,2502942.0,Monday,61.19246115526239,61.414589956038135,60.64096976627477,61.10054397583008,4803500.0
ABBV,2019-02-12,5837.0,2201593.0,Tuesday,61.269073509404734,61.36865194338827,60.18141287032705,61.22311782836914,6620100.0
ABBV,2019-02-13,73682.0,1074604.0,Wednesday,61.537147045290176,62.28778948279871,61.49885259921352,61.881832122802734,4237200.0
ABBV,2019-02-14,1866.0,1011826.0,Thursday,61.62139378962292,61.797566915392686,61.062247041359306,61.67501068115234,3436300.0
ABBV,2019-02-15,5280.0,1449026.0,Friday,62.1422630347282,62.57885951155095,61.39928757640524,61.92779541015625,6295400.0
ABBV,2019-02-19,195722.0,1195781.0,Tuesday,61.65969407377375,62.44096961374581,61.45288773324678,61.67501068115234,5674700.0
ABBV,2019-02-20,3655.0,1623065.0,Wednesday,61.68268830645739,61.73630521224207,60.61800557458713,61.26906967163086,5564100.0
ABBV,2019-02-21,1444.0,1332356.0,Thursday,61.077572721993874,61.20779020116916,59.82140035343667,60.31927490234375,6360800.0
ABBV,2019-02-22,102912.0,1256127.0,Friday,60.63331858560232,61.42225543803683,59.928631848731406,61.29203796386719,5022700.0
ABBV,2019-02-25,96157.0,1951348.0,Monday,61.62906340988775,61.75161966082184,61.18480576595722,61.49885177612305,5511800.0
ABBV,2019-02-26,2849.0,1584733.0,Tuesday,61.42989954359711,61.93543520699559,61.29202671210684,61.66735076904297,4283100.0
ABBV,2019-02-27,53479.0,1406055.0,Wednesday,61.38394530413393,61.38394530413393,60.35756319109086,60.824798583984375,4175500.0
ABBV,2019-02-28,82384.0,2841963.0,Thursday,60.86311491863898,61.054604711049926,60.31928460944845,60.694602966308594,6310800.0
ABBV,2019-03-01,4147.0,1776295.0,Friday,61.10056837271412,61.9278057865037,60.72524996682653,61.35333633422852,8567900.0
ABBV,2019-03-04,71655.0,2176369.0,Monday,61.58310529540289,61.835873170077306,60.595017475696615,60.86310195922852,5872500.0
ABBV,2019-03-05,9264.0,2485206.0,Tuesday,60.80183319045955,61.200135207673775,60.296303207139154,60.441837310791016,5933100.0
ABBV,2019-03-06,3322.0,996744.0,Wednesday,60.61033402925598,60.61033402925598,59.40777862382134,59.81373596191406,5293200.0
ABBV,2019-03-07,58567.0,2651341.0,Thursday,59.56863295379767,60.60268234992656,59.315870907712025,59.92863464355469,6642500.0
ABBV,2019-03-08,150086.0,2362357.0,Friday,59.492044478882605,59.7754514619636,59.04778677907059,59.42311096191406,6189100.0
ABBV,2019-03-11,85305.0,4153846.0,Monday,59.41545050926367,59.982258639014034,59.18566042876257,59.80609130859375,8078100.0
ABBV,2019-03-12,63599.0,1697559.0,Tuesday,60.112466039272384,60.61799595014898,59.78310342923024,60.31161117553711,6128800.0
ABBV,2019-03-13,55427.0,2346099.0,Wednesday,60.449484464451885,60.74055263212741,59.85969859024189,60.45714569091797,5984500.0
ABBV,2019-03-14,648.0,1957480.0,Thursday,60.51077495756834,61.58311897367861,60.05886184835456,61.23843383789063,6161800.0
ABBV,2019-03-15,2874.0,9325189.0,Friday,61.32268904588132,62.39503304854506,60.59503017468343,62.30311584472656,12751100.0
ABBV,2019-03-18,98010.0,2057427.0,Monday,62.30309723218031,62.61714320188797,61.49118262765289,61.77458953857422,5550100.0
ABBV,2019-03-19,175870.0,2761011.0,Tuesday,61.529493550759575,62.26481355736215,60.9014073465488,61.90481185913086,6335500.0
ABBV,2019-03-20,5459.0,2662060.0,Wednesday,61.82821172864296,61.9737458093983,61.32267598105291,61.606082916259766,5360900.0
ABBV,2019-03-21,89011.0,1350512.0,Thursday,61.18479310793131,62.28011453788686,60.70990234331725,62.22649765014648,5159200.0
ABBV,2019-03-22,94364.0,1839236.0,Friday,61.87419048549996,62.80100052475846,61.03929766477332,61.09291458129883,4992500.0
ABBV,2019-03-25,12602.0,989501.0,Monday,60.8937441077538,61.30736269351575,60.0588515533148,60.901405334472656,4008400.0
ABBV,2019-03-26,3429.0,1256719.0,Tuesday,61.16181932649822,62.18820733038087,61.1235248863208,61.85884475708008,4921900.0
ABBV,2019-03-27,1736.0,1009262.0,Wednesday,62.04268173076574,62.04268173076574,61.123533227831416,61.19246673583984,4006200.0
ABBV,2019-03-28,3231.0,977344.0,Thursday,61.529504575400566,61.65205500989051,60.8937570303068,61.24609756469727,3071000.0
ABBV,2019-03-29,3073.0,3267167.0,Friday,61.338010364283,61.96609663588361,61.246093162169046,61.72864532470703,7105900.0
ABBV,2019-04-01,6527.0,1246639.0,Monday,62.02737135380836,62.12694393442669,61.25375101576051,61.87417602539063,4759400.0
ABBV,2019-04-02,5528.0,1422310.0,Tuesday,61.958406313408425,63.94989800693477,61.88947282704645,63.628196716308594,6355800.0
ABBV,2019-04-03,128901.0,2624035.0,Wednesday,64.04948658794277,64.89970145125461,63.41373928586225,63.635868072509766,6083500.0
ABBV,2019-04-04,90940.0,1990776.0,Thursday,63.60521972689011,63.86564291498557,62.86223875268546,63.429046630859375,4827900.0
ABBV,2019-04-05,63858.0,1299261.0,Friday,63.43674404703585,64.47844908133418,63.32184899223136,63.91929626464844,3996300.0
ABBV,2019-04-08,76160.0,1197549.0,Monday,64.1107676544122,64.34055769799791,63.40608675832794,64.32524108886719,3499200.0
ABBV,2019-04-09,4956.0,1146235.0,Tuesday,64.16438570381712,64.17204693042177,63.19162030195757,63.33715438842773,3712700.0
ABBV,2019-04-10,615.0,1307253.0,Wednesday,63.72780189965725,63.86567478680718,63.2682275570924,63.53631210327149,3641900.0
ABBV,2019-04-11,7271.0,1747831.0,Thursday,63.72778309370285,63.76608337919959,62.21884885226294,62.63246154785156,9094200.0
ABBV,2019-04-12,14987.0,1702658.0,Friday,62.6091878914863,63.49395840844108,61.96501109998632,62.69456100463867,5011500.0
ABBV,2019-04-15,6624.0,1538792.0,Monday,62.83426776956616,63.26113337503844,62.3763627757753,62.88859558105469,3495500.0
ABBV,2019-04-16,84367.0,957409.0,Tuesday,62.95066738751713,63.09813108375405,62.10469923711269,62.25216293334961,3624700.0
ABBV,2019-04-17,132918.0,1530592.0,Wednesday,62.16680612755516,62.24441643806904,60.18771656365926,60.521446228027344,6817100.0
ABBV,2019-04-18,8421.0,1221039.0,Thursday,60.583530288653584,60.69994871384772,59.61338661418098,60.2032356262207,7784900.0
ABBV,2019-04-22,86083.0,909316.0,Monday,60.22651577901522,61.390688142996005,60.14890547234054,60.65338134765625,5358600.0
ABBV,2019-04-23,1536.0,1933276.0,Tuesday,60.65338549127452,61.82532074237117,60.34293832208032,61.0492057800293,9920600.0
ABBV,2019-04-24,98779.0,1820192.0,Wednesday,61.49158945351955,61.77098538502586,60.87845793884998,61.05696105957031,7056400.0
ABBV,2019-04-25,295390.0,1350404.0,Thursday,62.12797758971246,62.45394430842805,59.69097816092224,61.57693099975586,10442900.0
ABBV,2019-04-26,83507.0,1358902.0,Friday,61.8330827004834,62.59367803133212,61.62353424882941,61.85636520385742,5790000.0
ABBV,2019-04-29,6710.0,2692723.0,Monday,62.44619295235495,62.84977594394873,62.019333386625256,62.32201766967773,6444500.0
ABBV,2019-04-30,5596.0,8942078.0,Tuesday,62.61695360115599,62.624716408517,61.06472372102945,61.61576461791992,9367400.0
AMZN,2019-01-02,312186.0,928135.0,Wednesday,73.26000213623047,77.66799926757812,73.04650115966797,76.95649719238281,159662000.0
AMZN,2019-01-03,323514.0,608604.0,Thursday,76.00050354003906,76.9000015258789,74.85549926757812,75.01399993896484,139512000.0
AMZN,2019-01-04,296646.0,974605.0,Friday,76.5,79.69999694824219,75.91549682617188,78.76950073242188,183652000.0
AMZN,2019-01-07,407162.0,747848.0,Monday,80.1155014038086,81.72799682617188,79.45950317382812,81.47550201416016,159864000.0
AMZN,2019-01-08,531696.0,601194.0,Tuesday,83.2344970703125,83.83049774169922,80.83049774169922,82.8290023803711,177628000.0
AMZN,2019-01-09,354324.0,608856.0,Wednesday,82.64900207519531,83.38999938964844,82.06999969482422,82.97100067138672,126976000.0
AMZN,2019-01-10,308872.0,515503.0,Thursday,82.05049896240234,83.1624984741211,81.08100128173828,82.81099700927734,130154000.0
AMZN,2019-01-11,241210.0,571306.0,Friday,82.02749633789062,83.0145034790039,81.81099700927734,82.02799987792969,93724000.0
AMZN,2019-01-14,273175.0,880425.0,Monday,80.75,82.41000366210938,79.75749969482422,80.8604965209961,120118000.0
AMZN,2019-01-15,189483.0,553821.0,Tuesday,81.5999984741211,83.75800323486328,81.30049896240234,83.72799682617188,119970000.0
AMZN,2019-01-16,272477.0,775873.0,Wednesday,84.21099853515625,85.25,83.79399871826172,84.18900299072266,127338000.0
AMZN,2019-01-17,150285.0,426629.0,Thursday,84.0,85.00849914550781,83.875,84.66100311279297,84178000.0
AMZN,2019-01-18,793594.0,660998.0,Friday,85.5999984741211,85.80999755859375,84.5770034790039,84.80999755859375,120410000.0
AMZN,2019-01-22,254079.0,802592.0,Tuesday,84.05000305175781,84.09349822998047,80.51000213623047,81.6084976196289,128336000.0
AMZN,2019-01-23,268248.0,452647.0,Wednesday,82.80000305175781,82.87149810791016,80.5999984741211,82.0009994506836,104504000.0
AMZN,2019-01-24,165549.0,766446.0,Thursday,82.05349731445312,82.86299896240234,81.58899688720703,82.74649810791016,81798000.0
AMZN,2019-01-25,216150.0,875525.0,Friday,83.5250015258789,84.17400360107422,83.08049774169922,83.52850341796875,98918000.0
AMZN,2019-01-28,304051.0,556205.0,Monday,82.17949676513672,82.25,80.70449829101562,81.89450073242188,96754000.0
AMZN,2019-01-29,170554.0,554081.0,Tuesday,81.5634994506836,81.61900329589844,79.53600311279297,79.69400024414062,92656000.0
AMZN,2019-01-30,215751.0,656915.0,Wednesday,81.1500015258789,83.84750366210938,80.98400115966797,83.52149963378906,115676000.0
AMZN,2019-01-31,368873.0,3380214.0,Thursday,84.64250183105469,86.82050323486328,83.9540023803711,85.9365005493164,218206000.0
AMZN,2019-02-01,869461.0,878558.0,Friday,81.94400024414062,83.65299987792969,81.10050201416016,81.3115005493164,230124000.0
AMZN,2019-02-04,227086.0,677704.0,Monday,81.1500015258789,82.48149871826172,80.67500305175781,81.66549682617188,98582000.0
AMZN,2019-02-05,192726.0,809463.0,Tuesday,82.16699981689453,83.26300048828125,82.125,82.94049835205078,89062000.0
AMZN,2019-02-06,217844.0,320150.0,Wednesday,83.5374984741211,83.61299896240234,81.66699981689453,82.01300048828125,78798000.0
AMZN,2019-02-07,191923.0,682227.0,Thursday,81.25,81.2770004272461,79.64550018310547,80.71849822998047,92532000.0
AMZN,2019-02-08,354467.0,486032.0,Friday,79.30000305175781,79.42949676513672,78.33799743652344,79.41100311279297,113150000.0
AMZN,2019-02-11,264332.0,330325.0,Monday,80.04900360107422,80.4645004272461,79.30000305175781,79.55000305175781,66346000.0
AMZN,2019-02-12,180951.0,484413.0,Tuesday,80.19999694824219,81.97000122070312,79.94400024414062,81.90049743652344,97172000.0
AMZN,2019-02-13,232021.0,408024.0,Wednesday,82.3499984741211,82.81900024414062,81.85549926757812,82.0,71206000.0
AMZN,2019-02-14,242951.0,402222.0,Thursday,81.2249984741211,81.8949966430664,80.3030014038086,81.13249969482422,82410000.0
AMZN,2019-02-15,485003.0,546957.0,Friday,81.39299774169922,81.44550323486328,80.2249984741211,80.39749908447266,86878000.0
AMZN,2019-02-19,184264.0,365946.0,Tuesday,80.05000305175781,81.69999694824219,80.02799987792969,81.37899780273438,73634000.0
AMZN,2019-02-20,143785.0,375841.0,Wednesday,81.5,81.74649810791016,80.50599670410156,81.1050033569336,66752000.0
AMZN,2019-02-21,125066.0,269946.0,Thursday,80.99250030517578,81.1780014038086,80.04550170898438,80.97200012207031,69668000.0
AMZN,2019-02-22,122389.0,611994.0,Friday,81.17500305175781,81.74700164794922,81.05850219726562,81.5780029296875,61924000.0
AMZN,2019-02-25,228519.0,469311.0,Monday,82.07250213623047,82.7300033569336,81.51950073242188,81.6500015258789,63690000.0
AMZN,2019-02-26,128383.0,431693.0,Tuesday,81.29900360107422,81.99949645996094,80.80650329589844,81.81999969482422,53316000.0
AMZN,2019-02-27,108050.0,425396.0,Wednesday,81.40899658203125,82.09049987792969,80.75499725341797,82.05449676513672,62976000.0
AMZN,2019-02-28,123652.0,894255.0,Thursday,81.76249694824219,82.5885009765625,81.69149780273438,81.99150085449219,60518000.0
AMZN,2019-03-01,182937.0,806487.0,Friday,82.75650024414062,83.71299743652344,82.55000305175781,83.58650207519531,99498000.0
AMZN,2019-03-04,351253.0,579916.0,Monday,84.25,85.47149658203125,83.71800231933594,84.80850219726562,123348000.0
AMZN,2019-03-05,186958.0,353405.0,Tuesday,85.14749908447266,85.38999938964844,84.45050048828125,84.62149810791016,73630000.0
AMZN,2019-03-06,127008.0,369182.0,Wednesday,84.79850006103516,84.88749694824219,83.41400146484375,83.44750213623047,79920000.0
AMZN,2019-03-07,134593.0,969784.0,Thursday,83.36849975585938,83.48750305175781,81.02549743652344,81.29750061035156,99140000.0
AMZN,2019-03-08,383048.0,554157.0,Friday,80.20050048828125,81.13600158691406,79.32849884033203,81.04000091552734,93340000.0
