pca1,pca2,pca3,pca4,pca5,pca6,pca7,pca8,pca9,pca10,pca11,pca12,pca13,pca14,pca15,pca16,pca17,pca18,pca19,pca20,Close
6.906073978440273,0.36697437510394154,-0.32509497528834075,-1.0079503748147451,-0.36841325173688577,-0.14764291681011948,1.2607416690057769,0.3838731605755744,-1.6011304555456378,-1.2794329022888522,-0.33237133147631787,1.1015988373044263,-0.6442041952832113,-1.3684052520724275,1.1503793113459273,0.49865828246306276,0.12798804442396136,0.2709248741151094,-1.0036656065666145,0.9949523120344645,250.42999267578125
6.876403762948131,0.4280158665291649,-0.5402112097765029,-0.5138067358781884,0.4211351375655296,-0.022210854294944397,-0.3817731763059507,0.6597018585251564,-2.102097374476558,0.3796640863465954,1.3620432505174247,-1.1921089735811312,-0.875735635450227,-0.2958253675602117,0.05672625964828279,0.7546001071680717,0.7027944800368887,0.1808979630313501,-0.68066861899989,0.6978433506634268,250.3249969482422
6.8205644253272935,1.590894472609827,-0.613324370976648,0.32728189785071243,0.9681064467611856,-0.8660144873620789,-1.055501318328946,1.6077077484362503,-1.1418839693403064,-0.4872331159713543,1.0968902617605854,0.7783875589760642,1.5547714984213654,-1.8561848639207674,-1.3068171479337807,-0.40069573709408357,-1.5148861867132306,-0.020665364647008813,0.031005097598206854,1.004594137825862,249.8338928222656
6.783032283063775,-0.13443870736779798,-0.058857183032981736,-1.53607225098386,-0.6592136066376555,0.17965349962066987,-0.5381806061365211,0.6288058281517426,0.07241736446396976,-0.6742658719106126,-0.6535817921305952,-1.9298736172818898,0.3035339944067985,-0.283830481798498,-0.4550501223916884,0.9604340613410804,0.6958650338762064,-0.04073114648041711,0.1726021052210283,0.498097912369724,250.3800048828125
6.796352848159535,0.2204345871554959,-0.06905466312465962,-0.5837627655626815,0.3368264189614484,0.35031036771430724,-1.1984592079837286,-0.391554484445253,-2.171092381026326,0.804265540831032,1.1231902345094953,0.6977099246473516,1.52264961347497,-0.721761856778383,1.4976861127843344,-0.01813716411959878,0.9037107119491223,-0.18553376626431417,0.5132877740806207,0.35716449342116074,250.27999877929688
6.765036590846413,0.4190865073270704,-0.19498120938548186,-0.38301693180831153,0.77185275058633,-0.8212187892744252,-0.12520984216964814,0.35372258417943003,0.3079600619732276,-0.6218346967327126,0.03570684344670138,-1.1360413191131333,-0.566921778105243,-0.34357771673436843,0.8994545551807179,-0.7949562536154989,1.9218726985310346,-0.31523687653060173,0.8097976169384273,0.3334290272621161,250.08970642089844
6.702859817026089,2.31498663086477,-0.01604408895755282,0.7649793069469871,0.4732985279834562,-1.1807910606426897,0.7874434746129346,0.6409516523743977,-0.9701946093632654,-0.907619615134854,0.7709545528336494,-0.29980737642075744,0.6630350703024555,-0.016253940740017674,-0.2978722278953422,0.5128320432142424,-2.1748381351425405,-0.0003665120956811801,-0.44048541792965745,-0.05627948331223947,249.58999633789065
6.619536468044846,1.3154152842670386,0.6941133526110072,-0.5480711583590923,-0.8714522059867863,-0.3295104051031984,-0.039545149943353085,1.5901847976186532,1.5795946420309388,0.01001033126661393,-0.6305775955574917,1.9922616279078598,-0.735553582923287,-0.15094272690386923,0.4735351991856891,1.3667246768200032,-1.2323259421853876,0.4001485493094518,0.10662584697621615,-0.5065663005471742,249.8500061035156
5.809457616091398,6.665322815130757,3.226637459207085,5.045947547996817,7.196645550398843,1.6618760394968275,2.4698987251817104,11.186951131876093,2.821099215948295,-2.3834978648467158,6.509784187911103,3.915324935543758,3.5622506795214472,7.42498830303469,4.710719107111075,5.903542320062061,-0.061427637906312935,5.331127800299834,4.0877924425978325,-1.716057628660025,247.08999633789065
6.05794816171745,5.245270446346541,0.6338678943652709,-0.17054050305624985,-0.17201258709000794,3.894210028793265,0.3463374647304796,0.18268022347570098,-0.3211938239995318,-1.3750155706891336,1.4947083327995925,1.2843955041552144,0.7256597878544204,-0.7553353569187659,-0.799955686481819,1.5888648112391937,-0.5498056328420736,-1.1351982271285423,0.11543690214687698,-0.2858130523950205,247.3600006103516
5.957860376399942,5.702515784328873,0.4821717964467987,0.1412656434886127,0.7851346642641948,3.677074350500081,-0.45821875945148627,0.18561973709961258,1.4617592159106305,1.6403235073616251,0.7898693579022926,0.6829568292971827,0.9935449156976196,0.39540879343895524,0.043570486406683796,-0.952443386244354,0.11910865458988111,-1.4388321203914938,-0.19204703537929155,0.48987728004982645,247.1999969482422
5.857082529949075,6.192717674578837,0.7713749580957062,0.19304635693336436,0.8957081795677025,3.357505164916226,0.7350177801627734,-0.49326664698884287,1.8919377214895903,-0.20124773399696683,-0.14185411005672313,-0.4306070313077299,-0.19658929365829958,-0.13570387459712407,1.8047311176229919,-0.45276751686748773,-0.4045409432048277,-1.4214898370051383,-0.4423622913778367,0.13861936150173612,246.99620056152344
5.789232023503736,6.56096088655325,0.9398037051624856,-0.01404884840281759,0.2181404891475458,4.010737480420048,0.2366962597808844,1.1381834186544006,-1.410944271134738,0.9709857321500595,0.35085645272380206,-0.772976504400559,0.9341976516974873,-0.8503545267999487,2.192811273114072,-0.6230166543864377,-0.05660708689225215,-1.3946160306830193,-0.23457955535428637,-0.04841258756214093,246.9600067138672
5.68032848957066,6.682206506392748,0.8378180109158038,-0.12257030172692747,0.445156606976478,3.7872774397441846,-0.16848776523680772,0.7945961000512921,0.48885714213693465,3.1750305880092657,-0.36488346255915743,1.3608197940917803,1.367581564112218,0.86600332415402,-0.33227269955048394,-0.41036260970365124,0.45359028986524763,-1.7544734258787824,-0.46327425835910435,-0.12303060889557337,246.831298828125
5.656142124580666,5.244978689385805,1.1597524308306286,-1.6271931232884784,-1.0547922718962328,3.707997200866,0.18924016454443343,1.9455737477007093,1.401205137567276,-2.182996844408636,0.7955886849863109,0.13868875589977608,-0.634383794925783,-0.8796097251454611,-0.9229049134234574,-1.9145679256433024,-1.2529692489336988,-1.6131021999300448,-0.15800134889091366,-0.31701348070004837,247.6000061035156
5.679814269451362,5.097724633239416,0.9793644290853366,-0.9679063529686016,0.7950847662430441,2.6193528418210112,0.07379622688507549,2.1933607349983926,1.9071857391377043,-0.682153896113588,-1.3391536145411653,-0.2081136134553132,1.383261051808134,-2.578468586855953,0.42082642235440354,-0.23403884504140082,0.40580243121180437,-1.622717257951064,0.008500958064573757,-0.38171027052462886,247.66000366210932
5.690563097193979,3.196337590273758,1.436448942576211,-2.5129314795166446,-0.9568436554059208,3.003042045314695,1.7701049842088012,1.3023992878675243,1.4008944060513377,-0.9279965292296998,0.08883675293013417,-2.0717145739745693,1.3517558527920954,0.0737155846851677,-1.5354816549203356,-1.1290419290230245,0.6507352236423871,-1.9835601032389405,-0.06568971082869764,-0.8161988306652371,248.66000366210932
5.7651697958772665,1.839031699777627,1.41556019631491,-2.407501803196568,1.8748744589189004,2.16662176266025,1.369457653696742,-0.21654966436195444,0.9113453000366142,-2.265492222072596,0.7213471536275976,0.9765585364376856,-0.09113789405271706,-2.009728497368762,0.39510105514256266,0.37866108714722396,0.7392273633008214,-1.5981114039011988,-1.16276565310091,0.7773869439783098,248.8000030517578
5.798388019176974,1.3152055553697077,1.243531481571124,-2.638646316719016,1.7536966863549357,1.8878327842000016,1.9421726165810527,0.23856739531960555,2.3006744420351284,1.8436006692298663,0.39591408746181506,-0.32068806803522365,0.39582930690789536,-0.9734775150076771,-0.2023488614553511,0.6359813857534207,1.4363583846782042,-1.7344802915184143,-1.0806261270876758,0.7811312121912826,249.05499267578125
5.842536931366351,-0.6844405940057865,1.4327161687790462,-3.7912041033257236,1.5364563567367107,2.4980629815861706,0.5602624129242596,0.5150555476116846,-0.6306421304756588,0.04606495679472465,1.076716244701847,-1.2955226148908767,1.3281876598134386,-0.5996419027247323,-0.7225875966367779,0.1145128870112059,-0.4708427773078492,-1.5765258645775186,-1.0095106208090123,0.14116409661234902,249.59500122070312
5.955591926030638,-1.9601372150295682,2.12935378448218,-3.4476233144941535,1.2841490083050644,-0.42580425848296505,-0.12204797975331397,0.04996721413203465,-1.8043125577639871,-1.3903757997887987,0.802794918781362,-0.2239409482383567,0.399277400837534,0.005840701504105672,0.45283564523611564,0.5158469088315248,0.010969180851521175,-1.4320920016860108,-0.6234734375328594,0.13430632782282523,249.8999938964844
5.9865235402436765,-1.4264678080733277,1.8546848918814436,-2.1651856689761524,2.9155179108159204,-1.024081156454647,0.33749446456342547,-2.1606254316608333,0.0645960636624239,-1.61146862439272,0.27470471219691756,1.0002707695696693,-0.014208019943537131,0.453423559687318,-0.5021466480809085,2.1932650346766587,-0.22067379619664043,-1.800945290539374,-0.275498902631624,-0.03652185620004476,249.47000122070312
6.052069823724136,-2.282651118550679,1.871503536040175,-3.3076044795772748,1.3317221887093373,-1.1057972422064717,-0.33282796980802076,-0.44014841401557564,0.2145121355021704,-1.3644639904964397,-0.17928860449882186,-0.3437719426035228,-0.02526117070787554,-0.9424496785455996,-0.04960959442170335,1.7936595581523143,1.795356102536259,-1.8243062344306775,0.0321649334803867,-0.0726077550155764,249.82000732421875
6.108332383130087,-1.7607181714447446,1.8082738078334928,-2.2028664188898883,2.003820065742081,-0.2581253660870699,-1.1298099490169276,-0.9416456689931676,-1.3122552009096153,-1.689400676016746,0.3948620354372147,0.927112427071538,0.2495268410208771,-0.4703588516186086,0.6226185346254993,0.7939587329057718,-0.5200188124812588,-1.7406875605610634,0.333078937843535,-0.2385386272258846,249.65750122070312
6.184608094119489,-3.1923403165702466,1.8410044403954535,-3.575980254806768,0.7499887915410297,-1.0668678576645445,0.7096174461484231,0.8738394071605444,0.6553245310945711,0.6768649805801185,-0.6445600527905331,-1.5547325159343546,1.5753446054008045,-0.719014088660687,1.6056026430517452,-0.8279692128068464,0.37614500020719766,-1.6499254884357037,-0.2602274368267456,0.3886817507968252,250.2704925537109
6.256528150658259,-2.2165981283980045,1.5835600394804732,-1.6089386605268152,2.3820969280125,-0.42351773773625523,0.3305344615912601,-1.1292318683829388,-0.19555164360647218,0.8216912269948152,0.5104941015607202,-0.05283597139276087,0.6231423675514993,1.1490167753137297,0.6972503486211806,-0.25136438628612684,0.5036703833988441,-1.8404860008455568,-0.21447926868802175,0.1083191355897419,249.9499969482422
6.3295282861704605,-3.4427801675924905,1.8366559683506127,-3.2824951070926924,0.3056743163044877,-0.3104535666300928,0.8444332495506613,1.6366443000630135,0.2725450100257719,0.36296118897562196,-0.7362507972264106,1.424859351972335,1.3028328045832882,0.4988348130439848,-2.190530259911875,-0.8371957040521332,-0.6868800477757309,-1.7832206746813828,-0.3149985294666187,0.33350566212253113,250.6999969482422
6.468619833284078,-3.6574986340075366,1.9320071391665776,-2.6195018316229874,0.7963518374686752,1.0300846243179045,-0.7183487340298248,-0.6374047199410093,-1.716731353909937,0.1776902487687031,0.8270479231117448,-1.2679669528389728,-0.39095727830364607,0.6743607215565117,0.14235903830213253,1.832045346542393,-0.2280178996217318,-1.5730063666674934,-0.16978869299293167,0.31747084517014507,251.1999969482422
6.598488070217383,-3.747766433886416,1.5556850837112497,-1.9629002309784467,1.2105652458764529,-0.031092978518345544,-1.0924569450607367,0.9978846938108483,0.6816127537520453,0.03339738849255853,-0.6525856924083064,0.18081194492648717,1.1447499391765432,-0.9821486754620854,-0.9738224479767633,0.8238990077145588,-0.6579408680337675,-1.733109362770669,-0.6675598630012957,-0.09278501649298025,251.44000244140625
6.714431490070858,-3.601256238953303,1.5386032322673784,-1.1016161092608099,1.4663757057343494,-0.031712518808263875,-0.20761225534001412,0.10416621058974432,-0.5618347704437153,-0.17894909778949677,0.3198080146299633,1.1594137295364912,0.6397480832123547,0.6684764701003819,0.062336542870891805,-0.6774061659477987,2.3234978961084343,-1.8666202024292247,-0.5495113047104115,-0.05737383772427873,251.41000366210932
6.808982863680439,-4.195875543780136,1.5796001346281772,-1.5885813454585327,1.1351830315005131,-0.3177291680571367,1.757020318104662,0.04328806167243224,0.44699061914928706,-1.1770148840900456,0.40651014538184865,-0.7322891957198567,-1.5895147927873896,0.2571812726350327,0.20419390626185233,0.08168239673719768,-0.23982270813539092,-1.6511709249317026,-0.2381869022575694,0.38046517911814726,251.6699981689453
6.889045290687887,-4.792991647691488,1.7403938849038239,-1.3076207605846495,0.7203082041160032,1.412180479803606,-0.6237826316675574,0.7399406366544117,-0.4025938523182647,1.1022980770091826,0.9302989601512544,-0.16244375014698906,-0.2405447643922857,1.9128013532743298,0.5709207569257676,0.3854070377331799,-0.8610744169719262,-1.0946139602242058,-0.25275172858880646,-0.11485171071702657,251.9900054931641
7.008393593509191,-5.443038752178729,1.5784133547597112,-1.411121586338481,1.027287315231534,0.689265655316089,-1.8930339373038159,0.9609584967603785,1.9090070769547405,-0.20850241172454886,-0.2038167192226119,0.059771785969790714,-0.30215361922998774,0.5296119097058476,1.0811913165038536,-0.7298702176634546,0.07484235712083338,-1.218219673527726,-0.16255043379262413,-0.15504363660536657,252.27999877929688
7.196964762405894,-6.096021008060111,1.7718358100440397,-1.8701123117754375,-0.2703704402046024,0.7910664277650741,0.017459057273777136,1.671850943930667,-0.4110546727761855,-0.021675484419100992,-0.7509858522735031,-0.7726998242852112,0.022823876070559603,0.9531804028328924,-0.7530863072126982,0.13908888390791121,-0.831650483188519,-1.3560260958068848,-0.47532388326653563,-0.13463095129004343,253.07000732421875
7.3488442293829594,-6.375060116217877,1.7340726610524109,-1.1124337060773717,1.0711038633230399,0.30402423597624406,0.23674972500996955,1.3409316255436523,0.2066752412990326,0.53970356410736,-2.136979811764914,0.8739598698362047,-0.5707968316853217,-0.24682293064264282,1.0992600077097339,0.18468841567370414,-1.915467998454723,-1.3686673040391133,-0.1977463687575796,-0.24151104236551216,253.22000122070312
7.446940832643604,-5.627238339854253,1.5582280952272038,0.030708801209642506,1.5467931776044008,0.3775747305349537,-0.9615351332587807,1.5301121127369852,-1.07963123187555,0.021688502898884163,-0.45719361903997,0.1752582174390759,0.17478214301310346,0.229674527322668,-0.2640391129068526,0.1465427696033721,0.6746936087739053,-1.5571815661298867,-0.12853990368253537,-0.3331939139395894,253.0200042724609
7.526269005933478,-5.435753150479708,1.3983812585273685,0.25711467047665904,1.332525913836376,0.8875073083921601,0.07988128536002272,-0.7523348840281887,-1.9913950340161592,-1.5671860401810251,-0.015841219994611033,0.8646477561174225,0.29161800388699044,1.0727992188472288,-0.7826585609802584,0.8479675228100625,-0.7877314597782374,-1.7139510082748375,-0.034234944218329316,-0.4731594846354253,252.8500061035156
7.599352799075697,-5.593239600411276,1.3935011341150192,-0.14843839684764595,0.052578268875364396,0.8891561115950886,-0.18590970831706735,1.1368213113545635,-1.0497265317856705,1.6103095616176173,0.6225263868441079,-0.8816383577006311,0.6487413919047785,-0.027106086466415307,-0.5571099175697509,0.4731041356891011,-2.043865984970715,-1.6982533673712794,0.04965866911428666,-0.5634925008243835,253.13999938964844
7.6736191987263975,-5.925787496951863,1.379718187198762,-0.2464487135377561,0.6474714295227119,1.3618557262851245,-0.6876813032077086,0.15586246076349583,0.241290364834058,1.6291762818415447,-0.7263164607341208,-0.7369051251613906,-0.33824452438611985,0.6873798327690908,1.67256549281627,-0.19191693768907353,-0.4683391693769373,-1.445220340596836,-0.25664996355288133,0.23661943740268004,253.33999633789065
7.799238445239463,-6.2769362263181,1.4783283516010908,-0.46276488989121284,0.21588270803405663,1.1247665205891697,0.09234077615998393,0.6008829689280146,-1.4351606893193851,0.20394919722352858,0.0015269808761542451,-1.4601504515667174,1.5644558121096876,-0.3849267132089831,0.5916433107795284,1.4405164038811167,-0.5372236900597324,-1.2848533578774024,-0.026175788132201085,0.13754548562541527,253.79010009765625
7.848973023205136,-5.583798001133063,1.2787303947177622,0.8780559111586614,1.3685395820604704,0.7831109195740757,-0.17660420343611574,0.3620086392784154,-0.38245372838810643,-0.5250085726591283,0.34864084999079803,-1.2249008536958814,-0.48214710923119936,1.882586335548409,-0.02906453069345276,-1.1418798186315193,-0.13653043214759802,-1.4764566074338645,-0.09469102461089356,0.12312572847639809,253.5500030517578
7.926128618427081,-5.4391284175553745,1.1723984070484013,0.8614490908778752,0.9596398883556656,9.30632193325755e-06,1.716325171167424,-0.20382608624509752,1.206171443269633,0.0917259045115842,-0.8731362431517699,-0.48602468473597465,-0.8840793924991999,0.5257548862354967,0.6734704873754781,0.27807291781607146,1.4511456581571582,-1.788677880919955,-0.03437503102526663,0.005288176398778248,253.4833068847656
7.929937519158723,-4.656196995429264,0.8367775875315712,1.4352063697977915,0.5177314156771285,0.7097086150998703,-1.517496001967881,0.5198703856015653,1.5929565924865738,-0.3955103783762402,0.02093136298396867,-1.5805466674181095,1.565467918300944,0.8559068965230362,0.7179807136571315,-1.9764465662677322,1.2639017870286362,-1.626897519969626,-0.4739855625378632,-0.2743993204894529,253.3999938964844
8.03129527150593,-5.36476377551215,1.0039286130345555,1.0542894938106198,-0.6589126296516032,2.0301628021515414,-1.053018803699193,-0.26801216365345243,-0.018774069998274655,-0.048920929225649896,0.1754506689710911,-0.016619850531010585,0.7717764370552315,0.2959791570978683,1.5813938846832847,-0.9012969579965348,-0.5411971643925273,-1.67957165742828,0.09414456001983006,-0.3172209835730147,253.7350006103516
8.082289334938864,-4.340831528896693,0.8489660597429083,2.246947784995216,0.5488892404144293,0.9284774746848096,0.038746994310328624,1.9946397812753152,0.11532045379733553,-0.9780607686101985,-1.9340424124148714,0.5079297142764017,-0.3391772007473102,-0.8359030320842872,-0.03699944945154852,-0.883075847279895,-1.303716824983777,-1.8409070239588097,0.6696020068836172,-0.2685234251262247,253.40499877929688
8.095695026542204,-4.479155576721488,0.8089800028714007,1.8368782534189267,-0.27598858369362966,1.1552167144456085,-0.04956833999147401,-0.6935414572071259,0.6524639008714076,-0.18235316227887,1.6564986899827303,-0.8424744969121113,0.055009813061811214,0.44106706185759526,-0.196973137394515,-0.30633130633767025,0.46226904657879025,-2.0640913061660986,0.8847838041893364,-0.21129121652918526,253.47999572753903
8.144075770724214,-4.700519435396278,0.7494933036408404,1.6728174423184963,-0.3051404768968979,0.905540115689904,1.2600645233635108,-0.017301910455651177,1.3034351042019807,-2.0159187849673157,0.647715185495789,0.04828657655848137,-1.9762653314473664,-0.12898743510486718,-1.2811274181255228,-0.09921507668622423,-2.2168479131030363,-1.995302480602783,1.1147586087352785,-0.6851461170764112,253.58999633789065
8.19364689397368,-4.773379549347432,0.6635542938647863,1.652462480619743,-0.5699384296890934,1.4521571619860187,0.2506329242253115,-1.2046887560510378,0.2845693901264251,0.6860749628956733,1.4004540798947893,-0.12177575188270466,0.9089970591544559,0.8005368176655967,1.2456813154094168,-1.072680316416979,0.15084657380915692,-1.966608440735934,1.1266329947481148,-0.8737422339055294,253.72000122070312
8.23037764843837,-3.7810954088059097,0.4490516985379216,2.6409115499824733,-0.2834627638308971,1.116775111490131,-0.766866185903844,0.684010427740983,0.40033997059075527,0.6767755261351442,-1.1096873561536003,1.244496853078568,0.1636111557278122,0.47214322724988705,-0.3615767797595006,-0.3645115989847943,2.599546077549918,-2.1385571281517306,0.461421185003996,-1.3016263106690473,253.5
8.234018520030727,-3.0020796867135937,0.2782606929887582,2.882031486792901,-0.6783740044965655,0.28321262852211837,-0.6056367377563285,1.2590386401830111,0.9906333547663224,-0.825408088614896,1.4229194329721695,-0.7810919854694454,0.2834319362670634,-1.5089722896110886,-0.4860306096402542,0.07209554268447917,-0.23968112346772258,-1.7605181881398682,-1.0686840568004548,-0.9114927675923274,253.3558959960937
8.240806811676798,-2.0223191998541346,0.169807361285644,3.2479110037977508,-1.1002386943209175,0.2581633029692513,1.1709479748943468,-0.5661103826391545,1.4621282175750414,-0.4813906003679945,0.5027989490697454,0.060725883739964875,-0.24957578768361613,0.15442458273266388,-0.5694335212123806,0.8721463963344148,-0.9320959274030608,-1.8494701258963666,-0.7949548699347981,-0.4221746331155007,253.2050018310547
8.237819781107294,-1.7321684690922063,0.16195851589681245,2.9434513106460396,-1.7089270794171538,1.3764659003398425,-0.8179248133402626,0.2186288299566331,-0.4224527646111257,0.6352439968110223,0.4370972345129502,0.3395673299562843,-0.9184275749381209,0.3695885504405451,0.49838662156776625,0.5152716389015711,-0.9437831289535596,-1.621896799801665,-0.5575008227807515,-0.4245393158336064,253.1849975585937
8.257933907500572,-1.9864660580492923,-0.09552890070465114,2.581380380929009,-1.769246680674329,-0.1357144445932633,1.558640762659165,-0.24466976587472605,1.9822361889585771,1.4767207103374942,-0.9158954900390218,-1.0789613018977287,1.6875093359217153,1.7901260679184234,-0.7546309011357305,0.34481410239908133,2.396212981645086,-1.9502642419160343,-0.48240178813037554,-0.7080476005019835,253.3300018310547
8.23678119225488,-1.2836848897250446,0.039528661453572596,2.9817332307632323,-0.9134793555829807,0.7708851562249632,-1.128101587664567,0.1917070846814709,0.1877133118525558,-0.3638175128930414,0.48396386749003095,-1.3323143490964091,-1.2057724999178636,-0.1376557415502417,-0.017538311701134703,2.4486390908393894,-0.36863470246533386,-1.3849446656445148,-0.6732514956019579,0.006036976592910951,253.1100006103516
