Price,Adj Close,Close,High,Low,Open,Volume
Ticker,AAPL,AAPL,AAPL,AAPL,AAPL,AAPL
Datetime,,,,,,
2024-09-24 15:35:00+00:00,226.86500549316406,226.86500549316406,226.9600067138672,226.72999572753906,226.90750122070312,0
2024-09-24 15:40:00+00:00,226.85629272460938,226.85629272460938,226.9499969482422,226.6999969482422,226.86500549316406,176253
2024-09-24 15:45:00+00:00,227.14830017089844,227.14830017089844,227.17999267578125,226.80999755859375,226.8300018310547,256770
2024-09-24 15:50:00+00:00,227.5399932861328,227.5399932861328,227.57620239257812,227.11000061035156,227.13999938964844,267576
2024-09-24 15:55:00+00:00,227.4499969482422,227.4499969482422,227.61500549316406,227.4001007080078,227.55999755859375,226276
2024-09-24 16:00:00+00:00,227.63999938964844,227.63999938964844,227.6999969482422,227.4600067138672,227.46499633789062,207521
2024-09-24 16:05:00+00:00,227.625,227.625,227.72000122070312,227.52000427246094,227.63999938964844,172339
2024-09-24 16:10:00+00:00,227.72000122070312,227.72000122070312,227.73939514160156,227.53140258789062,227.6199951171875,143731
2024-09-24 16:15:00+00:00,227.5800018310547,227.5800018310547,227.7100067138672,227.44000244140625,227.7100067138672,670578
2024-09-24 16:20:00+00:00,227.64010620117188,227.64010620117188,227.69000244140625,227.55499267578125,227.60000610351562,177377
2024-09-24 16:25:00+00:00,227.5500030517578,227.5500030517578,227.67999267578125,227.5001983642578,227.64999389648438,175754
2024-09-24 16:30:00+00:00,227.61019897460938,227.61019897460938,227.67990112304688,227.47999572753906,227.5399932861328,152141
2024-09-24 16:35:00+00:00,227.5596923828125,227.5596923828125,227.75999450683594,227.5366973876953,227.61000061035156,242683
2024-09-24 16:40:00+00:00,227.43719482421875,227.43719482421875,227.6300048828125,227.3300018310547,227.54710388183594,143399
2024-09-24 16:45:00+00:00,227.35989379882812,227.35989379882812,227.5500030517578,227.33999633789062,227.44500732421875,169715
2024-09-24 16:50:00+00:00,227.0850067138672,227.0850067138672,227.35000610351562,227.07000732421875,227.35000610351562,160870
2024-09-24 16:55:00+00:00,227.0,227.0,227.14990234375,226.97000122070312,227.0850067138672,186933
2024-09-24 17:00:00+00:00,227.02000427246094,227.02000427246094,227.1898956298828,226.92999267578125,227.01950073242188,155879
2024-09-24 17:05:00+00:00,226.86599731445312,226.86599731445312,227.17999267578125,226.85000610351562,227.02000427246094,214690
2024-09-24 17:10:00+00:00,227.0800018310547,227.0800018310547,227.0883026123047,226.80999755859375,226.889892578125,180859
2024-09-24 17:15:00+00:00,227.2519989013672,227.2519989013672,227.27000427246094,227.02999877929688,227.0850067138672,156640
2024-09-24 17:20:00+00:00,227.13999938964844,227.13999938964844,227.24000549316406,227.02000427246094,227.24000549316406,122679
2024-09-24 17:25:00+00:00,227.24000549316406,227.24000549316406,227.29989624023438,227.1013946533203,227.1300048828125,262691
2024-09-24 17:30:00+00:00,227.21510314941406,227.21510314941406,227.47999572753906,227.14999389648438,227.24220275878906,181262
2024-09-24 17:35:00+00:00,227.3686981201172,227.3686981201172,227.3686981201172,227.1999969482422,227.23500061035156,99576
2024-09-24 17:40:00+00:00,227.29800415039062,227.29800415039062,227.3800048828125,227.21499633789062,227.36000061035156,196800
2024-09-24 17:45:00+00:00,227.25999450683594,227.25999450683594,227.35000610351562,227.1999969482422,227.3000030517578,149981
2024-09-24 17:50:00+00:00,227.31500244140625,227.31500244140625,227.36000061035156,227.19000244140625,227.24000549316406,201924
2024-09-24 17:55:00+00:00,227.2899932861328,227.2899932861328,227.42999267578125,227.27000427246094,227.31500244140625,129183
2024-09-24 18:00:00+00:00,227.2899932861328,227.2899932861328,227.38999938964844,227.22999572753906,227.32000732421875,129368
2024-09-24 18:05:00+00:00,227.2100067138672,227.2100067138672,227.37989807128906,227.08999633789062,227.27999877929688,157583
2024-09-24 18:10:00+00:00,227.14500427246094,227.14500427246094,227.25599670410156,226.89999389648438,227.19000244140625,177808
2024-09-24 18:15:00+00:00,227.08999633789062,227.08999633789062,227.15980529785156,226.8699951171875,227.14990234375,240411
2024-09-24 18:20:00+00:00,226.97999572753906,226.97999572753906,227.13999938964844,226.9499969482422,227.0800018310547,105294
2024-09-24 18:25:00+00:00,226.8791046142578,226.8791046142578,227.0050048828125,226.80999755859375,226.99000549316406,167298
2024-09-24 18:30:00+00:00,226.889892578125,226.889892578125,226.97999572753906,226.5399932861328,226.8699951171875,222841
2024-09-24 18:35:00+00:00,227.02999877929688,227.02999877929688,227.04440307617188,226.82000732421875,226.8699951171875,169907
2024-09-24 18:40:00+00:00,226.92999267578125,226.92999267578125,227.05880737304688,226.82000732421875,227.01499938964844,149260
2024-09-24 18:45:00+00:00,226.82000732421875,226.82000732421875,226.9499969482422,226.7100067138672,226.92999267578125,183440
2024-09-24 18:50:00+00:00,226.97000122070312,226.97000122070312,226.98500061035156,226.77999877929688,226.80999755859375,133256
2024-09-24 18:55:00+00:00,226.8699951171875,226.8699951171875,226.98500061035156,226.80999755859375,226.9600067138672,144124
2024-09-24 19:00:00+00:00,226.91650390625,226.91650390625,226.9499969482422,226.83999633789062,226.86000061035156,144328
2024-09-24 19:05:00+00:00,226.92999267578125,226.92999267578125,226.99989318847656,226.89999389648438,226.9199981689453,160085
2024-09-24 19:10:00+00:00,226.89500427246094,226.89500427246094,226.97500610351562,226.83999633789062,226.94000244140625,149701
2024-09-24 19:15:00+00:00,226.9405975341797,226.9405975341797,227.02499389648438,226.86500549316406,226.88999938964844,178013
2024-09-24 19:20:00+00:00,226.97000122070312,226.97000122070312,226.99000549316406,226.8699951171875,226.9499969482422,160968
2024-09-24 19:25:00+00:00,227.0260009765625,227.0260009765625,227.08999633789062,226.93600463867188,226.9600067138672,203633
2024-09-24 19:30:00+00:00,227.07000732421875,227.07000732421875,227.16000366210938,227.00999450683594,227.0399932861328,241062
2024-09-24 19:35:00+00:00,227.1300048828125,227.1300048828125,227.20509338378906,227.02000427246094,227.06320190429688,209789
2024-09-24 19:40:00+00:00,227.05999755859375,227.05999755859375,227.25,227.02999877929688,227.1300048828125,824786
2024-09-24 19:45:00+00:00,226.8800048828125,226.8800048828125,227.08990478515625,226.8404998779297,227.08990478515625,264959
2024-09-24 19:50:00+00:00,226.39999389648438,226.39999389648438,226.9199981689453,226.38999938964844,226.88999938964844,815106
2024-09-24 19:55:00+00:00,227.36000061035156,227.36000061035156,227.5,226.3699951171875,226.39999389648438,2301257
2024-09-25 13:30:00+00:00,225.22909545898438,225.22909545898438,225.77000427246094,224.61000061035156,225.25,2770216
2024-09-25 13:35:00+00:00,225.9980926513672,225.9980926513672,226.0500030517578,225.19000244140625,225.21499633789062,727095
2024-09-25 13:40:00+00:00,225.57000732421875,225.57000732421875,225.94000244140625,225.44000244140625,225.94000244140625,695678
2024-09-25 13:45:00+00:00,225.95799255371094,225.95799255371094,226.14999389648438,225.5500030517578,225.58999633789062,603131
2024-09-25 13:50:00+00:00,226.74000549316406,226.74000549316406,226.74000549316406,226.03500366210938,226.0399932861328,550794
2024-09-25 13:55:00+00:00,226.88999938964844,226.88999938964844,226.97000122070312,226.533203125,226.72999572753906,528483
2024-09-25 14:00:00+00:00,226.77999877929688,226.77999877929688,227.0500030517578,226.61000061035156,226.89500427246094,464455
2024-09-25 14:05:00+00:00,227.20399475097656,227.20399475097656,227.22000122070312,226.6699981689453,226.77499389648438,435124
2024-09-25 14:10:00+00:00,227.1300048828125,227.1300048828125,227.2899932861328,226.97999572753906,227.22000122070312,373365
