Price,Adj Close,Close,High,Low,Open,Volume
Ticker,SBUX,SBUX,SBUX,SBUX,SBUX,SBUX
Datetime,,,,,,
2024-09-24 15:40:00+00:00,95.52429962158203,95.52429962158203,95.76000213623047,95.46499633789062,95.68990325927734,0
2024-09-24 15:45:00+00:00,95.25499725341797,95.25499725341797,95.5698013305664,95.25,95.5,72210
2024-09-24 15:50:00+00:00,95.20999908447266,95.20999908447266,95.27999877929688,95.19000244140625,95.23999786376953,71565
2024-09-24 15:55:00+00:00,95.15380096435547,95.15380096435547,95.2300033569336,95.05000305175781,95.2300033569336,44613
2024-09-24 16:00:00+00:00,94.98999786376953,94.98999786376953,95.19999694824219,94.95010375976562,95.16000366210938,87395
2024-09-24 16:05:00+00:00,94.81500244140625,94.81500244140625,94.9739990234375,94.7750015258789,94.9739990234375,71308
2024-09-24 16:10:00+00:00,94.91999816894531,94.91999816894531,94.95500183105469,94.77999877929688,94.80500030517578,41597
2024-09-24 16:15:00+00:00,94.91999816894531,94.91999816894531,94.94999694824219,94.87999725341797,94.93000030517578,38027
2024-09-24 16:20:00+00:00,95.0,95.0,95.08999633789062,94.91999816894531,94.93000030517578,52133
2024-09-24 16:25:00+00:00,94.97000122070312,94.97000122070312,95.08000183105469,94.94999694824219,95.0,56708
2024-09-24 16:30:00+00:00,95.1500015258789,95.1500015258789,95.20999908447266,94.91999816894531,94.9800033569336,68289
2024-09-24 16:35:00+00:00,95.04000091552734,95.04000091552734,95.16999816894531,95.04000091552734,95.15440368652344,43042
2024-09-24 16:40:00+00:00,95.05000305175781,95.05000305175781,95.05999755859375,94.95999908447266,95.04000091552734,33724
2024-09-24 16:45:00+00:00,95.05000305175781,95.05000305175781,95.09500122070312,95.0250015258789,95.05000305175781,26114
2024-09-24 16:50:00+00:00,95.0199966430664,95.0199966430664,95.06999969482422,94.95999908447266,95.05000305175781,31664
2024-09-24 16:55:00+00:00,95.0199966430664,95.0199966430664,95.06199645996094,95.0,95.0199966430664,22533
2024-09-24 17:00:00+00:00,94.9000015258789,94.9000015258789,95.00589752197266,94.9000015258789,94.9800033569336,31605
2024-09-24 17:05:00+00:00,94.8499984741211,94.8499984741211,94.91999816894531,94.80999755859375,94.91000366210938,38864
2024-09-24 17:10:00+00:00,94.79000091552734,94.79000091552734,94.8550033569336,94.79000091552734,94.8550033569336,24249
2024-09-24 17:15:00+00:00,94.86499786376953,94.86499786376953,94.86499786376953,94.77999877929688,94.77999877929688,31262
2024-09-24 17:20:00+00:00,94.80000305175781,94.80000305175781,94.87999725341797,94.80000305175781,94.8552017211914,26932
2024-09-24 17:25:00+00:00,94.95999908447266,94.95999908447266,95.0,94.7699966430664,94.80500030517578,68604
2024-09-24 17:30:00+00:00,94.9000015258789,94.9000015258789,94.94000244140625,94.86499786376953,94.94000244140625,46158
2024-09-24 17:35:00+00:00,94.81999969482422,94.81999969482422,94.9000015258789,94.78079986572266,94.8949966430664,52363
2024-09-24 17:40:00+00:00,94.7699966430664,94.7699966430664,94.85459899902344,94.76000213623047,94.80999755859375,29351
2024-09-24 17:45:00+00:00,94.74500274658203,94.74500274658203,94.7698974609375,94.68099975585938,94.74500274658203,55251
2024-09-24 17:50:00+00:00,94.66999816894531,94.66999816894531,94.75,94.6500015258789,94.75,29555
2024-09-24 17:55:00+00:00,94.55000305175781,94.55000305175781,94.68499755859375,94.54000091552734,94.66010284423828,46174
2024-09-24 18:00:00+00:00,94.55000305175781,94.55000305175781,94.625,94.53500366210938,94.55000305175781,62068
2024-09-24 18:05:00+00:00,94.5999984741211,94.5999984741211,94.6500015258789,94.54000091552734,94.55999755859375,51447
2024-09-24 18:10:00+00:00,94.55999755859375,94.55999755859375,94.61000061035156,94.48999786376953,94.58740234375,51884
2024-09-24 18:15:00+00:00,94.55079650878906,94.55079650878906,94.62000274658203,94.5,94.55619812011719,36763
