pca1,pca2,pca3,pca5,pca6,pca7,pca8,pca9,pca10,pca11,pca12,pca13,pca14,Close
0.04362295698602835,1.3102377814968773,1.4025226125887893,-0.04726895513111095,-1.0623540610860336,-0.46846226660906715,-0.8468502291183237,-0.5121989989115678,-0.6023754562721264,0.21146715109417036,-0.03219284170461805,-0.1843498048512191,0.007300143661655784,228.8300018310547
0.021341338896069175,0.3275073676768018,0.6266934785967739,-0.2665303459403252,-0.9454803438431447,-0.42975178483216275,-0.9051495933979801,-0.30134642601247585,-0.6292299164337545,0.15970672494321073,-0.03821692534728898,-0.19299753533795233,-0.020257633174574744,228.572006225586
0.07917589502668401,1.290350955098408,1.3355268728662848,-0.09210765880964872,-1.066146176525172,-0.5260983256761994,-0.8190362384193338,-0.41972967727309846,-0.5586425871686896,0.1176708814122282,0.007354000965804518,-0.14657891551671168,-0.026020835089931554,228.88999938964844
0.11452480403303034,0.8531978810490445,0.9321385978328263,-0.13143303882667995,-1.0082944948845833,-0.4402276028165236,-0.9575721340064794,-0.1625050401483051,-0.5636692679846632,0.10249408573727035,-0.03785618388386013,-0.18235519373571113,-0.010198239538075297,228.8650054931641
0.06568487038271856,0.22452366595240258,0.4382708154982153,-0.1948510371272942,-1.0744848016364774,-0.3504155271175169,-1.0229681317720452,-0.19669548109072016,-0.587019025533475,0.0984743987245624,-0.0990197565401444,-0.1854827590452364,0.004472628731662163,228.63999938964844
0.0194377266919027,0.26953083061169403,0.3833565638588821,-0.16709253688637665,-1.0582317031373396,-0.4646930366493713,-0.9483455212147489,-0.3183857817002596,-0.5712382678266872,0.035376737331650414,-0.04988284514979014,-0.10623116926930114,-0.027714579663066917,228.5599975585937
-0.12134378270272501,-0.694097398440331,0.039164953398575626,0.20060834341159642,-0.8029684375325997,-0.5302605893573518,-0.9294511300893499,-0.37229160283602525,-0.6098691682701666,-0.0721678849021507,-0.015356983145426672,-0.07370791356897964,-0.07346213587790601,228.19000244140625
-0.21363888725095204,-0.6062057054605402,0.3004148771257664,0.13259214207725037,-1.1773415211999834,-0.4506072179283688,-0.967125411307084,-0.5182309218942087,-0.6275305197119353,-0.03315900954189514,0.0006953864707314964,-0.10305861603080549,-0.0604286955232881,228.1629943847656
-0.2901246528126279,-1.0417219536803235,-0.0606547905196249,0.054621548156110485,-1.1356552547057055,-0.4854643515710342,-0.9625520505175691,-0.460991655605173,-0.6472164503669924,-0.07260421539697325,0.04126460886349403,-0.07252622739976355,-0.08554520343476861,227.9949951171875
-0.35814012761824543,-0.9588797289849043,0.134902609101929,0.7036787474570205,-0.7904617656978064,-0.7148759331072979,-0.9191537692918075,-0.5219166267397841,-0.6107372148174178,-0.2566185757210252,0.1218107881151642,0.019314680212574726,-0.13915456940831264,227.9600067138672
-0.33315002816069256,-0.5159817480331976,0.14248757470068715,-0.02379083413108149,-1.2420932692124245,-0.5758483518595742,-0.9738821788069104,-0.3629932766051035,-0.606821852904087,-0.11366271775797222,0.10367884312598466,-0.06969498464580653,-0.0828793744951299,228.1300048828125
-0.4511553529065576,-1.5750749871128689,-0.4562726664924677,-0.08479096373576181,-0.8660669693441513,-0.7261157184454088,-0.8765757139483563,-0.28383697023342247,-0.663788832209507,-0.1740140357594135,0.18208334758660705,-0.031436553969203834,-0.13185771491468667,227.759994506836
-0.4589424432997444,-0.8091105297992419,-0.03352997282872419,-0.11043426989835965,-1.3404590950318698,-0.5221896069307028,-0.9961920470152614,-0.3529494188678685,-0.6365028786170491,-0.07233942834266861,0.04949963042078081,-0.0782917621993657,-0.05202530261355377,227.9600067138672
-0.41432705382064855,-0.55858950158744,0.050173367405250614,-0.06943167580024091,-1.1655196251670878,-0.5693884227971059,-0.9983780489400708,-0.13077940181990566,-0.6071175015378315,-0.09547252561391988,0.059106260968031614,-0.0973032765831826,-0.04485473768543413,228.1100006103516
-0.5284710518446241,-1.6917896197548183,-0.6246893622384484,-0.31307702402143694,-0.8685211544446172,-0.6875346701036945,-0.890133297482525,-0.10295761937796183,-0.6716574288793435,-0.12584457230083518,0.11865994749507229,-0.0826179698839735,-0.08501897802276515,227.69000244140625
-0.6716922366726407,-1.6318466080773306,-0.26174574063829104,0.30389069084098747,-0.8783532213557148,-0.6851256394188708,-0.9238172658122162,-0.35894456536191965,-0.6763887457943245,-0.19335035493775818,0.06396219975653959,-0.042070530328610696,-0.09026819465660318,227.6000061035156
-0.7492817597122241,-1.7375132645922369,-0.14462898998625204,0.968496757834568,-0.4688039441810107,-0.9178994354621286,-0.9002421436143995,-0.4039562956661946,-0.6619826544694593,-0.3510639614922284,0.10422289365074783,0.06360080991636378,-0.13720837505578923,227.509994506836
-0.7138831332137296,-0.7901781010022044,0.1721572831639729,-0.14014549715080224,-0.9648183154013672,-0.9259575652439186,-0.8441274470339837,-0.25859106608405946,-0.6492191436127528,-0.15880417636093344,0.17020794820736007,-0.021126231209149686,-0.09138129344095013,227.7949981689453
-0.7435929180723431,-1.4349698772002784,-0.37058168581969303,-0.37323132058027336,-0.6538885946271856,-1.056381382024499,-0.7794569785452871,-0.11389432262235338,-0.675972688826842,-0.19890315348158924,0.2280238985623521,-0.011258324455148537,-0.11921331112685427,227.6000061035156
-0.7626879715321317,-0.9872752710784258,-0.09228822577961607,-0.18282868121640744,-0.6956629604928397,-1.0323194610769786,-0.7807415079742842,-0.19720512777944113,-0.6476106857434267,-0.20820671022646844,0.17816705243366787,-0.015141863759156349,-0.09807024444276478,227.69000244140625
-0.7038341953153234,-0.5640506383931227,0.062198720580795855,-0.14769230455223537,-0.7179975764086494,-0.9556243650881161,-0.8629264549311062,-0.04729114309182287,-0.6147857205881102,-0.17540889442056748,0.1059585560046625,-0.07529539263098586,-0.047265772342991376,227.8699951171875
-0.6609796573225787,-0.36423599247974203,-0.1625238966130147,-0.39648667625785616,-0.42918287325087373,-1.16182031749624,-0.733867070675019,0.037473874804318186,-0.5833468074880923,-0.2213397302622451,0.18949846046807114,-0.03531927780464673,-0.07140188202645112,227.91000366210932
-0.5799369421551739,0.24863878488730892,0.21880225278732146,-0.1715181291845413,-0.46272888600799345,-1.0629956553760802,-0.8425865623045032,0.13276292495867556,-0.5367249412324292,-0.18374319613792678,0.0919653831149928,-0.11942803629431445,-0.0004046742380511863,228.1499938964844
-0.5291051111944297,0.16933952333018149,-0.1872177188268437,-0.4436373361714313,-0.4251182510083167,-1.0122140927136518,-0.8889897290227545,0.24416924698224435,-0.536253551349599,-0.1347420483187072,0.036653028159507016,-0.1457287771833414,0.03363793041414691,228.16000366210932
-0.4709208360495554,0.6333100994860186,-0.09744014043213213,-0.4370011255844429,-0.17769584671030028,-1.2189629751040962,-0.7595237742383782,0.21005798050610508,-0.48943669211588176,-0.17669901608230185,0.09343319512673688,-0.08655915279204272,0.01958615576341586,228.2449951171875
-0.4239879430343324,0.8776334370744817,-0.19782376519868947,-0.4774725728485879,-0.0687509327405364,-1.2639142455744388,-0.7425416740989738,0.2461647743585271,-0.4654543245712257,-0.17257847412241795,0.08108785535636344,-0.06431825676324864,0.027000013672933445,228.30990600585932
-0.42060453966720723,0.6351667778688285,-0.5674477035696261,-0.5496382610804275,0.039698270804186364,-1.326430080282498,-0.7006317414659216,0.14779356054305517,-0.4708855081313611,-0.19508281287001422,0.09814632019301874,-0.024276941484615774,0.011092078758850625,228.2100067138672
-0.46550583625709446,0.1519014413154073,-0.864888396316194,-0.42827506312372676,-0.11286161476693905,-1.176037654216404,-0.7770378401550931,-0.06202073705166751,-0.5024470647640563,-0.1819412528352907,0.025651345601036588,-0.04444659902640336,0.02614019537240422,228.0458068847656
-0.396047661469429,1.1457149439643841,-0.24863010828140197,-0.25378115678979407,-0.13905858533111842,-1.2342729391186869,-0.7686742048943859,-0.009429550079697558,-0.4355118770948332,-0.17437387916964794,0.038246084434767735,-0.05101796918849904,0.040974448455545764,228.32000732421875
-0.27466966302070983,1.5547602139740473,-0.1077668516796809,-0.10836755102877635,0.009944692189467016,-1.2194524871354246,-0.830488981133997,0.24278355017600306,-0.3930621877397918,-0.16635082985914976,0.02160903516356081,-0.08798155988495684,0.06403159827640947,228.5500030517578
-0.32769955230399334,0.3304497300136718,-0.9327022372053033,-0.4821066052388933,0.021934582147856648,-1.1760543700554134,-0.7963945312951533,0.10306068176887183,-0.47259665322593664,-0.14325350291275696,0.051832487636181854,-0.1082499156093867,0.03918374957685582,228.21090698242188
-0.39751338455376733,0.12061962343937675,-0.9343742823345716,-0.32271628070485087,-0.16979453162100686,-1.1103833306455473,-0.7983771402190021,-0.207928690184627,-0.49118417862590374,-0.13765614782010033,0.018918921871685035,-0.09463618096649151,0.03887158175426033,228.0500030517578
-0.436441050363186,-0.006717302809875565,-1.0371029470331536,-0.2661724316119088,-0.39589443241574773,-0.969043499929723,-0.8847887235891995,-0.29574099535050197,-0.5084661751256087,-0.10358800791201679,-0.03636148564438403,-0.10216799601110116,0.050074462389671975,227.9900054931641
-0.4136600027560333,0.37922966255375967,-0.8535480868473262,-0.1480192156896408,-0.4329007105133592,-0.9378898182723533,-0.9143692718309132,-0.21595374045701482,-0.4814247314500491,-0.1022146507694006,-0.039146092063995115,-0.10625755160096359,0.04934197466700318,228.1100006103516
-0.42495634058752857,-0.04935019350067324,-1.3087081739155462,-0.25303089536752893,-0.3895616490928696,-0.9227468699844197,-0.9292558671552268,-0.18378924294163093,-0.5038973690701133,-0.10214673457116885,-0.0300635457528573,-0.09024688265334681,0.035971249185861295,227.9949951171875
-0.43920689437881927,-0.009732924831815275,-1.2909041908100756,-0.15660281019390176,-0.4777747743992656,-0.8854332402634829,-0.9624961364449273,-0.243672267303834,-0.5067443355789413,-0.0854343404949002,-0.04694436545754405,-0.08354721639896404,0.04270730634614395,227.9850006103516
-0.48542664637188776,-0.2874079755689398,-1.5468167353472593,-0.1787709705357017,-0.4047151362520332,-0.9434086248185641,-0.9118993345697265,-0.306767751467194,-0.5270610833614982,-0.10548903933131938,0.0021336101550056817,-0.03906074167027981,0.009641501925256703,227.87579345703125
-0.45024485882450543,0.420095442275025,-1.163167286600031,-0.10713090432850021,-0.4017899963548717,-0.9902955933898597,-0.9055651354011076,-0.19329079175569924,-0.483261257048484,-0.0878610539846209,0.01892449259271427,-0.04149416643049973,0.01763011960039985,228.05499267578125
-0.4732131999404896,-0.23541134871019107,-1.7077362551515471,-0.23637591658588353,-0.41533401476387055,-0.8900767810028088,-0.9648523494533426,-0.16780343707695433,-0.5256576169679785,-0.05946253553209479,-0.004983122389816283,-0.06919127662880513,0.022365503095690947,227.90499877929688
-0.428283804272621,0.4975548479799478,-1.2531953281901949,-0.06874557134704591,-0.6402038266510178,-0.7339738438179588,-1.1105552161322954,-0.06527478428785814,-0.4873328863228297,0.018773634735473273,-0.09173347927471417,-0.15384539125931834,0.08942021235740408,228.125
-0.329378888179892,1.1450659822952813,-0.938484454432016,0.06538865842042255,-0.29276942801151884,-0.9230608798252539,-1.0420545060998827,0.18680470679289427,-0.427656764401256,-0.031096222986328772,-0.0017600784525438795,-0.14292429183429642,0.06688709206771874,228.3650054931641
-0.3279192922423183,0.6252829975182173,-1.3418887455586974,-0.16307758474709913,-0.07135796961382235,-1.0657007687682838,-0.9464160713095233,0.1697496642603144,-0.45366724846794426,-0.0538632042527274,0.08274055574410019,-0.12755736434411916,0.03217894055506109,228.22999572753903
-0.3798341557094137,0.3549018905924159,-1.50926869804409,-0.2254727992249216,-0.1268287931188225,-1.0900156773691414,-0.8898858683826383,-0.056752281473795664,-0.4786444969837386,-0.047058031094209106,0.1001255900614703,-0.10360126115001421,0.019829489501553544,228.08999633789065
-0.45314417139363494,0.004986210408106472,-1.6632206152584168,0.02354598333007452,-0.1754655916923142,-1.0211909567296387,-0.9321937460239326,-0.23191591063931816,-0.5049909228625586,-0.06162009863048987,0.05951794278650721,-0.08407405432245747,0.013575309981283094,227.9521026611328
-0.48206873570283454,0.10559019156399338,-1.6603453279541385,-0.08515577801226885,-0.2567508073047709,-1.0704312210237596,-0.8878465488523032,-0.31198291865482,-0.5112202491103837,-0.04619588406986372,0.10421793676022569,-0.04689490639435717,-0.006008124205502659,227.9349975585937
-0.443228130929078,0.5344928136833508,-1.4505981629748939,0.04286349613128977,-0.24308751328092212,-1.0500942077289115,-0.9207306866273319,-0.1707819031121017,-0.48083353074300267,-0.03745184347406731,0.09144168075080175,-0.055721971868424855,0.0007754879318995175,228.06500244140625
-0.48876264899140187,-0.06346180393394667,-1.8446861042656144,-0.07694391992495296,-0.0890487834231306,-1.1464588553137771,-0.838456230474276,-0.2223895946672771,-0.521300285436792,-0.05954736197138285,0.16467420529211396,-0.015295090486071014,-0.04338419399697427,227.8950042724609
-0.586285422515355,-0.5694408129801996,-1.8964414996961614,0.07038588188122583,-0.2347438884190038,-1.0493696159931054,-0.8703815519496936,-0.4215825563571696,-0.5745278693252467,-0.025235263324184826,0.1354912927685553,-0.030490775738712526,-0.03934567137566988,227.7205047607422
-0.6029482726845028,-0.26716005743938226,-1.6959467136636674,0.020904837261079074,-0.30952104941746317,-1.0836722724302894,-0.8065436966818513,-0.4584834787643539,-0.5675422932290592,-0.008044110126986245,0.17358108665015776,-0.005932784765972769,-0.05646675832008028,227.759994506836
-0.5954949518876266,-0.24657295909215962,-1.698355259185872,0.05461817632683989,-0.3895466479881847,-0.9620673926189868,-0.8840372343125094,-0.3425198328085814,-0.5723064557145231,0.031838104671679086,0.12403829010260284,-0.04694011341319942,-0.03782639648454276,227.8000030517578
-0.5168586974724403,0.37945802760953723,-1.351578294079232,0.11820238233599097,-0.5115040687977562,-0.8150529649302781,-1.0432577984950622,-0.05026481130031664,-0.5352090371913268,0.11234554977545182,0.035590648903351715,-0.14363241604682161,0.025868864426914478,228.0200042724609
-0.4907764360630064,0.1905102472599893,-1.7271641670349607,-0.11662943949275609,-0.3265096407360425,-0.9321054847663899,-0.9870482420900963,0.026061420732840505,-0.5401955883783525,0.10043314897355457,0.08745930474392757,-0.11036339931225293,0.0024228225511615984,227.97999572753903
-0.44050632548836216,0.7157097073626454,-1.4481161876609452,-0.024159198003094535,-0.2634164777364552,-0.9764990078281176,-0.9820546211901127,0.09715948292510293,-0.5006307787756926,0.10119445149912025,0.08903795299583182,-0.12596223933119405,0.011590806692262532,228.10659790039065
-0.44624394386514743,0.500252741254404,-1.6565945679713119,-0.11694642453885472,-0.10734815621965832,-1.0804754419505036,-0.9222632773794919,0.07048183885100973,-0.5116165524335399,0.07447876313515199,0.14669018452357852,-0.10957915966854836,-0.01815458763496386,228.0500030517578
-0.4631404833798785,0.23812103268472248,-1.8172188345969378,-0.11457697446384145,-0.11868804301910219,-1.10741013618319,-0.8844138256266805,-0.11098955614291013,-0.5294680605779827,0.06982893441727114,0.15885589876751158,-0.08835986615494162,-0.029628366937338137,227.9499969482422
-0.46875069885630416,0.2528144076148597,-1.8676531849510896,0.04533456098637511,-0.20207731766757173,-1.0416270950153912,-0.9530215810696813,-0.19040257598024965,-0.5304625474058761,0.0797585039562382,0.1025710668272979,-0.07836737470677049,-0.01736219352507743,227.9349975585937
-0.4559569246767795,0.2791484892011688,-1.9003018132596052,0.04957771198468113,-0.12281667341982005,-1.1471369710815293,-0.9025313548992027,-0.22793862744900686,-0.5272543689591146,0.06208975680650146,0.15124718669691914,-0.03689534083642125,-0.04145115598344793,227.9199981689453
-0.4790229054648049,0.07617129504294358,-2.0048206491645,-0.019043516546744917,-0.05838994332630033,-1.2606975074250297,-0.8099840736301751,-0.3481078041609245,-0.5471440952942768,0.0425710838396091,0.22576307195485604,0.009394759088960376,-0.08256754507252921,227.84500122070312
-0.5014867010450113,-0.006445356459153287,-2.0356692695047944,0.0624606926948378,-0.10805892564451736,-1.2496338326791383,-0.8250062034024861,-0.43506055754836265,-0.5620156305959558,0.048270516707385094,0.21730267787582286,0.028543992597015524,-0.09116716344096677,227.8099975585937
-0.48050018073581074,0.05295810797940953,-2.0259677156553066,0.12865084627860968,-0.1319628636612144,-1.2091240844542244,-0.8320043118069872,-0.42270139852430116,-0.557463917948944,0.05729561193576075,0.19377026425695423,0.027710164901746402,-0.0928709049556537,227.82000732421875
-0.48712551222392614,-0.2885250693182602,-2.3308980404813253,0.13096190229266208,-0.2265749851421362,-1.1349207773162848,-0.8825151992390408,-0.5199335220211286,-0.5848804075323614,0.07724906093111085,0.145832422916394,0.04252667173974525,-0.08851109726277015,227.7400054931641
-0.5148389724064296,-0.40332141911903757,-2.3538107794349195,0.3031144077788893,-0.1993850943934126,-1.1739487915707854,-0.8726700131055245,-0.6409036096588657,-0.5990999694646709,0.05980075341115648,0.15322852017679098,0.08060868982539243,-0.1058497420970668,227.69000244140625
-0.5467076023768269,-0.8063520445228027,-2.592356599215446,0.2946164418125538,-0.28714119018584544,-1.1476895289615494,-0.8748701060766799,-0.8025046566066193,-0.6372255105297621,0.08336989962132024,0.13486205443548685,0.10615490688253544,-0.10942180793985336,227.5749969482422
-0.48808087700123753,-0.08652461900138678,-1.9503879981704308,0.7328381610433473,-0.202933228573026,-1.070179229647839,-0.9751426327264311,-0.4783111742746077,-0.5795595454552334,0.110272488710661,0.05644277976652068,0.01458111362085978,-0.06407694480713272,227.72999572753903
-0.38806187836748407,-0.020530926151868318,-1.1136534747452456,3.9722924917520337,1.1780443383877865,-0.9359890687839382,-1.0675090832498852,-0.21633061113330143,-0.423626691057873,-0.3826450606593124,-0.19753025620349504,0.04884357657217679,-0.12369583783176236,227.82000732421875
0.7944166653199721,8.553184963769958,9.63039431163569,9.644203972129004,1.463671892272663,-1.609474362805048,-0.24248767151774905,-1.6080024994667954,-0.018146075829521425,-0.5406954021928745,0.12043881730442568,0.3511939971110986,-0.09713844871819945,232.29200744628903
