Datetime,High,Low,Open,Volume,Close,pct_change,log_change,SMA3,SMA12,SMA20,SMA48,SMA50,SMA288,EMA12,EMA20,EMA26,MACD12,MACD24,RSI12,RSI24,RSI36,ATR12,ATR24,ATR36,Upperband12,Lowerband12,Upperband24,Lowerband24,Upperband36,Lowerband36,MOM10,OBV,FT_3components,FT_6components,FT_9components,FT_27components,FT_81components,FT_100components
2024-09-26 18:45:00,227.63999938964844,227.52999877929688,227.6201019287109,147713,227.57000732421875,-0.0002916536709517837,-0.0002916962101549755,227.63880411783853,227.43843460083008,227.3340606689453,227.29517332712808,227.32049865722655,226.75512652926975,227.49477817590721,227.41445333873915,227.36663783852165,0.15168961296456018,0.2109809352089087,57.88256937649917,56.225119228326236,55.48332268890642,0.22541181687272727,0.28018128809374643,0.3088497675426933,227.87664661130816,227.000222590352,227.82123329317497,226.7944588454969,227.77350635350479,226.84730595660807,0.4350128173827841,5581284.0,228.11451170778054,229.36918748084767,229.22346311825365,228.81583914106253,227.41522900998336,227.48625098288866
2024-09-26 18:50:00,227.75,227.56500244140625,227.57000732421875,142538,227.7400054931641,0.000747014823896124,0.0007467359471973133,227.6488037109375,227.4700927734375,227.3735610961914,227.29663181304932,227.31516662597656,226.75446854697333,227.5325054554852,227.44545830582723,227.3942947018285,0.1640037461272641,0.22404830924818953,63.34785598873302,58.51207602778773,56.87888470500937,0.22204396201614585,0.2762152993645799,0.30540942840522267,227.93516347623714,227.00502207063786,227.86952424991708,226.79062691381992,227.78630563814045,226.84061781699194,0.6253051757812784,5723822.0,228.11220225328756,229.37077142799822,229.2338027915309,228.78732036521097,227.46567108407982,227.48849361046646
2024-09-26 18:55:00,227.8414001464844,227.7100067138672,227.72999572753903,406922,227.76499938964844,0.0001097475010164466,0.00010974147920014744,227.6916707356771,227.52259318033853,227.42131118774415,227.3092358907064,227.31346649169922,226.7536178694831,227.56827375304877,227.47589079000068,227.42175430833367,0.17145141417196896,0.23513864770845316,64.0951347823994,58.841959689104165,57.08234821408378,0.21448975123290168,0.2701810549167731,0.3005756507444447,227.96624312761847,227.0789432330586,227.9167985205837,226.7857110415908,227.794455517123,226.8360791847542,0.6349945068359375,6130744.0,228.10984816866326,229.3722209792358,229.24397929495356,228.75744032869184,227.5244111847317,227.49727921719085
2024-09-26 19:00:00,227.8000030517578,227.6100006103516,227.77999877929688,248130,227.7700042724609,2.1973888990333792e-05,2.197364756802774e-05,227.75833638509116,227.57720184326172,227.4698112487793,227.31340249379477,227.31546661376953,226.75358316633435,227.5993092175737,227.50390159785402,227.44755060197272,0.17195790525926213,0.24255956265929512,64.25433919869238,58.91022753364656,57.124016443223894,0.21244914208067833,0.2668402793538334,0.2975041727072718,227.964296239663,227.19010744686042,227.95996732288276,226.79388424978978,227.83021148003934,226.8264403347393,0.4499053955077841,6378874.0,228.1074495623548,229.3735363269559,229.25399051209698,228.72624653650422,227.59019621841077,227.51296963623844
2024-09-26 19:05:00,227.79330444335935,227.66009521484372,227.78500366210935,142314,227.7100067138672,-0.0002634129054234545,-0.00026344760469641776,227.7483367919922,227.62553532918295,227.4975616455078,227.3138608932495,227.3264666748047,226.75330543518066,227.61633960161885,227.52353065652196,227.46699179544638,0.1562833091324478,0.24049497054483027,60.732640476695366,57.71277979854638,56.44825449851601,0.20584581595025722,0.2612723189022414,0.29294042425750383,227.90787361157385,227.34319704679206,227.9875988167278,226.8179202872761,227.85617736557649,226.82151377618786,0.3201141357421875,6236560.0,228.10500654404942,229.37471766984544,229.2638343563299,228.69379107252118,227.66169777875646,227.5358897134738
2024-09-26 19:10:00,227.8650054931641,227.67999267578125,227.7100067138672,174857,227.8000030517578,0.0003952234650966016,0.0003951453848749707,227.76000467936197,227.66552734375,227.51756210327147,227.32740275065103,227.33106658935546,226.75153636932373,227.64459551702484,227.54986136083014,227.49165929591388,0.1578054008773222,0.2458234037517002,63.964552141477284,59.01668964917884,57.22889517951818,0.20410973273630587,0.2580948396722664,0.28994243517765206,227.89436494425237,227.43668974324763,228.01189615146487,226.8644567944987,227.89113213769792,226.82433722265364,0.2799987792969034,6411417.0,228.1025192246714,229.37576521281417,229.27350877133813,228.66013051024004,227.73753919299764,227.56629949711416
2024-09-26 19:15:00,227.7899932861328,227.5532073974609,227.7899932861328,183702,227.70989990234372,-0.00039553620810803427,-0.00039561445318721087,227.7399698893229,227.69219462076822,227.53330688476564,227.34323406219482,227.33150451660157,226.74712631437512,227.65464234553545,227.56510312668857,227.50782526676053,0.1377729242522605,0.23905251393418325,58.68877410035166,57.17489032743344,56.191683853332485,0.20766689286635565,0.2576240402816263,0.2887439134865202,227.84984467443232,227.53454456710412,227.9953530454275,226.9559917625152,227.91446869351148,226.8309892736109,0.004898071289034078,6227715.0,228.09998771637947,229.37667916692686,229.28301173163857,228.62532581144336,227.81632282622968,227.60436616386738
2024-09-26 19:20:00,227.7017059326172,227.4620056152344,227.6999969482422,211782,227.54949951171875,-0.0007044067504037431,-0.0007046549614065858,227.68646748860678,227.69465255737305,227.53828201293945,227.35134855906168,227.33949462890624,226.7413353390164,227.63846652494826,227.56361706812,227.51091224786856,0.09188223564217424,0.21563833225954454,50.586035828330836,54.04198267819985,54.38681591925393,0.21101917571993586,0.25721863389944677,0.28760920164270903,227.84207541729262,227.54722969745347,227.94392223569574,227.06988061057703,227.92358794675167,226.8429534283026,-0.1204986572265625,6015933.0,228.09741213256387,229.37745974933515,229.29234124308235,228.5894422129946,227.89665703732123,227.6501369606306
2024-09-26 19:25:00,227.6295928955078,227.46499633789065,227.56500244140625,248466,227.5749969482422,0.00011205226369713192,0.00011204598631106382,227.61146545410156,227.68381881713867,227.5440315246582,227.3552090326945,227.35199462890625,226.73741171095105,227.62870197468578,227.56470086622687,227.51565926271104,0.06439126573343401,0.19764844385903757,51.74143183893113,54.45593332246978,54.625110691817206,0.20715062421137112,0.2533593807210181,0.2841921837531104,227.84506647043605,227.5225711638413,227.93658551634195,227.11221717734293,227.9339675677388,226.84729599562925,-0.135009765625,6264399.0,228.09479258784302,229.37810718320947,229.30149534334652,228.5525491020214,227.97718220284847,227.70351444936136
2024-09-26 19:30:00,227.7899932861328,227.5749969482422,227.5800018310547,266861,227.7100067138672,0.0005932539489639344,0.0005930780434076149,227.61150105794272,227.68715286254883,227.5615264892578,227.37550099690756,227.36299468994142,226.73394648234049,227.6412103960983,227.57853951838308,227.53005537020408,0.0692479339276133,0.19507831483693394,57.483820979035215,56.6150610696076,55.88044210889138,0.20780443368464227,0.251760920603085,0.2822700769235969,227.84877363513573,227.52553208996193,227.95251777243163,227.12211932270185,227.95400603315463,226.8558686074161,0.0736083984375,6531260.0,228.0921291980611,229.37862169767132,229.31047210241547,228.51471987977433,228.05659526153693,227.76423529954258
2024-09-26 19:35:00,227.7350006103516,227.5800018310547,227.7198028564453,203712,227.67999267578125,-0.00013180816477535018,-0.00013181685223486003,227.65499877929688,227.68465169270834,227.5887763977051,227.39133421579996,227.3688006591797,226.73061312569513,227.6471769006649,227.58820172384958,227.54116183728388,0.06485310796315957,0.18840370618625002,55.87148260552518,55.999216474622294,55.529158718529814,0.20340396248566403,0.24772916471532747,0.27873476310063316,227.8457083306191,227.5235950547976,227.96373313732295,227.13465299142052,227.97066237335412,226.8603228018846,0.1099853515625,6327548.0,228.0894220802848,229.3790035277255,229.3192696230506,228.47603181446527,228.13367228008525,227.83185377846232
2024-09-26 19:40:00,227.7281951904297,227.3300018310547,227.67999267578125,363342,227.3699951171875,-0.0013615494051565165,-0.0013624771557623533,227.58666483561197,227.66245142618814,227.6015411376953,227.3909174601237,227.38148071289064,226.72609922620984,227.6045335493607,227.5674201422627,227.52848282098046,0.004154506120471524,0.15055916987074625,42.454456785065084,50.12305238630954,52.05290808910665,0.21963641222644203,0.2539985061594805,0.2820530574415878,227.89950547913716,227.42539737323912,227.96480002211385,227.1269192873751,227.9713382886069,226.8624239862412,-0.3700103759765909,5964206.0,228.0866713528,229.3792529141924,229.32788604124863,228.43656588343472,228.20728860046196,227.90573094693218
2024-09-26 19:45:00,227.50999450683597,227.2700042724609,227.3699951171875,342579,227.4900054931641,0.0005278197587801198,0.0005276805109276128,227.5133310953776,227.6557846069336,227.6195411682129,227.39675076802573,227.392880859375,226.723043706682,227.58691384840736,227.56004731853903,227.52563264854962,-0.013106773260545879,0.13099184115125695,47.75322177666542,52.15132267905253,53.21905680833387,0.22133256407215995,0.25341482816846284,0.28088464568973975,227.90694338942055,227.40462582444664,227.96519604858142,227.12902315918225,227.97550288880936,226.87214827492764,-0.2749938964843466,6306785.0,228.08387713510953,229.3793701036407,229.33631952668932,228.39640660500484,228.27643619714496,227.98503038161624
2024-09-26 19:50:00,227.4900054931641,227.0500030517578,227.4900054931641,666513,227.1100006103516,-0.0016704245181616072,-0.0016718212328179903,227.32333374023438,227.60328420003256,227.60903625488282,227.38591734568277,227.38728088378906,226.71800899505615,227.51354258101418,227.51718572728308,227.49484509016457,-0.0923165389886833,0.07631902764481424,36.229671476980336,45.97410341618437,49.31283853497514,0.23955505385000317,0.2611893120533718,0.2853045844596436,227.98926939084197,227.21729900922315,227.98432407425474,227.0890528992153,227.9779341784481,226.8643560640649,-0.6600036621093182,5640272.0,228.08103954792904,229.37935534831973,229.3445682831707,228.35564186041668,228.3402379483683,228.0687210210535
2024-09-26 19:55:00,227.7400054931641,226.9900054931641,227.1300048828125,2091442,227.6199951171875,0.0022455836619493354,0.002243066107173335,227.40666707356772,227.5912005106608,227.62054138183595,227.38425064086914,227.39548065185548,226.71442079544067,227.52991989427161,227.52697709775018,227.50411546253665,-0.0481338003937708,0.0828167969120841,52.878044872714945,53.66074245983049,53.97603918562175,0.2820921326958363,0.281556424051148,0.29821279044687565,227.96506722856682,227.21733379275477,227.97283886673358,227.14095482426575,227.98890633837297,226.87356704351723,-0.0900115966796875,7731714.0,228.07815871318462,229.37920890609277,229.3526305490333,228.31436270626537,228.39795860625438,228.15558747849406
2024-09-27 13:30:00,229.50999450683597,228.4199981689453,228.42999267578125,1826791,229.0800018310547,0.00641422873731071,0.006393745116589699,227.9366658528646,227.70036697387695,227.69854125976562,227.42133617401123,227.4244805908203,226.7155319319831,227.76839403839207,227.67488421520775,227.62084778613058,0.2450107794179246,0.23302614461658777,74.04214670714433,67.48163223241863,63.786340681559174,0.4160844041085554,0.3485748809510363,0.34242908486914203,228.6060673942446,226.7946665535093,228.3460589740697,226.93150984306897,228.254834601226,226.71464442980695,1.279998779296875,9558505.0,228.07523475400936,229.3789310403694,229.3605045975724,228.27266317787348,228.44901233456,228.24424788981054
2024-09-27 13:35:00,229.1199951171875,228.32000732421875,229.0800018310547,609154,228.34719848632807,-0.0031988970615909897,-0.0032040244704182913,228.34906514485678,227.7534662882487,227.73065109252929,227.4425007502238,227.43742462158204,226.71500137117175,227.85744087653606,227.73891414579063,227.67465154170077,0.2927548838756877,0.27819024802801096,59.42758557736939,58.36461904409087,57.462906548783444,0.4480763531802383,0.3673837522851077,0.35513904898302,228.72734913353426,226.77958344296312,228.41781920153454,226.9611824158971,228.32805711470198,226.7112664801331,0.6372985839843466,8949351.0,228.07226779474024,229.3785220200397,229.36818873743866,228.2306400840681,228.49296676753167,228.33317907890205
2024-09-27 13:40:00,228.6000061035156,227.9900054931641,228.3500061035156,594691,228.05990600585935,-0.0012581388445889901,-0.0012589309657337884,228.4957021077474,227.77512486775717,227.750146484375,227.46208222707114,227.45262481689454,226.71423716015286,227.8885893579704,227.7694847991305,227.7031889094162,0.26262112306486074,0.28335735771364057,54.80139256865238,55.30777412379889,55.25408331531489,0.4615700412778439,0.3774927880378743,0.3622185367988113,228.76363450188873,226.7866152336256,228.44611573738138,226.99453647412577,228.35427901023215,226.746706198915,0.5104064941405966,8354660.0,228.06925796091465,229.37798211940662,229.37568131302638,228.18839279384156,228.52954362686276,228.4207485366385
2024-09-27 13:45:00,228.9611968994141,228.05999755859372,228.05999755859372,618780,228.83099365234372,0.003381074999059958,0.0033753720161784507,228.4126993815104,227.86854934692383,227.80619583129882,227.49668407440186,227.4826187133789,226.7166017426385,228.03357463402784,227.8705808803889,227.78673000148493,0.37460796031632526,0.362085247171791,63.191253107608894,61.024855541993496,59.54687122488828,0.49821344563425224,0.39931770910107717,0.3771927689309205,229.01416721294504,226.72293148090262,228.61688134218602,226.94386262550606,228.47538189497374,226.73788087493728,1.255996704101534,8973440.0,228.0662053792675,229.37731161812027,229.38298070485064,228.14602301540523,228.5586160139387,228.50525243315283
2024-09-27 13:50:00,229.1999969482422,228.75999450683597,228.83999633789065,498925,228.9900054931641,0.0006948876910526876,0.0006946463683893428,228.6269683837891,227.98859151204428,227.87387619018554,227.5346008936564,227.52001892089845,226.71885871887207,228.18071784312573,227.97719274827224,227.8758615193871,0.46360595659299975,0.43795731538816085,64.66671495895942,62.06896542359396,60.35364079720065,0.49336252861524965,0.40101290628045816,0.3789374820552344,229.26925156561796,226.7079314584706,228.79938606896707,226.88385800045023,228.60568984771652,226.72923972449485,1.2799987792969034,9472365.0,228.06311017772782,229.3765108011118,229.39008532991107,228.1036345681555,228.58020256950397,228.5849586276296
2024-09-27 13:55:00,229.11599731445312,228.6300048828125,228.97999572753903,335293,228.8000030517578,-0.0008297411976434511,-0.0008300856234069955,228.8736673990886,228.0906753540039,227.9353759765625,227.565642674764,227.55261688232423,226.72045596440634,228.2759924906076,228.0555556343185,227.94431644771083,0.4722551841373104,0.4760837183283968,61.455594105828595,60.062753388131675,58.909703278651385,0.49274835386736426,0.4045537198371318,0.38191123065482857,229.41764501110848,226.76370569689934,228.91630339107144,226.85819078007114,228.70575696041055,226.72056173804867,1.1200103759765625,9137072.0,228.05997248541513,229.37557995852714,229.39699364204466,228.06133314809549,228.59445876082054,228.6581534145123
2024-09-27 14:00:00,229.5200042724609,228.77999877929688,228.80999755859372,738564,229.1150054931641,0.0013767589038668868,0.001375812040296148,228.96833801269534,228.20775858561197,228.0041259765625,227.60564263661703,227.5915170288086,226.72408443027072,228.4050714140778,228.15645562087522,228.03103415478145,0.5204222683363469,0.5340763325615967,64.63195744652694,62.17764924696848,60.520375381572556,0.5133531154754201,0.41853087705908604,0.3918582935023065,229.624608052523,226.79090911870094,229.08227824846887,226.81263319969196,228.84874506478636,226.6728520557106,1.745010375976591,9875636.0,228.05679243263657,229.37451938566176,229.40370413226574,228.01922608726804,228.60166561580118,228.72319055918706
2024-09-27 14:05:00,229.5,228.9600067138672,229.10679626464844,445383,229.3000030517578,0.0008074440964506848,0.0008071182888354415,229.0716705322266,228.3427594502767,228.08087615966798,227.6473093032837,227.63131713867188,226.7289802763197,228.5427532044901,228.2653649000069,228.1250318508538,0.5689369637485413,0.5945144489067786,66.4056397473308,63.36649317562825,61.43357100381136,0.5155731296968694,0.4235918107704913,0.39597315440870945,229.83921588156875,226.84630301898466,229.26501143588254,226.7623997071025,229.005687753083,226.62174263293042,1.8099975585937216,10321019.0,228.05357015088313,229.37332938289524,229.41021532909346,227.97742210777247,228.60221627320433,228.7785410373338
2024-09-27 14:10:00,229.3329925537109,228.8500061035156,229.2899932861328,408949,229.0399932861328,-0.0011339283129721998,-0.001134571696094569,229.15166727701828,228.48192596435547,228.14437561035157,227.6831423441569,227.66821685791015,226.73428339428372,228.619251678589,228.3391390320189,228.19280677198557,0.5359126545759239,0.6119991645975915,61.664201044086,60.574138125515255,59.44578339041132,0.5128575730717396,0.42606658741319214,0.3983901904027818,229.8991535751948,227.06469835351615,229.37752500485905,226.7668523856846,229.10903365295158,226.60672986294466,1.9299926757812216,9912070.0,228.0503057728263,229.3720102556258,229.4165257988671,227.93603107094967,228.5966007567766,228.82284180631467
2024-09-27 14:15:00,229.20989990234372,228.83999633789065,229.0399932861328,330135,228.889892578125,-0.000655347155115815,-0.0006555619889283096,229.0766296386719,228.59858322143555,228.20336990356446,227.71751499176025,227.7000146484375,226.7399083773295,228.66088874005607,228.39159175069565,228.24444275762554,0.47160337720626444,0.6059259523277092,59.0107098183327,59.00776010196477,58.32519034831144,0.5009447390201837,0.4237264614565203,0.39759889523751196,229.89535175025435,227.30181469261674,229.4542912584484,226.80007656992075,229.18594072567046,226.60926089379566,1.2698974609375,9581935.0,228.04699943231495,229.37056231420638,229.4226341460496,227.8951637223342,228.58538940856877,228.85494190848658
2024-09-27 14:20:00,229.1602020263672,228.83999633789065,228.8919982910156,375354,229.0,0.00048104973371603985,0.0004809340663858395,228.9766286214193,228.7560831705729,228.26336975097655,227.7548796335856,227.73361450195313,226.7461583879259,228.71305970312437,228.44953539348654,228.3004099607644,0.436188911339741,0.6070138228407984,60.375211022921874,59.80339885692505,58.90962410231616,0.48588315147487954,0.4194130959156876,0.3954490839385959,229.70343180129714,227.80873453984867,229.540629115622,226.81873825498346,229.26771037895784,226.61859638373747,-0.0800018310546875,9957289.0,228.04365126437133,229.36898587387938,229.42853901351705,227.8549314329768,228.56921543212144,228.87394423743726
2024-09-27 14:25:00,229.2698974609375,228.9272003173828,229.0,265337,228.95089721679688,-0.00021442263407478167,-0.00021444562589448946,228.94692993164065,228.8669916788737,228.3254196166992,227.79017543792725,227.76783233642578,226.75314066145154,228.74965008984321,228.4972841385637,228.34859420195198,0.3915764899796841,0.5979365697481,59.41301579306612,59.2680854765193,58.53310484014346,0.47395098414819686,0.41621659790064597,0.3939837522612651,229.52325797781418,228.2107253799332,229.61216297450642,226.84602921502807,229.3294631613017,226.65772708528033,0.6036987304688068,9691952.0,228.04026140518795,229.36728125471282,229.4342390828369,227.81544593775905,228.54875699982338,228.87924138908363
2024-09-27 14:30:00,228.97999572753903,228.5,228.93960571289065,506519,228.5498962402344,-0.0017514715226591056,-0.0017530071422310162,228.83359781901046,228.82281621297201,228.375439453125,227.81925868988037,227.79470031738282,226.75733545091418,228.71891872836494,228.5022948149133,228.36350546404697,0.2789269770997862,0.5456818179920333,52.02624085540286,55.067585440966994,55.55071521548176,0.47445471276409995,0.41887406163557883,0.3963729737967587,229.48709900820057,228.15853341774346,229.6366096791666,226.88657350768233,229.34751770767807,226.71940564572904,0.48999023437505684,9185433.0,228.03682999212384,229.36544878153663,229.43973307453325,227.77681907131847,228.52471937072397,228.87054416841957
2024-09-27 14:35:00,228.8719940185547,228.5399932861328,228.55999755859372,290754,228.8300018310547,0.0012255774140709223,0.0012248270071307126,228.77693176269534,228.86304982503256,228.4381896972656,227.8555088043213,227.82616638183595,226.76386531194052,228.73600843647105,228.5335050069268,228.398060750492,0.24908951602083107,0.5272707195748012,56.17798446417294,57.27470044546874,57.12044148744301,0.46258354773558125,0.41525433958500785,0.3945848559807897,229.46255778572947,228.26354186433565,229.6812491056793,226.93526700760194,229.3836144349089,226.77775319340054,-0.0009918212890340783,9476187.0,228.03335716370094,229.363488783879,229.44501974833898,227.7391625022163,228.49781744600946,228.84790152548672
2024-09-27 14:40:00,228.89990234375,228.5500030517578,228.82000732421875,249188,228.57200622558597,-0.0011274553310505143,-0.0011280913869402911,228.65063476562503,228.9057248433431,228.48128967285157,227.88930066426596,227.85452850341798,226.7697056134542,228.71077732710413,228.53717178965624,228.41094560049896,0.17597344995283493,0.4824034746030179,51.68371040617718,54.69263077212971,55.27124366182237,0.45319319309029843,0.4125312126019736,0.3933435903144396,229.312354027845,228.4990956588412,229.70039014924473,226.98045956185555,229.40205775371842,226.8288602828484,-0.417999267578125,9226999.0,228.02984305960075,229.3614015959034,229.45009790343576,227.70258746598174,228.4687591601043,228.81171094494707
2024-09-27 14:45:00,228.97000122070312,228.55999755859372,228.57310485839844,260232,228.88999938964844,0.0013912165768393905,0.0013902497316811134,228.7640024820964,228.9106419881185,228.54179000854492,227.93263403574625,227.89052856445312,226.7764104737176,228.73834995211095,228.57077441822693,228.4464310663619,0.18133492756115288,0.47421255706134957,56.376274239667666,57.1756754466772,57.03464105672542,0.44959406550855713,0.4124258979981165,0.3938063700865219,229.3149579867589,228.50632598947809,229.74011887492293,227.03907246011937,229.4442004353258,226.87005686854792,0.089996337890625,9487231.0,228.0262878206604,229.35918755634563,229.45496637868135,227.66720449766703,228.43823006699174,228.7627186047496
2024-09-27 14:50:00,229.07000732421875,228.69000244140625,228.91000366210935,283545,228.8650054931641,-0.00010919610533878541,-0.00010920206766752791,228.77567036946618,228.9002253214518,228.61654052734374,227.97565491994223,227.92882873535157,226.78299766116672,228.7578354199653,228.59879642536382,228.47743657945836,0.17479757696597176,0.461218668260841,55.91067092764811,56.91982930888769,56.85343582739534,0.44379496695055237,0.4110750223653825,0.3934229954400213,229.30226027880065,228.49819036410298,229.76043932153428,227.12837751196182,229.48349869022385,226.90548090368893,-0.25,9203686.0,228.02269158886912,229.35684700845175,229.45962405282336,227.63312316455114,228.4068794352201,228.70200894159817
