SYM_ROOT,DATE,pre_market_volume,post_market_volume,DAY_OF_WEEK,OPEN,HIGH,LOW,CLOSE,VOLUME,pre_market_volume_avg_3,pre_market_volume_avg_3_increment,pre_market_volume_avg_5,pre_market_volume_avg_5_increment,pre_market_volume_avg_9,pre_market_volume_avg_9_increment,pre_market_volume_avg_12,pre_market_volume_avg_12_increment,post_market_volume_avg_3,post_market_volume_avg_3_increment,post_market_volume_avg_5,post_market_volume_avg_5_increment,post_market_volume_avg_9,post_market_volume_avg_9_increment,post_market_volume_avg_12,post_market_volume_avg_12_increment,OPEN_avg_3,OPEN_avg_3_increment,OPEN_avg_5,OPEN_avg_5_increment,CLOSE_avg_3,CLOSE_avg_3_increment,CLOSE_avg_5,CLOSE_avg_5_increment,HIGH_avg_3,HIGH_avg_3_increment,average_increment_per_day,label
AAPL,2019-01-16,1264303.0,5534190.0,Wednesday,36.55289571706498,37.22148872943848,36.53379264316416,36.997032165527344,122278800.0,1011188.0,25.031448158008203,1346216.0,-6.084684775697213,2450602.6666666665,-48.40848672870673,2350412.3,-46.20930974535829,6020619.0,-8.079385192784995,5847917.6,-5.364774633623423,6758762.666666667,-18.11829660340197,7164723.8,-22.757804006345644,36.13581590848907,1.1542006125781847,36.18945958171421,1.0042596367877346,36.24406305948893,2.077496402107384,36.412960052490234,1.604022612265397,36.48284596064724,2.0246303415802194,1.2150513379300287,Neutral
AAPL,2019-01-17,880134.0,4115596.0,Thursday,36.82032858250962,37.64651915724122,36.59587203616769,37.21670913696289,119284800.0,1097212.0,-19.78450837212863,1106874.2,-20.484730785124448,1624187.7777777778,-45.81082236659828,2251675.090909091,-60.912033731977964,5947531.333333333,-30.801608779530596,6010224.6,-31.523424266041566,6286017.888888889,-34.52777143261568,7016493.454545454,-41.3439772065373,36.151736188017644,1.8494060451613277,36.27494729819466,1.5034654077694527,36.45499038696289,2.0894773031469716,36.490806579589844,1.989275177543105,36.65636387609924,2.7011824863174265,1.076526391026184,Neutral
AAPL,2019-01-18,6453058.0,7726390.0,Friday,37.608308742053886,37.699047414792304,37.24535769463832,37.44593811035156,135004000.0,1034031.6666666666,524.0677348694994,1035600.2,523.1225138813221,1387402.111111111,365.11807559756573,2137380.0,201.91439987274137,4552064.0,69.73377351460788,5542328.6,39.406927261584606,5660301.777777778,36.50137931397297,6774752.0,14.046831529774078,36.4183805572034,3.2673835756684255,36.35613440500836,3.444189976569749,36.921417236328125,1.4206412247559803,36.589186096191405,2.341544334732654,37.16497564925408,1.4370297738885809,-0.4317413814484017,Neutral
AAPL,2019-01-22,1488058.0,8825472.0,Tuesday,37.348034120841504,37.42444275391004,36.44304489291584,36.60541915893555,121576000.0,2865831.6666666665,-48.07587558934317,2124965.6,-29.972607556564686,1925141.4444444445,-22.703965243996794,2554409.9166666665,-41.74552837855344,5792058.666666667,52.371937300819226,5936916.0,48.654149730263995,5797069.888888889,52.240220821135516,6517086.666666667,35.42050998247683,36.99384434720949,0.9574289449556285,36.576769177723286,2.108619652464958,37.21989313761393,-1.6509289169812362,36.80552368164062,-0.5436806834646172,37.52235176715734,-0.26093517233371877,-1.9883642590214734,Strong Sell
AAPL,2019-01-23,934932.0,4310665.0,Wednesday,36.80838279224685,37.04477917629914,36.22336541254269,36.75346374511719,92522400.0,2940416.6666666665,-68.20409805866515,2208642.2,-57.66937714039875,1868514.7777777778,-49.963895864291025,1953245.0,-52.13442246108399,6889152.666666667,-37.42822653855157,6041610.8,-28.650402306616634,6160137.333333333,-30.023232166036124,6436801.583333333,-33.030947991910935,37.25889048180167,-1.2091280328781118,36.84229690690112,-0.0920521180858114,37.08935546875,-0.9056283653023343,36.963121795654295,-0.5672087214282782,37.590003108647856,-1.4504492877343933,-0.14920255377596578,Neutral
AAPL,2019-01-24,774337.0,6338001.0,Thursday,36.79883920993108,36.8871877322328,36.23292480528311,36.46215438842773,101766000.0,2958682.6666666665,-73.82831863910604,2204097.0,-64.8682884646184,1698950.3333333333,-54.42262290971425,1780222.25,-56.50335232019486,6954175.666666667,-8.860499018167841,6102462.6,3.8597270551072342,6114360.666666667,3.657624165884441,5983770.25,5.91985880473937,37.25490855171408,-1.2241859113676874,37.02758999094336,-0.6177846872243938,36.934940338134766,-1.2800506657889306,37.0037124633789,-1.4635236274931456,37.3894231150005,-1.3432552334999757,-0.9149332661897972,Neutral
AAPL,2019-01-25,1607037.0,4758242.0,Friday,37.12596257246901,37.7587394146281,36.84897719023607,37.670387268066406,134142000.0,1065775.6666666667,50.785671906564446,2106103.8,-23.696210984472838,1647598.4444444445,-2.4618525576553,1710300.0,-6.037712681985616,6491379.333333333,-26.699061082960384,6263224.8,-24.02888045787531,6101352.333333333,-22.0133219646333,5970647.25,-20.306094117350508,36.98508537433981,0.38090272525621005,37.07677868951659,0.13265414281075746,36.60701243082682,2.904839173229324,36.89673690795898,2.0967988633719554,37.118803220813994,1.7240216232383014,1.466425805215677,Neutral
AAPL,2019-01-28,1798791.0,5134843.0,Monday,37.19998429564318,37.3289290947723,36.691379224853904,37.3217658996582,104768400.0,1105435.3333333333,62.722408607649605,2251484.4,-20.106441776811774,1714354.6666666667,4.92525467308981,1677744.9166666667,7.214808528451802,5135636.0,-0.015441125500327517,6391754.0,-19.66457094562776,5990773.333333333,-14.287476519447678,5904012.0,-13.027903737323026,36.911061524882314,0.7827538922610027,37.13790548750846,0.16715753707651065,36.96200180053711,0.9733349970127047,36.98747253417969,0.9038015916594437,37.230235441053345,0.2650900606718302,0.3273700414687611,Neutral
AAPL,2019-01-29,984088.0,11407065.0,Tuesday,37.30983127165065,37.75874432744338,36.798835968295656,36.934940338134766,166348800.0,1393388.3333333333,-29.374462491313135,1320631.0,-25.483499932986582,1795367.5555555555,-45.187379767733105,1622559.8333333333,-39.34966342792289,5410362.0,110.83737095595451,5873444.6,94.21422652049873,5638867.222222222,102.2935556107063,5938361.0,92.09113423720787,37.04159535934776,0.7241478389380442,37.056240598226324,0.6843399905938243,37.15143585205078,-0.5827379452524307,36.96263809204102,-0.07493446175914825,37.3249520805444,1.1622044308667594,-1.0048046874999974,Neutral
AAPL,2019-01-30,4253500.0,6242726.0,Wednesday,38.98131926012833,39.673788405189775,38.260193681495856,39.45888519287109,244439200.0,1463305.3333333333,190.67754371609846,1219837.0,248.69412880573387,1798304.2222222222,136.52838865850038,1601525.1666666667,165.5905813115019,7100050.0,-12.074900880979712,6389763.2,-2.3011369185011454,6461162.666666667,-3.3807640812633974,6351026.75,-1.705247895546968,37.211926046587614,4.754908980861453,37.04860002838816,5.216713263818994,37.30903116861979,5.762288531521868,37.02854232788086,6.563431105307889,37.6154709456146,5.471997047574244,1.225114854517584,Neutral
AAPL,2019-01-31,1449220.0,13707745.0,Thursday,39.66422793862977,40.3543103786534,39.29411371236649,39.74302673339844,162958400.0,2345459.6666666665,-38.211685300066975,1883550.6,-23.059141602036075,2130437.222222222,-31.97546565167765,1872130.9166666667,-22.589815322299177,7594878.0,80.48670432889114,6776175.4,102.29324347182629,6539888.888888889,109.60210842861756,6391799.5,114.45830708550855,37.830378275807384,4.847558354961359,37.48318732196445,5.818717063549374,37.90519714355468,4.84848972789542,37.56962661743164,5.784992590153613,38.253820609135154,5.4909280591352045,0.19866463779551402,Neutral
AAPL,2019-02-01,1048274.0,11333673.0,Friday,39.86719579946564,40.34953464878564,39.62124605293177,39.76213073730469,130672400.0,2228936.0,-52.96975776783183,2018527.2,-48.06738299092526,2193669.0,-52.213665780935955,1903759.6666666667,-44.936642037624146,10452512.0,8.430136219886665,8250124.2,37.375786415433595,7605683.222222222,49.01584340096322,6842278.416666667,65.64179809452116,38.651792823469584,3.1444931456272758,38.05626506770419,4.7585613788944,38.712284088134766,2.711921225778816,38.22580108642578,4.0190907900278505,39.26228103709552,2.7692064316458627,-0.2635376280023229,Neutral
AAPL,2019-02-04,898836.0,6031820.0,Monday,39.97465678385534,40.98948437847319,39.943613832675766,40.89158248901367,125982000.0,2250331.3333333335,-60.057615219329186,1906774.6,-52.86092021574024,1593137.4444444445,-43.580762404750324,1911311.0,-52.97280243769852,10428048.0,-42.157726930294146,9565210.4,-36.94001754524919,8006492.444444444,-24.66338984450841,7452884.0,-19.067303341900935,39.50424766607458,1.1907811072800951,38.60451171310352,3.5491837869477565,39.65468088785807,3.1191818303960432,38.64414978027344,5.815712653839973,40.12587781087627,2.152243426716614,2.2937675490653753,Buy
AAPL,2019-02-05,1485416.0,5935761.0,Tuesday,41.27601783553029,41.80611623687875,41.1542398516945,41.59120941162109,144406400.0,1132110.0,31.207744830449336,1726783.6,-13.977871923268212,1527668.3333333333,-2.7658054049690057,1880855.4166666667,-21.024445215862556,10357746.0,-42.69254140814034,9744605.8,-39.08669963848102,7696086.666666667,-22.872996925710297,7494353.166666667,-20.79688709626019,39.83536017398358,3.6165297746889715,39.15944621074594,5.405009083615513,40.13224665323893,3.635387699543128,39.35811309814453,5.673789055659363,40.56444313530408,3.0609888996455004,0.7636191488886332,Neutral
AAPL,2019-02-06,1176148.0,3328893.0,Wednesday,41.70343946662228,41.923122980122656,41.27363308478396,41.60554122924805,112958400.0,1144175.3333333333,2.794385242821183,1827049.2,-35.62581675414105,1588833.2222222222,-25.974105806084534,1931295.5833333333,-39.10057009657636,7767084.666666667,-57.14102339728154,8650345.0,-61.51722272348675,7876652.888888889,-57.73721342099682,7646033.583333333,-56.46248523866999,40.37262347295043,3.2963327106138944,39.95268352352188,4.382073464651393,40.74830754597982,2.1037283138715304,40.28936691284179,3.2668031722949165,41.0483784213792,2.1310088056678644,-0.23474859298496215,Neutral
AAPL,2019-02-07,1274018.0,4710559.0,Thursday,41.16617935717926,41.533907142656496,40.67428706034229,40.81755828857422,126966800.0,1186800.0,7.349005729693293,1211578.8,5.153540157685158,1633478.888888889,-22.005848458402692,1491553.0833333333,-14.584468079887866,5098824.666666667,-7.614807177131154,8067578.4,-41.61123987341728,7542307.555555556,-37.54485659325481,7279575.5,-35.2907460057252,40.98470469533597,0.442786310630514,40.497107564820666,1.6521471102291956,41.36277770996094,-1.3181402496946417,40.71869812011719,0.24278813670662933,41.57290786515821,-0.09381283269433642,-0.8468628229504198,Neutral
AAPL,2019-02-08,1167954.0,4405871.0,Friday,40.52499490365656,40.92547224010094,40.388303128059526,40.86552047729492,95280000.0,1311860.6666666667,-10.96966090402894,1176538.4,-0.7296319440147392,1596476.7777777778,-26.841779582554388,1473716.4166666667,-20.74771056417062,4658404.333333333,-5.42102649884477,6268141.2,-29.710086939330598,7537009.444444444,-41.543512284602706,6936666.083333333,-36.48431469714323,41.38187888644394,-2.070674425244819,40.79749784853056,-0.6679403376298328,41.33810297648112,-1.1432128355165847,40.93360443115235,-0.16632777592781375,41.75438211988597,-1.9852045167499985,0.8402852966370982,Neutral
AAPL,2019-02-11,878625.0,4370842.0,Monday,41.018979092458906,41.05734908224952,40.58732585522351,40.630489349365234,83973600.0,1206040.0,-27.147938708500547,1200474.4,-26.810184373777563,1526383.7777777778,-42.43747786161832,1493134.9166666667,-41.155685920099096,4148441.0,5.361074196306516,4882580.8,-10.48090796572173,7456012.555555556,-41.378290776304574,6944599.916666667,-37.06128427196772,41.131537909152705,-0.27365574548271837,40.929057669368746,0.21970069239453238,41.09620666503906,-1.133236747298184,41.15428237915039,-1.2727546187283727,41.46083412096002,-0.9731715419264143,-0.9470975428666709,Neutral
AAPL,2019-02-12,953397.0,4779570.0,Tuesday,40.791164011691286,41.00698880489367,40.69523903536291,40.98060989379883,89134000.0,1106865.6666666667,-13.865157379832608,1196432.2,-20.313328243756725,1514665.6666666667,-37.055614253266455,1501825.5833333333,-36.51746177582649,4495757.333333333,6.3129000438339276,4550385.2,5.036602176009183,6674210.0,-28.387479566870088,6780670.0,-29.511832901468438,40.90338445109824,-0.27435489975436755,41.137922131089454,-0.8429159797940045,40.77118937174479,0.5136483023455068,41.102063751220705,-0.29549333132516814,41.17224282166898,-0.40137239423919374,0.4644287229784472,Neutral
AAPL,2019-02-13,940459.0,4137107.0,Wednesday,41.10051271345415,41.36190140884263,40.74799620679997,40.81034469604492,89960800.0,999992.0,-5.953347626781015,1090028.4,-13.72160578568411,1147987.5555555555,-18.077596272820607,1447355.5833333333,-35.022256394377166,4518761.0,-8.445987738674384,4319147.0,-4.214721101180395,6511637.111111111,-36.46594659059454,6782447.333333333,-39.0027405053692,40.77837933593559,0.7899612068071672,41.040951366321664,0.14512662389537823,40.825539906819664,-0.03721986484299668,40.97994384765625,-0.41385891655151535,40.996603375748045,0.8910446305673168,-0.7059961013922909,Neutral
AAPL,2019-02-14,1091089.0,4832593.0,Thursday,40.69764901971453,41.06934695553184,40.61851226781533,40.95903778076172,87342800.0,924160.3333333334,18.062738752763313,1042890.6,4.621616111987204,1091458.5555555555,-0.03385887202720207,1375827.9166666667,-20.695823454180776,4429173.0,9.108246618499662,4480789.8,7.851365846262197,5448232.888888889,-11.299808606647915,6699302.666666667,-27.864238407300903,40.97021860586812,-0.6652871169072723,40.92036601568803,-0.544269315401808,40.80714797973633,0.3722137138836921,40.82090454101562,0.33838848330101173,41.14207976532861,-0.1767844751933571,0.6422699279768368,Neutral
AAPL,2019-02-15,4805305.0,4834296.0,Friday,41.06694489349424,41.17485730152754,40.70723442727385,40.86790466308594,98507200.0,994981.6666666666,382.95412478286875,1006304.8,377.5198329571716,1096215.7777777778,338.3539351842936,1384744.6666666667,247.0174044119806,4583090.0,5.481149181011065,4505196.6,7.304884319587749,4725890.666666667,2.2938603742560773,6151430.0,-21.41183432145046,40.86310858161999,0.4988272281515376,40.826659948195086,0.5885491137507921,40.916664123535156,-0.11916773151888606,40.84920043945313,0.045788469374163504,41.146079056422714,0.06994164636042582,-0.48467260207572,Neutral
AAPL,2019-02-19,1296249.0,3459856.0,Tuesday,40.69764271879886,41.11250775467821,40.6448848923675,40.99020385742188,75891200.0,2278951.0,-43.120804264769184,1733775.0,-25.235454427477617,1530267.888888889,-15.292674608679633,1430728.4166666667,-9.399367140549215,4601332.0,-24.807512259493556,4590881.6,-24.63634871350199,4592832.444444444,-24.668360062098685,6034060.833333333,-42.661234356685995,40.955035542220976,-0.6284766207973784,40.93504994616262,-0.5799607614403709,40.879095713297524,0.27179697149762577,40.84967727661133,0.3440090355157108,41.20203522196734,-0.21728894411846386,0.7188650719759824,Neutral
AAPL,2019-02-20,650643.0,4972436.0,Wednesday,41.05254941328105,41.56333935109952,41.00458875855165,41.25398635864258,104457600.0,2397547.6666666665,-72.86214538939302,1817299.8,-64.19726673606634,1509249.3333333333,-56.88962813301447,1417980.8333333333,-54.11482407202259,4375581.666666667,13.640571215484105,4408684.4,12.787297725371305,4317731.888888889,15.163148800320494,5180070.083333333,-4.008325756081705,40.82074554400254,0.5678580001157404,40.87078267143062,0.44473516279757835,40.939048767089844,0.7692840968154271,40.92162017822265,0.81220190933887,41.118904003912526,1.0808540693222446,0.4906807207845689,Neutral
AAPL,2019-02-21,742048.0,2638448.0,Thursday,41.19885135411975,41.33553946797031,40.8391407840765,41.021392822265625,68998800.0,2250732.3333333335,-67.03081974652102,1756749.0,-57.76015811023658,1450859.888888889,-48.85460645215837,1384844.9166666667,-46.41652714542826,4422196.0,-40.33624923002056,4447257.6,-40.67247195215316,4500347.777777778,-41.37235319838245,4649967.0,-43.25878011607394,40.93904567519139,0.6346158652296221,40.92305975174857,0.673927130679425,41.0373649597168,-0.03892096255900077,40.976295471191406,0.11005716977496093,41.28356813576843,0.12588866357424133,-0.43073660070958053,Neutral
AAPL,2019-02-22,735059.0,6588473.0,Friday,41.14608810351967,41.48661362597415,41.0981274323168,41.47941970825195,75652800.0,896313.3333333334,-17.99084397569303,1717066.8,-57.19100736208982,1391752.111111111,-47.184631937568064,1371779.25,-46.4156496025144,3690246.6666666665,78.53746904000998,4147525.8,58.85309260764575,4270113.222222222,54.29270038351053,4367186.0,50.86311872221609,40.98301449539989,0.39790535207722477,40.94272747988168,0.49669535020088185,41.08852767944336,0.9513410455058907,41.01850509643555,1.1236748163610164,41.337128857916014,0.36162349003953886,0.8101173649695417,Neutral
AAPL,2019-02-25,1289433.0,3451161.0,Monday,41.7647934745295,42.17486144916681,41.71443238789365,41.78157806396485,87493600.0,709250.0,81.80232640112796,1645860.8,-21.656011249554037,1343652.6666666667,-4.035244227302796,1309249.5,-1.513577053113253,4733119.0,-27.084846165921455,4498701.8,-23.285402024201733,4512624.555555556,-23.52208880857977,4421578.666666667,-21.947312030936768,41.132496290306825,1.5372205464020854,41.03241529664272,1.7848770845978035,41.251599629720054,1.2847463831753305,41.122581481933594,1.6025175421459728,41.46183081501466,1.7197278078080993,0.04018836929144521,Neutral
AAPL,2019-02-26,899822.0,4134967.0,Tuesday,41.65687807301139,42.038170347630576,41.52738023612944,41.80555725097656,68280800.0,922180.0,-2.424472445726431,942686.4,-4.547047671420742,1389298.0,-35.23189409327588,1318689.9166666667,-31.763943241900634,4226027.333333333,-2.1547502216817898,4222074.8,-2.06315151024799,4410437.777777778,-6.245882872801243,4431767.666666667,-6.697117019446648,41.369910977389644,0.6936613805588968,41.17198501284977,1.1777257278469562,41.42746353149414,0.912664419328946,41.30531616210938,1.2110816121196308,41.66567151437042,0.8940185522551303,0.356913875553956,Neutral
AAPL,2019-02-27,802100.0,7171457.0,Wednesday,41.53697032741964,41.96622322927537,41.42186033767821,41.9350471496582,111341600.0,974771.3333333334,-17.714034812951006,863401.0,-7.099945448291119,1383345.2222222222,-42.01736579452691,1287506.9166666667,-37.70130555285691,4724867.0,51.78114008288487,4357097.0,64.59254866256133,4338815.222222222,65.28606618852454,4383801.666666667,63.58990541314786,41.522586550353516,0.034640850344617294,41.36383208369227,0.4185739932824674,41.68885167439779,0.5905547055679861,41.468386840820315,1.1253399140632123,41.89988180759051,0.15833319528085757,0.9583674955122665,Neutral
AAPL,2019-02-28,684056.0,13760852.0,Thursday,41.8031642747137,41.94464954776357,41.46743222879227,41.522586822509766,112861600.0,997118.3333333334,-31.39670818074084,893692.4,-23.457332746703454,1367972.0,-49.99488293620045,1257019.0833333333,-45.581096653995374,4919195.0,179.737883942393,4796901.2,186.8696149088916,4675965.222222222,194.2890151236036,4614267.166666667,198.22399750512923,41.65288062498684,0.3608001354814014,41.46071626651999,0.8259577716708288,41.84072748819987,-0.7603612192924356,41.60459899902344,-0.19712286258448714,42.05975167535758,-0.27366335512972395,-0.6711871148320082,Neutral
AAPL,2019-03-01,636224.0,8276485.0,Friday,41.79356653922759,42.00219747263163,41.460234932688365,41.95903396606445,103544800.0,795326.0,-20.00462703344289,882094.0,-27.873446594127156,1322746.111111111,-51.901276091027796,1240805.0,-48.72490036710039,8355758.666666667,-0.9487309271258709,7021382.0,17.875441045651698,5667994.0,46.021414278137904,5396768.0,53.36002955843201,41.66567089171491,0.3069568898700059,41.58157885063878,0.5098115426311107,41.75439707438151,0.4900966269933292,41.704837799072266,0.6095124220764675,41.98301437488984,0.04569252119557526,0.39591602377737733,Neutral
AAPL,2019-03-04,1082949.0,4424598.0,Monday,42.13168920882244,42.625691005757645,41.71922090748226,42.17005920410156,109744800.0,707460.0,53.07565092019336,862327.0,25.58449404924118,859514.8888888889,25.995374134815584,1214373.9166666667,-10.822442318871177,9736264.666666666,-54.55548763841465,7358984.4,-39.87488273517743,6050459.444444444,-26.871702213247893,5688177.583333333,-22.214137389727238,41.711233713786974,1.008015006030604,41.71107453778036,1.0084004684681611,41.805555979410805,0.8719013924136664,41.800760650634764,0.8834732854584797,41.971023416556854,1.5598084962172638,0.09107158056004139,Neutral
AAPL,2019-03-05,567647.0,6887367.0,Tuesday,42.19164450289204,42.2060323375408,41.85591250470838,42.09332275390625,78949600.0,801076.3333333334,-29.139461948902916,821030.2,-30.861617514191312,835814.8888888889,-32.084602996889,1226248.0833333333,-53.70863304781244,8820645.0,-21.91764887941868,7553671.8,-8.820939241760541,6157653.0,11.850521619194845,5712135.166666667,20.57430013546306,41.909473340921245,0.6732873011202375,41.784453684638954,0.974503152120375,41.88389333089193,0.5000237713332479,41.87845687866211,0.5130701827593409,42.190846008717614,0.03599436906300922,-0.2330360670797029,Neutral
AAPL,2019-03-06,959297.0,5553142.0,Wednesday,41.88708194664325,42.08372541344615,41.712023887556576,41.851112365722656,83241600.0,762273.3333333334,25.846852834941092,754595.2,27.127365771740937,826593.1111111111,16.054318274018467,1182627.9166666667,-18.88429264346669,6529483.333333333,-14.952811478192501,8104151.8,-31.477813631279712,6370423.111111111,-12.829306575973462,5883366.333333333,-5.61284670414596,42.038966750314025,-0.36129528247656234,41.89140697061508,-0.010324370281628976,42.07413864135742,-0.5300792430615288,41.93600997924805,-0.20244561551612436,42.277973605310024,-0.45945483025580347,-0.08587273032390273,Neutral
AAPL,2019-03-07,682363.0,7455710.0,Thursday,41.69524895202207,41.83194072147751,41.25160812268952,41.36671447753906,99185600.0,869964.3333333334,-21.564255699371586,786034.6,-13.189190399506584,850731.8888888889,-19.79106356396133,862127.25,-20.85124324744404,5621702.333333333,32.623706449060776,7780488.8,-4.174272444168287,6694278.0,11.37437076858774,5943270.166666667,25.447940122526813,42.07013855278591,-0.8911061709327748,41.961429294459805,-0.6343452711532858,42.03816477457682,-1.597239795405691,41.91922302246094,-1.3180314545091534,42.30514958558154,-1.1185609050896959,-0.7879422302072002,Neutral
